
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 19490  249325  6649469  10.5162  59.9063 1970                  21.2
 19490  249325  6649469  10.5162  59.9063 1971                   5.4
 19490  249325  6649469  10.5162  59.9063 1972                   9.8
 19490  249325  6649469  10.5162  59.9063 1973                  35.2
 19490  249325  6649469  10.5162  59.9063 1974                  11.9
 19490  249325  6649469  10.5162  59.9063 1975                  11.6
 19490  249325  6649469  10.5162  59.9063 1976                  14.7
 19490  249325  6649469  10.5162  59.9063 1977                  10.4
 19490  249325  6649469  10.5162  59.9063 1978                   6.1
 19490  249325  6649469  10.5162  59.9063 1979                   7.6
 19490  249325  6649469  10.5162  59.9063 1980                  11.6
 19490  249325  6649469  10.5162  59.9063 1981                  10.2
 19490  249325  6649469  10.5162  59.9063 1983                   7.4
 19490  249325  6649469  10.5162  59.9063 1984                  12.4
 19490  249325  6649469  10.5162  59.9063 1985                  16.1
 19490  249325  6649469  10.5162  59.9063 1986                  12.8
 19490  249325  6649469  10.5162  59.9063 1987                  10.6
 19490  249325  6649469  10.5162  59.9063 1988                  11.8
 19490  249325  6649469  10.5162  59.9063 1990                   6.8
 19490  249325  6649469  10.5162  59.9063 1991                   8.4
 19490  249325  6649469  10.5162  59.9063 1992                  15.4
 19490  249325  6649469  10.5162  59.9063 1995                  13.2
 19490  249325  6649469  10.5162  59.9063 1996                   6.8
 19490  249325  6649469  10.5162  59.9063 2006                  13.3
 19490  249325  6649469  10.5162  59.9063 2007                  33.4
