
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 18701  260972  6652714  10.7201  59.9423 1968                   6.6
 18701  260972  6652714  10.7201  59.9423 1969                  12.2
 18701  260972  6652714  10.7201  59.9423 1970                  11.6
 18701  260972  6652714  10.7201  59.9423 1971                   7.4
 18701  260972  6652714  10.7201  59.9423 1972                   4.0
 18701  260972  6652714  10.7201  59.9423 1973                   8.4
 18701  260972  6652714  10.7201  59.9423 1974                  10.8
 18701  260972  6652714  10.7201  59.9423 1975                  16.3
 18701  260972  6652714  10.7201  59.9423 1976                   6.6
 18701  260972  6652714  10.7201  59.9423 1977                   6.0
 18701  260972  6652714  10.7201  59.9423 1978                  10.3
 18701  260972  6652714  10.7201  59.9423 1979                   9.6
 18701  260972  6652714  10.7201  59.9423 1980                  41.5
 18701  260972  6652714  10.7201  59.9423 1981                  12.4
 18701  260972  6652714  10.7201  59.9423 1982                  13.1
 18701  260972  6652714  10.7201  59.9423 1983                   9.2
 18701  260972  6652714  10.7201  59.9423 1984                  12.8
 18701  260972  6652714  10.7201  59.9423 1985                  10.8
 18701  260972  6652714  10.7201  59.9423 1986                  13.4
 18701  260972  6652714  10.7201  59.9423 1987                   8.1
 18701  260972  6652714  10.7201  59.9423 1988                  28.3
 18701  260972  6652714  10.7201  59.9423 1989                  14.2
 18701  260972  6652714  10.7201  59.9423 1990                   9.6
 18701  260972  6652714  10.7201  59.9423 1991                   7.6
 18701  260972  6652714  10.7201  59.9423 1992                  30.8
 18701  260972  6652714  10.7201  59.9423 1993                   8.8
 18701  260972  6652714  10.7201  59.9423 1994                   7.6
 18701  260972  6652714  10.7201  59.9423 1995                  18.1
 18701  260972  6652714  10.7201  59.9423 1996                  13.5
 18701  260972  6652714  10.7201  59.9423 1997                  12.7
 18701  260972  6652714  10.7201  59.9423 1998                   8.2
 18701  260972  6652714  10.7201  59.9423 1999                  11.8
 18701  260972  6652714  10.7201  59.9423 2000                  14.8
 18701  260972  6652714  10.7201  59.9423 2001                  10.6
 18701  260972  6652714  10.7201  59.9423 2002                  13.4
 18701  260972  6652714  10.7201  59.9423 2003                  17.1
 18701  260972  6652714  10.7201  59.9423 2004                  10.1
 18701  260972  6652714  10.7201  59.9423 2005                   8.4
 18701  260972  6652714  10.7201  59.9423 2006                   9.8
 18701  260972  6652714  10.7201  59.9423 2007                  16.5
 18701  260972  6652714  10.7201  59.9423 2008                  24.1
 18701  260972  6652714  10.7201  59.9423 2009                  18.7
 18701  260972  6652714  10.7201  59.9423 2010                  16.8
 18701  260972  6652714  10.7201  59.9423 2011                  22.7
 18701  260972  6652714  10.7201  59.9423 2012                  13.6
