
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 47890   -2184  6669759   6.0167  59.8581 1968                   9.6
 47890   -2184  6669759   6.0167  59.8581 1969                  20.6
 47890   -2184  6669759   6.0167  59.8581 1970                  12.8
 47890   -2184  6669759   6.0167  59.8581 1971                  15.0
 47890   -2184  6669759   6.0167  59.8581 1972                  25.7
 47890   -2184  6669759   6.0167  59.8581 1973                  17.6
 47890   -2184  6669759   6.0167  59.8581 1974                  11.4
 47890   -2184  6669759   6.0167  59.8581 1975                  14.2
 47890   -2184  6669759   6.0167  59.8581 1976                  11.2
 47890   -2184  6669759   6.0167  59.8581 1977                  17.4
 47890   -2184  6669759   6.0167  59.8581 1978                  12.8
 47890   -2184  6669759   6.0167  59.8581 1979                  15.2
 47890   -2184  6669759   6.0167  59.8581 1980                  12.4
 47890   -2184  6669759   6.0167  59.8581 1981                  10.6
 47890   -2184  6669759   6.0167  59.8581 1982                  15.2
 47890   -2184  6669759   6.0167  59.8581 1983                  16.0
 47890   -2184  6669759   6.0167  59.8581 1984                  14.8
 47890   -2184  6669759   6.0167  59.8581 1985                  14.6
 47890   -2184  6669759   6.0167  59.8581 1986                  10.6
 47890   -2184  6669759   6.0167  59.8581 1987                  12.6
