
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
  4220  279460  6655496  11.0472  59.9775 1975                  11.2
  4220  279460  6655496  11.0472  59.9775 1976                   6.0
  4220  279460  6655496  11.0472  59.9775 1977                   6.6
  4220  279460  6655496  11.0472  59.9775 1978                   7.0
  4220  279460  6655496  11.0472  59.9775 1979                  12.2
  4220  279460  6655496  11.0472  59.9775 1980                  14.9
  4220  279460  6655496  11.0472  59.9775 1981                  18.4
  4220  279460  6655496  11.0472  59.9775 1982                   8.8
  4220  279460  6655496  11.0472  59.9775 1983                   9.6
  4220  279460  6655496  11.0472  59.9775 1984                  11.6
  4220  279460  6655496  11.0472  59.9775 1985                   7.8
  4220  279460  6655496  11.0472  59.9775 1986                   8.4
  4220  279460  6655496  11.0472  59.9775 1990                   3.2
  4220  279460  6655496  11.0472  59.9775 1991                   9.4
  4220  279460  6655496  11.0472  59.9775 1992                   9.8
