
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 27270  239763  6579935  10.4312  59.2780 2000                  16.1
 27270  239763  6579935  10.4312  59.2780 2001                  13.8
 27270  239763  6579935  10.4312  59.2780 2002                  14.4
 27270  239763  6579935  10.4312  59.2780 2003                  11.3
 27270  239763  6579935  10.4312  59.2780 2004                   9.4
 27270  239763  6579935  10.4312  59.2780 2005                  15.2
 27270  239763  6579935  10.4312  59.2780 2006                  13.3
 27270  239763  6579935  10.4312  59.2780 2007                  13.1
 27270  239763  6579935  10.4312  59.2780 2008                  11.4
 27270  239763  6579935  10.4312  59.2780 2009                   8.3
 27270  239763  6579935  10.4312  59.2780 2010                  32.1
 27270  239763  6579935  10.4312  59.2780 2011                  17.1
 27270  239763  6579935  10.4312  59.2780 2012                  18.5
