
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 64300  132627  7020442   7.7043  63.1252 1973                   2.6
 64300  132627  7020442   7.7043  63.1252 1974                   5.0
 64300  132627  7020442   7.7043  63.1252 1975                   6.6
 64300  132627  7020442   7.7043  63.1252 1976                   7.2
 64300  132627  7020442   7.7043  63.1252 1977                   4.2
 64300  132627  7020442   7.7043  63.1252 1978                  10.0
 64300  132627  7020442   7.7043  63.1252 1979                   7.2
 64300  132627  7020442   7.7043  63.1252 1984                   5.7
 64300  132627  7020442   7.7043  63.1252 1985                   9.6
 64300  132627  7020442   7.7043  63.1252 1986                   3.2
 64300  132627  7020442   7.7043  63.1252 1987                   4.8
 64300  132627  7020442   7.7043  63.1252 1988                   5.6
 64300  132627  7020442   7.7043  63.1252 1989                  12.6
 64300  132627  7020442   7.7043  63.1252 1990                  10.6
 64300  132627  7020442   7.7043  63.1252 1991                   9.2
 64300  132627  7020442   7.7043  63.1252 1992                  21.8
 64300  132627  7020442   7.7043  63.1252 1993                   8.8
 64300  132627  7020442   7.7043  63.1252 1994                   9.8
 64300  132627  7020442   7.7043  63.1252 1995                   6.4
 64300  132627  7020442   7.7043  63.1252 1996                   6.6
 64300  132627  7020442   7.7043  63.1252 1997                  11.0
 64300  132627  7020442   7.7043  63.1252 1998                   9.8
 64300  132627  7020442   7.7043  63.1252 1999                  11.8
 64300  132627  7020442   7.7043  63.1252 2000                   8.4
 64300  132627  7020442   7.7043  63.1252 2001                   8.6
 64300  132627  7020442   7.7043  63.1252 2002                   5.8
 64300  132627  7020442   7.7043  63.1252 2003                   4.4
 64300  132627  7020442   7.7043  63.1252 2004                   8.4
 64300  132627  7020442   7.7043  63.1252 2005                   6.6
 64300  132627  7020442   7.7043  63.1252 2006                  14.6
 64300  132627  7020442   7.7043  63.1252 2007                   9.1
