
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 26890  230414  6631902  10.2020  59.7372 1968                  10.8
 26890  230414  6631902  10.2020  59.7372 1969                   9.4
 26890  230414  6631902  10.2020  59.7372 1970                   9.0
 26890  230414  6631902  10.2020  59.7372 1971                   8.0
 26890  230414  6631902  10.2020  59.7372 1972                  14.2
 26890  230414  6631902  10.2020  59.7372 1973                   8.8
 26890  230414  6631902  10.2020  59.7372 1974                   6.4
 26890  230414  6631902  10.2020  59.7372 1975                  10.0
 26890  230414  6631902  10.2020  59.7372 1976                   7.4
 26890  230414  6631902  10.2020  59.7372 1977                  13.6
 26890  230414  6631902  10.2020  59.7372 1978                  12.2
 26890  230414  6631902  10.2020  59.7372 1979                   8.2
 26890  230414  6631902  10.2020  59.7372 1980                  18.5
 26890  230414  6631902  10.2020  59.7372 1981                   7.6
 26890  230414  6631902  10.2020  59.7372 1982                  10.0
 26890  230414  6631902  10.2020  59.7372 1983                   9.2
 26890  230414  6631902  10.2020  59.7372 1984                  20.2
 26890  230414  6631902  10.2020  59.7372 1985                   8.4
 26890  230414  6631902  10.2020  59.7372 1986                  11.8
 26890  230414  6631902  10.2020  59.7372 1987                   6.0
 26890  230414  6631902  10.2020  59.7372 1988                  17.6
 26890  230414  6631902  10.2020  59.7372 1989                   6.6
 26890  230414  6631902  10.2020  59.7372 1990                  11.8
 26890  230414  6631902  10.2020  59.7372 1992                   7.8
 26890  230414  6631902  10.2020  59.7372 1993                  10.0
 26890  230414  6631902  10.2020  59.7372 1994                  10.0
 26890  230414  6631902  10.2020  59.7372 1995                   9.0
