
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
  1220  292596  6559392  11.3759  59.1231 1974                   6.6
  1220  292596  6559392  11.3759  59.1231 1975                  12.0
  1220  292596  6559392  11.3759  59.1231 1976                   6.0
  1220  292596  6559392  11.3759  59.1231 1977                   4.6
  1220  292596  6559392  11.3759  59.1231 1978                  15.4
  1220  292596  6559392  11.3759  59.1231 1979                   6.4
  1220  292596  6559392  11.3759  59.1231 1980                   7.2
  1220  292596  6559392  11.3759  59.1231 1981                   6.0
  1220  292596  6559392  11.3759  59.1231 1982                  12.6
  1220  292596  6559392  11.3759  59.1231 1984                   8.0
  1220  292596  6559392  11.3759  59.1231 1985                  19.7
  1220  292596  6559392  11.3759  59.1231 1986                  11.8
  1220  292596  6559392  11.3759  59.1231 1987                   8.8
  1220  292596  6559392  11.3759  59.1231 1989                  14.1
  1220  292596  6559392  11.3759  59.1231 1991                   7.6
  1220  292596  6559392  11.3759  59.1231 1992                  10.6
  1220  292596  6559392  11.3759  59.1231 1994                  12.2
  1220  292596  6559392  11.3759  59.1231 1995                   7.4
