
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 40500   40417  6609590   6.9000  59.3728 1975                  11.4
 40500   40417  6609590   6.9000  59.3728 1977                   5.6
 40500   40417  6609590   6.9000  59.3728 1978                   5.0
 40500   40417  6609590   6.9000  59.3728 1979                   7.6
 40500   40417  6609590   6.9000  59.3728 1980                  19.5
 40500   40417  6609590   6.9000  59.3728 1981                   6.8
 40500   40417  6609590   6.9000  59.3728 1982                   7.0
 40500   40417  6609590   6.9000  59.3728 1983                   9.8
 40500   40417  6609590   6.9000  59.3728 1984                   7.6
