
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 17260  255652  6598006  10.6887  59.4493 1973                   9.2
 17260  255652  6598006  10.6887  59.4493 1974                  13.8
 17260  255652  6598006  10.6887  59.4493 1975                   8.4
 17260  255652  6598006  10.6887  59.4493 1976                   3.4
 17260  255652  6598006  10.6887  59.4493 1977                  11.0
 17260  255652  6598006  10.6887  59.4493 1978                   5.4
 17260  255652  6598006  10.6887  59.4493 1979                   7.4
 17260  255652  6598006  10.6887  59.4493 1980                  19.1
 17260  255652  6598006  10.6887  59.4493 1981                  17.5
 17260  255652  6598006  10.6887  59.4493 1982                  15.8
 17260  255652  6598006  10.6887  59.4493 1983                   9.2
 17260  255652  6598006  10.6887  59.4493 1984                  12.2
 17260  255652  6598006  10.6887  59.4493 1985                  10.6
 17260  255652  6598006  10.6887  59.4493 1986                  11.0
 17260  255652  6598006  10.6887  59.4493 1988                  34.1
 17260  255652  6598006  10.6887  59.4493 1989                  14.4
 17260  255652  6598006  10.6887  59.4493 1990                  11.6
 17260  255652  6598006  10.6887  59.4493 1991                   5.8
 17260  255652  6598006  10.6887  59.4493 1993                  12.2
 17260  255652  6598006  10.6887  59.4493 1994                   7.8
