
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 18210  265518  6650271  10.8040  59.9230 1998                   9.3
 18210  265518  6650271  10.8040  59.9230 1999                   9.8
 18210  265518  6650271  10.8040  59.9230 2000                   7.9
 18210  265518  6650271  10.8040  59.9230 2001                  25.2
 18210  265518  6650271  10.8040  59.9230 2002                  19.7
 18210  265518  6650271  10.8040  59.9230 2004                  11.3
 18210  265518  6650271  10.8040  59.9230 2005                  12.0
 18210  265518  6650271  10.8040  59.9230 2006                  15.8
 18210  265518  6650271  10.8040  59.9230 2007                  39.6
 18210  265518  6650271  10.8040  59.9230 2008                  20.8
 18210  265518  6650271  10.8040  59.9230 2009                   9.5
 18210  265518  6650271  10.8040  59.9230 2010                  11.8
 18210  265518  6650271  10.8040  59.9230 2011                  20.4
 18210  265518  6650271  10.8040  59.9230 2012                  14.4
