
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 60940   54704  6955969   6.3473  62.4658 1970                   9.0
 60940   54704  6955969   6.3473  62.4658 1971                   8.0
 60940   54704  6955969   6.3473  62.4658 1972                   6.8
 60940   54704  6955969   6.3473  62.4658 1973                   7.4
 60940   54704  6955969   6.3473  62.4658 1974                   8.8
 60940   54704  6955969   6.3473  62.4658 1975                   7.2
 60940   54704  6955969   6.3473  62.4658 1976                   4.0
 60940   54704  6955969   6.3473  62.4658 1977                   5.8
 60940   54704  6955969   6.3473  62.4658 1978                   6.8
 60940   54704  6955969   6.3473  62.4658 1979                   7.6
 60940   54704  6955969   6.3473  62.4658 1980                   6.6
 60940   54704  6955969   6.3473  62.4658 1981                   6.8
 60940   54704  6955969   6.3473  62.4658 1982                   9.8
 60940   54704  6955969   6.3473  62.4658 1983                  11.6
 60940   54704  6955969   6.3473  62.4658 1984                   7.4
 60940   54704  6955969   6.3473  62.4658 1985                   7.6
 60940   54704  6955969   6.3473  62.4658 1986                   5.2
 60940   54704  6955969   6.3473  62.4658 1987                   5.4
 60940   54704  6955969   6.3473  62.4658 1988                   6.4
 60940   54704  6955969   6.3473  62.4658 1989                   6.2
 60940   54704  6955969   6.3473  62.4658 1990                   6.4
 60940   54704  6955969   6.3473  62.4658 1991                   9.2
 60940   54704  6955969   6.3473  62.4658 1992                   8.0
 60940   54704  6955969   6.3473  62.4658 1994                  11.0
 60940   54704  6955969   6.3473  62.4658 1995                   2.2
