
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 72850  369214  7166695  12.2667  64.6000 1967                   8.2
 72850  369214  7166695  12.2667  64.6000 1968                   5.6
 72850  369214  7166695  12.2667  64.6000 1969                   8.8
 72850  369214  7166695  12.2667  64.6000 1970                  11.4
 72850  369214  7166695  12.2667  64.6000 1971                   6.8
 72850  369214  7166695  12.2667  64.6000 1972                  10.9
 72850  369214  7166695  12.2667  64.6000 1973                   7.8
 72850  369214  7166695  12.2667  64.6000 1974                  13.2
 72850  369214  7166695  12.2667  64.6000 1975                   6.0
 72850  369214  7166695  12.2667  64.6000 1976                   8.8
 72850  369214  7166695  12.2667  64.6000 1977                   4.4
 72850  369214  7166695  12.2667  64.6000 1978                   4.6
 72850  369214  7166695  12.2667  64.6000 1979                   6.0
 72850  369214  7166695  12.2667  64.6000 1980                  15.9
