
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 26999  231900  6623928  10.2385  59.6668 1999                   8.9
 26999  231900  6623928  10.2385  59.6668 2000                  10.6
 26999  231900  6623928  10.2385  59.6668 2001                  12.3
 26999  231900  6623928  10.2385  59.6668 2002                  19.4
 26999  231900  6623928  10.2385  59.6668 2003                  13.4
 26999  231900  6623928  10.2385  59.6668 2004                  10.7
 26999  231900  6623928  10.2385  59.6668 2005                   7.4
 26999  231900  6623928  10.2385  59.6668 2006                  12.3
 26999  231900  6623928  10.2385  59.6668 2007                   8.6
