
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 19710  244376  6644200  10.4345  59.8561 1983                  11.8
 19710  244376  6644200  10.4345  59.8561 1984                  10.6
 19710  244376  6644200  10.4345  59.8561 1985                   9.7
 19710  244376  6644200  10.4345  59.8561 1987                   8.6
 19710  244376  6644200  10.4345  59.8561 1988                  11.4
 19710  244376  6644200  10.4345  59.8561 1989                  11.8
 19710  244376  6644200  10.4345  59.8561 1990                  11.1
 19710  244376  6644200  10.4345  59.8561 1991                  43.4
 19710  244376  6644200  10.4345  59.8561 1992                   9.2
 19710  244376  6644200  10.4345  59.8561 1993                   9.4
 19710  244376  6644200  10.4345  59.8561 1994                  12.6
 19710  244376  6644200  10.4345  59.8561 1995                   9.0
 19710  244376  6644200  10.4345  59.8561 1996                   9.1
 19710  244376  6644200  10.4345  59.8561 1997                  17.9
 19710  244376  6644200  10.4345  59.8561 1998                   9.4
 19710  244376  6644200  10.4345  59.8561 1999                  17.4
 19710  244376  6644200  10.4345  59.8561 2000                   8.6
 19710  244376  6644200  10.4345  59.8561 2001                  12.8
 19710  244376  6644200  10.4345  59.8561 2002                  11.2
 19710  244376  6644200  10.4345  59.8561 2003                   9.2
 19710  244376  6644200  10.4345  59.8561 2004                  21.2
 19710  244376  6644200  10.4345  59.8561 2005                   8.0
 19710  244376  6644200  10.4345  59.8561 2006                  14.3
 19710  244376  6644200  10.4345  59.8561 2007                   9.8
 19710  244376  6644200  10.4345  59.8561 2012                   7.4
