
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 11620  264085  6748310  10.6632  60.8000 1974                  10.0
 11620  264085  6748310  10.6632  60.8000 1975                   7.8
 11620  264085  6748310  10.6632  60.8000 1976                  19.6
 11620  264085  6748310  10.6632  60.8000 1977                  16.3
 11620  264085  6748310  10.6632  60.8000 1978                   6.0
 11620  264085  6748310  10.6632  60.8000 1979                  13.6
 11620  264085  6748310  10.6632  60.8000 1980                   8.0
 11620  264085  6748310  10.6632  60.8000 1981                  14.0
 11620  264085  6748310  10.6632  60.8000 1982                   7.2
 11620  264085  6748310  10.6632  60.8000 1984                  10.2
 11620  264085  6748310  10.6632  60.8000 1985                   8.4
 11620  264085  6748310  10.6632  60.8000 1986                   8.8
 11620  264085  6748310  10.6632  60.8000 1987                  12.4
 11620  264085  6748310  10.6632  60.8000 1988                  10.2
 11620  264085  6748310  10.6632  60.8000 1989                   7.7
 11620  264085  6748310  10.6632  60.8000 1990                  11.7
 11620  264085  6748310  10.6632  60.8000 1991                   8.0
 11620  264085  6748310  10.6632  60.8000 1992                  10.0
 11620  264085  6748310  10.6632  60.8000 1994                   4.8
 11620  264085  6748310  10.6632  60.8000 1995                   9.4
 11620  264085  6748310  10.6632  60.8000 1996                   7.0
