
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 18320  262808  6651281  10.7545  59.9305 1984                  13.8
 18320  262808  6651281  10.7545  59.9305 1985                   6.6
 18320  262808  6651281  10.7545  59.9305 1986                  13.6
 18320  262808  6651281  10.7545  59.9305 1987                   8.3
 18320  262808  6651281  10.7545  59.9305 1988                  12.6
 18320  262808  6651281  10.7545  59.9305 1989                  11.7
 18320  262808  6651281  10.7545  59.9305 1990                   1.9
 18320  262808  6651281  10.7545  59.9305 1991                  17.3
 18320  262808  6651281  10.7545  59.9305 1992                  11.4
 18320  262808  6651281  10.7545  59.9305 1993                   3.4
 18320  262808  6651281  10.7545  59.9305 1994                   8.6
 18320  262808  6651281  10.7545  59.9305 1995                   6.6
 18320  262808  6651281  10.7545  59.9305 1996                  14.7
 18320  262808  6651281  10.7545  59.9305 1997                   9.2
 18320  262808  6651281  10.7545  59.9305 1998                   9.2
 18320  262808  6651281  10.7545  59.9305 2000                  12.3
 18320  262808  6651281  10.7545  59.9305 2001                  17.0
 18320  262808  6651281  10.7545  59.9305 2002                  18.5
 18320  262808  6651281  10.7545  59.9305 2003                  13.0
 18320  262808  6651281  10.7545  59.9305 2004                   9.2
 18320  262808  6651281  10.7545  59.9305 2005                   7.4
 18320  262808  6651281  10.7545  59.9305 2006                  14.1
 18320  262808  6651281  10.7545  59.9305 2007                  12.1
 18320  262808  6651281  10.7545  59.9305 2008                  27.2
 18320  262808  6651281  10.7545  59.9305 2009                  21.1
 18320  262808  6651281  10.7545  59.9305 2010                  17.3
 18320  262808  6651281  10.7545  59.9305 2011                  20.0
 18320  262808  6651281  10.7545  59.9305 2012                  23.2
