
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 63500  196868  6949321   9.1000  62.5500 1968                   4.8
 63500  196868  6949321   9.1000  62.5500 1969                   4.2
 63500  196868  6949321   9.1000  62.5500 1970                  10.2
 63500  196868  6949321   9.1000  62.5500 1971                   4.0
 63500  196868  6949321   9.1000  62.5500 1972                   4.2
 63500  196868  6949321   9.1000  62.5500 1973                   4.2
 63500  196868  6949321   9.1000  62.5500 1974                   5.0
 63500  196868  6949321   9.1000  62.5500 1975                   7.6
 63500  196868  6949321   9.1000  62.5500 1976                   7.6
 63500  196868  6949321   9.1000  62.5500 1977                   4.4
