
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 19020  257732  6655766  10.6587  59.9677 1985                  13.6
 19020  257732  6655766  10.6587  59.9677 1986                  12.5
 19020  257732  6655766  10.6587  59.9677 1987                  11.4
 19020  257732  6655766  10.6587  59.9677 1988                  20.7
 19020  257732  6655766  10.6587  59.9677 1989                  11.0
 19020  257732  6655766  10.6587  59.9677 1990                  12.8
 19020  257732  6655766  10.6587  59.9677 1991                   7.0
 19020  257732  6655766  10.6587  59.9677 1992                   4.4
 19020  257732  6655766  10.6587  59.9677 1993                  19.4
 19020  257732  6655766  10.6587  59.9677 1994                  14.9
 19020  257732  6655766  10.6587  59.9677 1995                  14.1
 19020  257732  6655766  10.6587  59.9677 1996                  14.7
 19020  257732  6655766  10.6587  59.9677 1997                   8.8
