
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 97250  908546  7741699  25.4817  69.4683 1968                   5.2
 97250  908546  7741699  25.4817  69.4683 1969                   5.0
 97250  908546  7741699  25.4817  69.4683 1970                  16.4
 97250  908546  7741699  25.4817  69.4683 1971                  12.0
 97250  908546  7741699  25.4817  69.4683 1972                   7.6
 97250  908546  7741699  25.4817  69.4683 1973                   8.4
 97250  908546  7741699  25.4817  69.4683 1974                   6.4
 97250  908546  7741699  25.4817  69.4683 1975                   8.2
 97250  908546  7741699  25.4817  69.4683 1976                   7.0
 97250  908546  7741699  25.4817  69.4683 1977                   4.0
 97250  908546  7741699  25.4817  69.4683 1978                   7.0
 97250  908546  7741699  25.4817  69.4683 1979                   8.0
 97250  908546  7741699  25.4817  69.4683 1980                   6.2
 97250  908546  7741699  25.4817  69.4683 1981                  14.6
 97250  908546  7741699  25.4817  69.4683 1982                   7.2
 97250  908546  7741699  25.4817  69.4683 1983                   3.8
 97250  908546  7741699  25.4817  69.4683 1984                  15.8
 97250  908546  7741699  25.4817  69.4683 1985                   7.4
 97250  908546  7741699  25.4817  69.4683 1986                   6.4
 97250  908546  7741699  25.4817  69.4683 1987                   6.0
