
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
  3030  269721  6572716  10.9632  59.2307 1970                  14.7
  3030  269721  6572716  10.9632  59.2307 1971                  17.2
  3030  269721  6572716  10.9632  59.2307 1972                   8.6
  3030  269721  6572716  10.9632  59.2307 1973                  16.7
  3030  269721  6572716  10.9632  59.2307 1974                  10.8
  3030  269721  6572716  10.9632  59.2307 1975                  10.4
  3030  269721  6572716  10.9632  59.2307 1976                   5.4
  3030  269721  6572716  10.9632  59.2307 1977                   5.4
  3030  269721  6572716  10.9632  59.2307 1978                  17.0
  3030  269721  6572716  10.9632  59.2307 1979                  20.3
  3030  269721  6572716  10.9632  59.2307 1980                  11.8
  3030  269721  6572716  10.9632  59.2307 1981                  16.8
  3030  269721  6572716  10.9632  59.2307 1982                  10.6
  3030  269721  6572716  10.9632  59.2307 1983                   3.2
  3030  269721  6572716  10.9632  59.2307 1984                  13.4
  3030  269721  6572716  10.9632  59.2307 1985                  10.2
  3030  269721  6572716  10.9632  59.2307 1986                   7.4
  3030  269721  6572716  10.9632  59.2307 1987                   8.6
  3030  269721  6572716  10.9632  59.2307 1988                  24.2
  3030  269721  6572716  10.9632  59.2307 1989                  10.4
  3030  269721  6572716  10.9632  59.2307 1990                   8.4
  3030  269721  6572716  10.9632  59.2307 1991                   9.6
  3030  269721  6572716  10.9632  59.2307 1992                   4.8
  3030  269721  6572716  10.9632  59.2307 1994                   5.2
  3030  269721  6572716  10.9632  59.2307 1995                  12.0
