
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 89350  641289  7664878  18.5437  69.0577 1969                   2.4
 89350  641289  7664878  18.5437  69.0577 1970                  10.0
 89350  641289  7664878  18.5437  69.0577 1971                   7.2
 89350  641289  7664878  18.5437  69.0577 1973                  11.5
 89350  641289  7664878  18.5437  69.0577 1974                   5.8
 89350  641289  7664878  18.5437  69.0577 1975                   4.0
 89350  641289  7664878  18.5437  69.0577 1976                   5.2
 89350  641289  7664878  18.5437  69.0577 1977                   7.0
 89350  641289  7664878  18.5437  69.0577 1978                   3.2
 89350  641289  7664878  18.5437  69.0577 1979                  10.8
 89350  641289  7664878  18.5437  69.0577 1980                   5.0
 89350  641289  7664878  18.5437  69.0577 1981                   7.0
 89350  641289  7664878  18.5437  69.0577 1982                   3.8
 89350  641289  7664878  18.5437  69.0577 1983                   4.0
 89350  641289  7664878  18.5437  69.0577 1984                  12.6
 89350  641289  7664878  18.5437  69.0577 1985                   5.6
 89350  641289  7664878  18.5437  69.0577 1986                   3.6
 89350  641289  7664878  18.5437  69.0577 1987                   2.0
