
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 36060  136278  6497731   8.7594  58.4681 1967                  22.0
 36060  136278  6497731   8.7594  58.4681 1968                  25.0
 36060  136278  6497731   8.7594  58.4681 1969                   4.6
 36060  136278  6497731   8.7594  58.4681 1970                   9.2
 36060  136278  6497731   8.7594  58.4681 1971                   7.6
 36060  136278  6497731   8.7594  58.4681 1972                  27.8
 36060  136278  6497731   8.7594  58.4681 1973                  13.4
 36060  136278  6497731   8.7594  58.4681 1974                   7.4
 36060  136278  6497731   8.7594  58.4681 1975                  18.6
 36060  136278  6497731   8.7594  58.4681 1976                   8.6
 36060  136278  6497731   8.7594  58.4681 1977                  10.2
 36060  136278  6497731   8.7594  58.4681 1978                  10.2
 36060  136278  6497731   8.7594  58.4681 1979                   8.4
 36060  136278  6497731   8.7594  58.4681 1980                  15.4
 36060  136278  6497731   8.7594  58.4681 1981                  10.6
 36060  136278  6497731   8.7594  58.4681 1982                  13.4
 36060  136278  6497731   8.7594  58.4681 1983                  13.4
 36060  136278  6497731   8.7594  58.4681 1984                   9.4
 36060  136278  6497731   8.7594  58.4681 1985                  14.4
 36060  136278  6497731   8.7594  58.4681 1986                  12.2
 36060  136278  6497731   8.7594  58.4681 1987                  14.4
 36060  136278  6497731   8.7594  58.4681 1988                  13.8
 36060  136278  6497731   8.7594  58.4681 1989                   6.8
 36060  136278  6497731   8.7594  58.4681 1990                  11.6
 36060  136278  6497731   8.7594  58.4681 1991                  15.6
 36060  136278  6497731   8.7594  58.4681 1992                  10.8
 36060  136278  6497731   8.7594  58.4681 1996                  14.8
