
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 84710  601091  7595061  17.4667  68.4500 1983                   9.2
 84710  601091  7595061  17.4667  68.4500 1984                   4.2
 84710  601091  7595061  17.4667  68.4500 1985                   7.0
 84710  601091  7595061  17.4667  68.4500 1986                   4.4
 84710  601091  7595061  17.4667  68.4500 1987                   7.2
 84710  601091  7595061  17.4667  68.4500 1988                   7.6
 84710  601091  7595061  17.4667  68.4500 1993                   5.2
 84710  601091  7595061  17.4667  68.4500 1994                  10.8
 84710  601091  7595061  17.4667  68.4500 1996                   7.6
