
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 18020  264179  6645365  10.7857  59.8783 1985                  10.8
 18020  264179  6645365  10.7857  59.8783 1986                   6.0
 18020  264179  6645365  10.7857  59.8783 1987                   7.0
 18020  264179  6645365  10.7857  59.8783 1988                  10.8
 18020  264179  6645365  10.7857  59.8783 1989                   2.5
 18020  264179  6645365  10.7857  59.8783 1990                   7.2
 18020  264179  6645365  10.7857  59.8783 1991                   9.7
 18020  264179  6645365  10.7857  59.8783 1992                   9.3
 18020  264179  6645365  10.7857  59.8783 1993                   8.6
 18020  264179  6645365  10.7857  59.8783 1994                  13.9
 18020  264179  6645365  10.7857  59.8783 1995                  10.3
 18020  264179  6645365  10.7857  59.8783 1996                  24.9
 18020  264179  6645365  10.7857  59.8783 1997                  16.1
 18020  264179  6645365  10.7857  59.8783 1998                   4.5
 18020  264179  6645365  10.7857  59.8783 1999                  14.5
 18020  264179  6645365  10.7857  59.8783 2000                   7.4
 18020  264179  6645365  10.7857  59.8783 2001                   4.9
 18020  264179  6645365  10.7857  59.8783 2002                  15.0
 18020  264179  6645365  10.7857  59.8783 2003                  10.5
 18020  264179  6645365  10.7857  59.8783 2004                   9.9
 18020  264179  6645365  10.7857  59.8783 2005                  13.4
 18020  264179  6645365  10.7857  59.8783 2006                  21.2
 18020  264179  6645365  10.7857  59.8783 2007                  10.1
 18020  264179  6645365  10.7857  59.8783 2008                  21.5
 18020  264179  6645365  10.7857  59.8783 2009                   6.6
 18020  264179  6645365  10.7857  59.8783 2010                  33.3
 18020  264179  6645365  10.7857  59.8783 2011                  16.7
 18020  264179  6645365  10.7857  59.8783 2012                   9.4
