
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
  4781  282365  6678855  11.0743  60.1883 1967                   6.2
  4781  282365  6678855  11.0743  60.1883 1968                  11.7
  4781  282365  6678855  11.0743  60.1883 1969                  10.6
  4781  282365  6678855  11.0743  60.1883 1970                  11.0
  4781  282365  6678855  11.0743  60.1883 1972                  15.6
  4781  282365  6678855  11.0743  60.1883 1973                  19.0
  4781  282365  6678855  11.0743  60.1883 1974                  12.0
  4781  282365  6678855  11.0743  60.1883 1975                   7.2
  4781  282365  6678855  11.0743  60.1883 1976                  11.5
  4781  282365  6678855  11.0743  60.1883 1977                   7.8
  4781  282365  6678855  11.0743  60.1883 1978                   6.6
  4781  282365  6678855  11.0743  60.1883 1979                   8.3
  4781  282365  6678855  11.0743  60.1883 1980                  19.8
  4781  282365  6678855  11.0743  60.1883 1981                  11.8
  4781  282365  6678855  11.0743  60.1883 1982                   7.8
  4781  282365  6678855  11.0743  60.1883 1983                  20.2
  4781  282365  6678855  11.0743  60.1883 1984                   5.2
  4781  282365  6678855  11.0743  60.1883 1985                  12.4
  4781  282365  6678855  11.0743  60.1883 1986                  12.3
  4781  282365  6678855  11.0743  60.1883 1987                  12.4
  4781  282365  6678855  11.0743  60.1883 1988                   7.4
  4781  282365  6678855  11.0743  60.1883 1989                  10.4
  4781  282365  6678855  11.0743  60.1883 1990                  12.0
  4781  282365  6678855  11.0743  60.1883 1991                  11.8
  4781  282365  6678855  11.0743  60.1883 1992                   8.1
  4781  282365  6678855  11.0743  60.1883 1993                  11.2
  4781  282365  6678855  11.0743  60.1883 1994                   8.4
  4781  282365  6678855  11.0743  60.1883 1995                  19.3
  4781  282365  6678855  11.0743  60.1883 1996                  13.4
  4781  282365  6678855  11.0743  60.1883 1997                  23.5
  4781  282365  6678855  11.0743  60.1883 1998                  10.0
  4781  282365  6678855  11.0743  60.1883 1999                  10.6
  4781  282365  6678855  11.0743  60.1883 2000                  10.6
  4781  282365  6678855  11.0743  60.1883 2001                  20.1
  4781  282365  6678855  11.0743  60.1883 2002                  10.8
  4781  282365  6678855  11.0743  60.1883 2003                   7.0
  4781  282365  6678855  11.0743  60.1883 2004                  18.4
  4781  282365  6678855  11.0743  60.1883 2005                  16.2
  4781  282365  6678855  11.0743  60.1883 2006                  13.0
  4781  282365  6678855  11.0743  60.1883 2007                   9.4
  4781  282365  6678855  11.0743  60.1883 2009                  16.2
