
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 17980  266048  6641271  10.8236  59.8427 2000                   8.4
 17980  266048  6641271  10.8236  59.8427 2001                   9.8
 17980  266048  6641271  10.8236  59.8427 2002                  21.7
 17980  266048  6641271  10.8236  59.8427 2003                  16.9
 17980  266048  6641271  10.8236  59.8427 2004                  11.4
 17980  266048  6641271  10.8236  59.8427 2005                  11.7
 17980  266048  6641271  10.8236  59.8427 2006                  13.2
 17980  266048  6641271  10.8236  59.8427 2007                  15.5
 17980  266048  6641271  10.8236  59.8427 2008                   8.6
 17980  266048  6641271  10.8236  59.8427 2009                   6.7
 17980  266048  6641271  10.8236  59.8427 2010                  13.0
 17980  266048  6641271  10.8236  59.8427 2011                  21.1
 17980  266048  6641271  10.8236  59.8427 2012                   6.6
