
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 68170  272030  7040801  10.4303  63.4225 1967                  10.4
 68170  272030  7040801  10.4303  63.4225 1968                   6.2
 68170  272030  7040801  10.4303  63.4225 1969                   7.4
 68170  272030  7040801  10.4303  63.4225 1970                   4.4
 68170  272030  7040801  10.4303  63.4225 1971                   7.8
 68170  272030  7040801  10.4303  63.4225 1972                   6.8
 68170  272030  7040801  10.4303  63.4225 1973                   7.2
 68170  272030  7040801  10.4303  63.4225 1974                   9.0
 68170  272030  7040801  10.4303  63.4225 1975                  10.4
 68170  272030  7040801  10.4303  63.4225 1976                   5.8
 68170  272030  7040801  10.4303  63.4225 1977                   8.6
 68170  272030  7040801  10.4303  63.4225 1978                   6.6
 68170  272030  7040801  10.4303  63.4225 1979                   5.6
 68170  272030  7040801  10.4303  63.4225 1980                   8.8
 68170  272030  7040801  10.4303  63.4225 1981                   3.4
 68170  272030  7040801  10.4303  63.4225 1982                   8.7
 68170  272030  7040801  10.4303  63.4225 1983                   7.2
 68170  272030  7040801  10.4303  63.4225 1986                   5.0
 68170  272030  7040801  10.4303  63.4225 1987                  14.6
 68170  272030  7040801  10.4303  63.4225 1988                   3.4
 68170  272030  7040801  10.4303  63.4225 1989                   8.0
 68170  272030  7040801  10.4303  63.4225 1990                  10.2
 68170  272030  7040801  10.4303  63.4225 1991                  12.0
 68170  272030  7040801  10.4303  63.4225 1992                   7.4
 68170  272030  7040801  10.4303  63.4225 1993                   5.6
