
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 27470  229013  6570241  10.2553  59.1845 1972                  13.2
 27470  229013  6570241  10.2553  59.1845 1973                  19.6
 27470  229013  6570241  10.2553  59.1845 1974                   8.8
 27470  229013  6570241  10.2553  59.1845 1975                  14.4
 27470  229013  6570241  10.2553  59.1845 1976                   9.4
 27470  229013  6570241  10.2553  59.1845 1977                   7.8
 27470  229013  6570241  10.2553  59.1845 1978                   9.8
 27470  229013  6570241  10.2553  59.1845 1979                  10.6
 27470  229013  6570241  10.2553  59.1845 1980                  20.0
 27470  229013  6570241  10.2553  59.1845 1981                  12.6
 27470  229013  6570241  10.2553  59.1845 1982                   9.8
 27470  229013  6570241  10.2553  59.1845 1983                   7.2
 27470  229013  6570241  10.2553  59.1845 1984                  20.8
 27470  229013  6570241  10.2553  59.1845 1985                  18.1
 27470  229013  6570241  10.2553  59.1845 1986                  19.0
 27470  229013  6570241  10.2553  59.1845 1987                   6.8
