
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 19510  255499  6652819  10.6223  59.9400 1967                   8.8
 19510  255499  6652819  10.6223  59.9400 1968                  20.8
 19510  255499  6652819  10.6223  59.9400 1969                   9.0
 19510  255499  6652819  10.6223  59.9400 1970                  15.4
 19510  255499  6652819  10.6223  59.9400 1971                   8.4
 19510  255499  6652819  10.6223  59.9400 1972                  12.6
 19510  255499  6652819  10.6223  59.9400 1973                  15.2
 19510  255499  6652819  10.6223  59.9400 1974                  10.2
 19510  255499  6652819  10.6223  59.9400 1975                  12.4
 19510  255499  6652819  10.6223  59.9400 1976                   5.2
 19510  255499  6652819  10.6223  59.9400 1977                  16.4
 19510  255499  6652819  10.6223  59.9400 1978                  18.0
 19510  255499  6652819  10.6223  59.9400 1979                   9.8
 19510  255499  6652819  10.6223  59.9400 1980                  11.0
 19510  255499  6652819  10.6223  59.9400 1981                  13.2
 19510  255499  6652819  10.6223  59.9400 1982                  16.1
 19510  255499  6652819  10.6223  59.9400 1984                  17.0
 19510  255499  6652819  10.6223  59.9400 1985                  15.6
 19510  255499  6652819  10.6223  59.9400 1986                  12.1
 19510  255499  6652819  10.6223  59.9400 1987                  10.4
 19510  255499  6652819  10.6223  59.9400 1988                  14.8
 19510  255499  6652819  10.6223  59.9400 1989                   9.0
 19510  255499  6652819  10.6223  59.9400 1990                   7.4
 19510  255499  6652819  10.6223  59.9400 1991                   9.2
 19510  255499  6652819  10.6223  59.9400 1992                   9.2
 19510  255499  6652819  10.6223  59.9400 1995                   9.0
 19510  255499  6652819  10.6223  59.9400 1996                   9.7
 19510  255499  6652819  10.6223  59.9400 2006                  15.3
 19510  255499  6652819  10.6223  59.9400 2007                  21.4
