
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 47240  -53742  6610633   5.2632  59.2693 1968                  15.1
 47240  -53742  6610633   5.2632  59.2693 1969                   9.8
 47240  -53742  6610633   5.2632  59.2693 1970                  12.8
 47240  -53742  6610633   5.2632  59.2693 1971                  11.2
 47240  -53742  6610633   5.2632  59.2693 1972                   9.6
 47240  -53742  6610633   5.2632  59.2693 1973                   8.2
 47240  -53742  6610633   5.2632  59.2693 1974                   9.6
 47240  -53742  6610633   5.2632  59.2693 1975                  12.4
 47240  -53742  6610633   5.2632  59.2693 1976                  10.6
 47240  -53742  6610633   5.2632  59.2693 1977                   5.8
 47240  -53742  6610633   5.2632  59.2693 1978                  10.0
 47240  -53742  6610633   5.2632  59.2693 1979                  12.8
 47240  -53742  6610633   5.2632  59.2693 1980                   9.8
 47240  -53742  6610633   5.2632  59.2693 1981                   7.6
 47240  -53742  6610633   5.2632  59.2693 1982                  12.4
 47240  -53742  6610633   5.2632  59.2693 1983                   5.8
 47240  -53742  6610633   5.2632  59.2693 1984                   7.4
 47240  -53742  6610633   5.2632  59.2693 1985                   7.6
 47240  -53742  6610633   5.2632  59.2693 1988                   7.4
 47240  -53742  6610633   5.2632  59.2693 1989                  17.5
 47240  -53742  6610633   5.2632  59.2693 1990                   9.6
 47240  -53742  6610633   5.2632  59.2693 1991                   9.2
 47240  -53742  6610633   5.2632  59.2693 1992                  20.5
 47240  -53742  6610633   5.2632  59.2693 1993                   8.0
 47240  -53742  6610633   5.2632  59.2693 1994                  14.4
 47240  -53742  6610633   5.2632  59.2693 1995                   7.8
 47240  -53742  6610633   5.2632  59.2693 1996                  12.8
 47240  -53742  6610633   5.2632  59.2693 1997                  18.6
 47240  -53742  6610633   5.2632  59.2693 1998                   7.8
 47240  -53742  6610633   5.2632  59.2693 1999                   9.2
 47240  -53742  6610633   5.2632  59.2693 2000                  13.4
 47240  -53742  6610633   5.2632  59.2693 2001                  11.6
 47240  -53742  6610633   5.2632  59.2693 2002                   9.8
 47240  -53742  6610633   5.2632  59.2693 2003                   6.2
