
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 20300  236287  6677610  10.2478  60.1500 1969                   5.2
 20300  236287  6677610  10.2478  60.1500 1970                   8.2
 20300  236287  6677610  10.2478  60.1500 1971                  18.8
 20300  236287  6677610  10.2478  60.1500 1972                  10.8
 20300  236287  6677610  10.2478  60.1500 1973                  15.1
 20300  236287  6677610  10.2478  60.1500 1974                   4.0
 20300  236287  6677610  10.2478  60.1500 1975                   6.0
 20300  236287  6677610  10.2478  60.1500 1976                   3.2
 20300  236287  6677610  10.2478  60.1500 1977                   7.6
 20300  236287  6677610  10.2478  60.1500 1978                   5.6
 20300  236287  6677610  10.2478  60.1500 1979                   8.7
 20300  236287  6677610  10.2478  60.1500 1980                  10.2
 20300  236287  6677610  10.2478  60.1500 1981                  11.2
 20300  236287  6677610  10.2478  60.1500 1982                   8.3
 20300  236287  6677610  10.2478  60.1500 1983                   4.4
 20300  236287  6677610  10.2478  60.1500 1984                  12.4
 20300  236287  6677610  10.2478  60.1500 1985                   8.4
 20300  236287  6677610  10.2478  60.1500 1986                  10.4
 20300  236287  6677610  10.2478  60.1500 1987                   4.8
 20300  236287  6677610  10.2478  60.1500 1988                   9.0
 20300  236287  6677610  10.2478  60.1500 1989                   6.4
 20300  236287  6677610  10.2478  60.1500 1990                   6.2
 20300  236287  6677610  10.2478  60.1500 1991                   7.8
 20300  236287  6677610  10.2478  60.1500 1992                   4.8
 20300  236287  6677610  10.2478  60.1500 1993                  15.8
 20300  236287  6677610  10.2478  60.1500 1994                   6.0
