
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 30310  191593  6573765   9.5983  59.1905 1968                  14.9
 30310  191593  6573765   9.5983  59.1905 1970                  15.8
 30310  191593  6573765   9.5983  59.1905 1971                   8.2
 30310  191593  6573765   9.5983  59.1905 1972                   5.0
 30310  191593  6573765   9.5983  59.1905 1973                  13.7
 30310  191593  6573765   9.5983  59.1905 1974                  11.2
 30310  191593  6573765   9.5983  59.1905 1975                   8.6
 30310  191593  6573765   9.5983  59.1905 1976                   6.6
 30310  191593  6573765   9.5983  59.1905 1977                   8.2
 30310  191593  6573765   9.5983  59.1905 1978                   9.8
 30310  191593  6573765   9.5983  59.1905 1979                  12.2
 30310  191593  6573765   9.5983  59.1905 1980                   8.6
 30310  191593  6573765   9.5983  59.1905 1981                   9.2
 30310  191593  6573765   9.5983  59.1905 1982                  26.9
 30310  191593  6573765   9.5983  59.1905 1983                   8.0
 30310  191593  6573765   9.5983  59.1905 1984                  21.3
 30310  191593  6573765   9.5983  59.1905 1985                  20.2
 30310  191593  6573765   9.5983  59.1905 1986                  10.2
 30310  191593  6573765   9.5983  59.1905 1987                   6.2
 30310  191593  6573765   9.5983  59.1905 1988                  13.0
 30310  191593  6573765   9.5983  59.1905 1989                   8.0
 30310  191593  6573765   9.5983  59.1905 1990                   9.0
 30310  191593  6573765   9.5983  59.1905 1991                   7.0
 30310  191593  6573765   9.5983  59.1905 1992                   8.8
 30310  191593  6573765   9.5983  59.1905 1997                   9.1
 30310  191593  6573765   9.5983  59.1905 1998                   9.0
 30310  191593  6573765   9.5983  59.1905 1999                   9.4
 30310  191593  6573765   9.5983  59.1905 2000                  15.7
