
  STNR    EAST    NORTH      LON      LAT YEAR                  RR_1
------ ------- -------- -------- -------- -------------------- -----
 58700   92666  6891186   7.2267  61.9333 1968                   4.2
 58700   92666  6891186   7.2267  61.9333 1969                   6.6
 58700   92666  6891186   7.2267  61.9333 1970                   4.4
 58700   92666  6891186   7.2267  61.9333 1971                   7.0
 58700   92666  6891186   7.2267  61.9333 1972                   3.4
 58700   92666  6891186   7.2267  61.9333 1973                   7.0
 58700   92666  6891186   7.2267  61.9333 1974                   7.2
 58700   92666  6891186   7.2267  61.9333 1975                   5.2
 58700   92666  6891186   7.2267  61.9333 1976                   6.0
 58700   92666  6891186   7.2267  61.9333 1977                   6.6
 58700   92666  6891186   7.2267  61.9333 1978                   6.4
 58700   92666  6891186   7.2267  61.9333 1979                   5.8
 58700   92666  6891186   7.2267  61.9333 1980                   4.4
 58700   92666  6891186   7.2267  61.9333 1981                   5.6
 58700   92666  6891186   7.2267  61.9333 1982                   5.6
 58700   92666  6891186   7.2267  61.9333 1983                   6.2
 58700   92666  6891186   7.2267  61.9333 1984                   5.4
 58700   92666  6891186   7.2267  61.9333 1985                  10.9
 58700   92666  6891186   7.2267  61.9333 1986                   4.0
 58700   92666  6891186   7.2267  61.9333 1987                   4.8
