
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 47240   -53742  6610633   5.2632  59.2693 1968         08     20        .4
 47240   -53742  6610633   5.2632  59.2693 1968         08     20        .8
 47240   -53742  6610633   5.2632  59.2693 1968         08     20       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         08     20       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         08     20       1.6
 47240   -53742  6610633   5.2632  59.2693 1968         08     20       2.2
 47240   -53742  6610633   5.2632  59.2693 1968         08     21        .2
 47240   -53742  6610633   5.2632  59.2693 1968         08     21        .4
 47240   -53742  6610633   5.2632  59.2693 1968         08     31        .2
 47240   -53742  6610633   5.2632  59.2693 1968         08     31        .8
 47240   -53742  6610633   5.2632  59.2693 1968         08     31       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         08     31       1.8
 47240   -53742  6610633   5.2632  59.2693 1968         08     31       2.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     01        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     01        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     01       2.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     01       3.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     01       3.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     01       3.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     02        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     02       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     02       1.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     02       5.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     03        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     03        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     03       1.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     03       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     03       1.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     04        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     05        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     05        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     05        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       1.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       3.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       3.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       4.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       4.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     05       5.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     05      10.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     05      15.1
 47240   -53742  6610633   5.2632  59.2693 1968         09     06        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     06        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     07        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     08        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     09        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     13       2.6
 47240   -53742  6610633   5.2632  59.2693 1968         09     14        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     19        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     19        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     19        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     20        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     20        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     21        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     22        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     22        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     22        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     22       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     22       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     23        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     23        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     23       4.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     24        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     24        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     24        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     24       1.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     24       2.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     24       3.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     24       4.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     25        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     25       1.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     25       2.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     25       2.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     25       2.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     26        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     26        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     26        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     26       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     26       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     26       2.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     27        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     27        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     27       5.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     28        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     28        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     28       1.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     28       2.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     28       6.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     28       6.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     28       8.0
 47240   -53742  6610633   5.2632  59.2693 1968         09     29        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     29        .6
 47240   -53742  6610633   5.2632  59.2693 1968         09     30        .2
 47240   -53742  6610633   5.2632  59.2693 1968         09     30        .4
 47240   -53742  6610633   5.2632  59.2693 1968         09     30        .8
 47240   -53742  6610633   5.2632  59.2693 1968         09     30       1.2
 47240   -53742  6610633   5.2632  59.2693 1968         09     30       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         09     30       1.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     30       3.8
 47240   -53742  6610633   5.2632  59.2693 1968         09     30       4.0
 47240   -53742  6610633   5.2632  59.2693 1968         10     01        .2
 47240   -53742  6610633   5.2632  59.2693 1968         10     01        .4
 47240   -53742  6610633   5.2632  59.2693 1968         10     02        .2
 47240   -53742  6610633   5.2632  59.2693 1968         10     03        .2
 47240   -53742  6610633   5.2632  59.2693 1968         10     03        .4
 47240   -53742  6610633   5.2632  59.2693 1968         10     03       1.0
 47240   -53742  6610633   5.2632  59.2693 1968         10     03       1.4
 47240   -53742  6610633   5.2632  59.2693 1968         10     03       1.6
