
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 52290     9336  6779009   5.9533  60.8410 1968         06     18        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     19        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     19        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     19        .6
 52290     9336  6779009   5.9533  60.8410 1968         06     19       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     19       2.0
 52290     9336  6779009   5.9533  60.8410 1968         06     20        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     20        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     20       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     21        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     21        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     21        .8
 52290     9336  6779009   5.9533  60.8410 1968         06     21       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     21       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     21       1.8
 52290     9336  6779009   5.9533  60.8410 1968         06     21       2.2
 52290     9336  6779009   5.9533  60.8410 1968         06     21       3.0
 52290     9336  6779009   5.9533  60.8410 1968         06     21       4.2
 52290     9336  6779009   5.9533  60.8410 1968         06     21       4.8
 52290     9336  6779009   5.9533  60.8410 1968         06     22        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     22        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     22        .6
 52290     9336  6779009   5.9533  60.8410 1968         06     22       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     23        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     23        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     23        .8
 52290     9336  6779009   5.9533  60.8410 1968         06     23       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     23       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     23       1.6
 52290     9336  6779009   5.9533  60.8410 1968         06     23       2.0
 52290     9336  6779009   5.9533  60.8410 1968         06     24        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     24        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     24        .6
 52290     9336  6779009   5.9533  60.8410 1968         06     24        .8
 52290     9336  6779009   5.9533  60.8410 1968         06     24       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     25        .8
 52290     9336  6779009   5.9533  60.8410 1968         06     25       1.2
 52290     9336  6779009   5.9533  60.8410 1968         06     25       1.6
 52290     9336  6779009   5.9533  60.8410 1968         06     25       1.8
 52290     9336  6779009   5.9533  60.8410 1968         06     25       2.4
 52290     9336  6779009   5.9533  60.8410 1968         06     26        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     26        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     26        .6
 52290     9336  6779009   5.9533  60.8410 1968         06     26       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     26       1.2
 52290     9336  6779009   5.9533  60.8410 1968         06     26       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     26       1.6
 52290     9336  6779009   5.9533  60.8410 1968         06     26       1.8
 52290     9336  6779009   5.9533  60.8410 1968         06     26       2.0
 52290     9336  6779009   5.9533  60.8410 1968         06     26       2.4
 52290     9336  6779009   5.9533  60.8410 1968         06     26       3.2
 52290     9336  6779009   5.9533  60.8410 1968         06     26       4.0
 52290     9336  6779009   5.9533  60.8410 1968         06     27        .2
 52290     9336  6779009   5.9533  60.8410 1968         06     27        .4
 52290     9336  6779009   5.9533  60.8410 1968         06     27        .8
 52290     9336  6779009   5.9533  60.8410 1968         06     27       1.0
 52290     9336  6779009   5.9533  60.8410 1968         06     27       1.4
 52290     9336  6779009   5.9533  60.8410 1968         06     27       1.8
