
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 20300   236287  6677610  10.2478  60.1500 1969         08     14        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     14        .6
 20300   236287  6677610  10.2478  60.1500 1969         08     15        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     21        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     21        .4
 20300   236287  6677610  10.2478  60.1500 1969         08     22        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     22        .4
 20300   236287  6677610  10.2478  60.1500 1969         08     22        .6
 20300   236287  6677610  10.2478  60.1500 1969         08     22        .8
 20300   236287  6677610  10.2478  60.1500 1969         08     22       1.0
 20300   236287  6677610  10.2478  60.1500 1969         08     22       1.2
 20300   236287  6677610  10.2478  60.1500 1969         08     22       1.4
 20300   236287  6677610  10.2478  60.1500 1969         08     22       1.6
 20300   236287  6677610  10.2478  60.1500 1969         08     22       1.8
 20300   236287  6677610  10.2478  60.1500 1969         08     22       3.6
 20300   236287  6677610  10.2478  60.1500 1969         08     22       5.2
 20300   236287  6677610  10.2478  60.1500 1969         08     23        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     23        .6
 20300   236287  6677610  10.2478  60.1500 1969         08     23       1.0
 20300   236287  6677610  10.2478  60.1500 1969         08     24        .4
 20300   236287  6677610  10.2478  60.1500 1969         08     25        .6
 20300   236287  6677610  10.2478  60.1500 1969         08     25        .8
 20300   236287  6677610  10.2478  60.1500 1969         08     25       3.8
 20300   236287  6677610  10.2478  60.1500 1969         08     27        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     27        .4
 20300   236287  6677610  10.2478  60.1500 1969         08     27        .6
 20300   236287  6677610  10.2478  60.1500 1969         08     27       1.0
 20300   236287  6677610  10.2478  60.1500 1969         08     27       1.4
 20300   236287  6677610  10.2478  60.1500 1969         08     28        .2
 20300   236287  6677610  10.2478  60.1500 1969         08     28        .4
 20300   236287  6677610  10.2478  60.1500 1969         08     28       1.0
 20300   236287  6677610  10.2478  60.1500 1969         08     28       1.2
 20300   236287  6677610  10.2478  60.1500 1969         09     05        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     11        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     11        .4
 20300   236287  6677610  10.2478  60.1500 1969         09     11        .6
 20300   236287  6677610  10.2478  60.1500 1969         09     11        .8
 20300   236287  6677610  10.2478  60.1500 1969         09     12        .4
 20300   236287  6677610  10.2478  60.1500 1969         09     12        .6
 20300   236287  6677610  10.2478  60.1500 1969         09     12       3.4
 20300   236287  6677610  10.2478  60.1500 1969         09     13        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     13       1.2
 20300   236287  6677610  10.2478  60.1500 1969         09     14        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     14        .4
 20300   236287  6677610  10.2478  60.1500 1969         09     14        .6
 20300   236287  6677610  10.2478  60.1500 1969         09     14        .8
 20300   236287  6677610  10.2478  60.1500 1969         09     14       1.2
 20300   236287  6677610  10.2478  60.1500 1969         09     14       1.6
 20300   236287  6677610  10.2478  60.1500 1969         09     15        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     16        .4
 20300   236287  6677610  10.2478  60.1500 1969         09     19        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     25        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     25       4.2
 20300   236287  6677610  10.2478  60.1500 1969         09     28        .2
 20300   236287  6677610  10.2478  60.1500 1969         09     28        .6
 20300   236287  6677610  10.2478  60.1500 1969         10     01        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     01        .8
 20300   236287  6677610  10.2478  60.1500 1969         10     06        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     13        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     18        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     19        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     23        .2
 20300   236287  6677610  10.2478  60.1500 1969         10     24        .2
