
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 18701   260972  6652714  10.7201  59.9423 1968         04     17        .2
 18701   260972  6652714  10.7201  59.9423 1968         04     18        .4
 18701   260972  6652714  10.7201  59.9423 1968         04     19        .2
 18701   260972  6652714  10.7201  59.9423 1968         04     19        .4
 18701   260972  6652714  10.7201  59.9423 1968         04     19        .8
 18701   260972  6652714  10.7201  59.9423 1968         05     01        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     01        .6
 18701   260972  6652714  10.7201  59.9423 1968         05     03        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     03        .6
 18701   260972  6652714  10.7201  59.9423 1968         05     05        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     05       1.0
 18701   260972  6652714  10.7201  59.9423 1968         05     05       1.8
 18701   260972  6652714  10.7201  59.9423 1968         05     05       2.0
 18701   260972  6652714  10.7201  59.9423 1968         05     05       2.8
 18701   260972  6652714  10.7201  59.9423 1968         05     10        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     10        .4
 18701   260972  6652714  10.7201  59.9423 1968         05     10        .6
 18701   260972  6652714  10.7201  59.9423 1968         05     10        .8
 18701   260972  6652714  10.7201  59.9423 1968         05     10       1.4
 18701   260972  6652714  10.7201  59.9423 1968         05     10       2.2
 18701   260972  6652714  10.7201  59.9423 1968         05     10       2.4
 18701   260972  6652714  10.7201  59.9423 1968         05     10       2.8
 18701   260972  6652714  10.7201  59.9423 1968         05     11        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     11        .4
 18701   260972  6652714  10.7201  59.9423 1968         05     11        .8
 18701   260972  6652714  10.7201  59.9423 1968         05     11       1.0
 18701   260972  6652714  10.7201  59.9423 1968         05     11       1.2
 18701   260972  6652714  10.7201  59.9423 1968         05     11       1.4
 18701   260972  6652714  10.7201  59.9423 1968         05     11       1.8
 18701   260972  6652714  10.7201  59.9423 1968         05     11       2.0
 18701   260972  6652714  10.7201  59.9423 1968         05     11       2.6
 18701   260972  6652714  10.7201  59.9423 1968         05     12        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     12       1.0
 18701   260972  6652714  10.7201  59.9423 1968         05     12       3.2
 18701   260972  6652714  10.7201  59.9423 1968         05     13       1.2
 18701   260972  6652714  10.7201  59.9423 1968         05     13       1.6
 18701   260972  6652714  10.7201  59.9423 1968         05     14        .2
 18701   260972  6652714  10.7201  59.9423 1968         05     14        .4
 18701   260972  6652714  10.7201  59.9423 1968         05     16        .2
 18701   260972  6652714  10.7201  59.9423 1968         06     04        .4
 18701   260972  6652714  10.7201  59.9423 1968         06     04       2.0
 18701   260972  6652714  10.7201  59.9423 1968         06     05        .2
 18701   260972  6652714  10.7201  59.9423 1968         06     05        .4
 18701   260972  6652714  10.7201  59.9423 1968         06     05       1.4
 18701   260972  6652714  10.7201  59.9423 1968         06     05       1.6
 18701   260972  6652714  10.7201  59.9423 1968         06     05       2.6
 18701   260972  6652714  10.7201  59.9423 1968         06     06        .2
 18701   260972  6652714  10.7201  59.9423 1968         06     06        .8
 18701   260972  6652714  10.7201  59.9423 1968         06     06       1.2
