
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 68230   271467  7038181  10.4228  63.3987 1986         12     12        .4
 68230   271467  7038181  10.4228  63.3987 1986         12     12        .7
 68230   271467  7038181  10.4228  63.3987 1986         12     17        .1
 68230   271467  7038181  10.4228  63.3987 1986         12     23        .3
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .1
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .2
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .3
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .5
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .7
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .8
 68230   271467  7038181  10.4228  63.3987 1986         12     25        .9
 68230   271467  7038181  10.4228  63.3987 1986         12     25       1.0
 68230   271467  7038181  10.4228  63.3987 1986         12     25       1.3
 68230   271467  7038181  10.4228  63.3987 1986         12     29        .1
 68230   271467  7038181  10.4228  63.3987 1986         12     29        .2
 68230   271467  7038181  10.4228  63.3987 1986         12     30        .1
 68230   271467  7038181  10.4228  63.3987 1986         12     30        .2
 68230   271467  7038181  10.4228  63.3987 1986         12     30        .5
 68230   271467  7038181  10.4228  63.3987 1986         12     30        .8
 68230   271467  7038181  10.4228  63.3987 1986         12     30       1.7
 68230   271467  7038181  10.4228  63.3987 1986         12     30       2.3
 68230   271467  7038181  10.4228  63.3987 1986         12     31        .1
 68230   271467  7038181  10.4228  63.3987 1986         12     31        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     01        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     01       1.2
 68230   271467  7038181  10.4228  63.3987 1987         01     01       3.7
 68230   271467  7038181  10.4228  63.3987 1987         01     02        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     02        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     02        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     02        .6
 68230   271467  7038181  10.4228  63.3987 1987         01     02       1.2
 68230   271467  7038181  10.4228  63.3987 1987         01     02       1.3
 68230   271467  7038181  10.4228  63.3987 1987         01     02       1.8
 68230   271467  7038181  10.4228  63.3987 1987         01     06        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     06        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     06        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     07        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     07        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     07        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     07        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     07       1.4
 68230   271467  7038181  10.4228  63.3987 1987         01     08        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     08        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     08        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     08        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     08        .9
 68230   271467  7038181  10.4228  63.3987 1987         01     08       1.0
 68230   271467  7038181  10.4228  63.3987 1987         01     08       1.1
 68230   271467  7038181  10.4228  63.3987 1987         01     10        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     20        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     20        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     20        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     21        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     21        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     21        .8
 68230   271467  7038181  10.4228  63.3987 1987         01     21       1.3
 68230   271467  7038181  10.4228  63.3987 1987         01     23        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     23        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     23        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     23        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .6
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .8
 68230   271467  7038181  10.4228  63.3987 1987         01     24        .9
 68230   271467  7038181  10.4228  63.3987 1987         01     24       1.8
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .6
 68230   271467  7038181  10.4228  63.3987 1987         01     25        .8
 68230   271467  7038181  10.4228  63.3987 1987         01     25       1.3
 68230   271467  7038181  10.4228  63.3987 1987         01     25       1.4
 68230   271467  7038181  10.4228  63.3987 1987         01     25       2.1
 68230   271467  7038181  10.4228  63.3987 1987         01     25       3.7
 68230   271467  7038181  10.4228  63.3987 1987         01     26        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     26        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     26        .6
 68230   271467  7038181  10.4228  63.3987 1987         01     26        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     26       2.2
 68230   271467  7038181  10.4228  63.3987 1987         01     26       2.4
 68230   271467  7038181  10.4228  63.3987 1987         01     27        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     27        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     27        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     27        .6
 68230   271467  7038181  10.4228  63.3987 1987         01     27        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     27       1.0
 68230   271467  7038181  10.4228  63.3987 1987         01     27       1.1
 68230   271467  7038181  10.4228  63.3987 1987         01     27       1.2
 68230   271467  7038181  10.4228  63.3987 1987         01     27       2.2
 68230   271467  7038181  10.4228  63.3987 1987         01     27       3.4
 68230   271467  7038181  10.4228  63.3987 1987         01     28        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     29        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     29        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     29        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .5
 68230   271467  7038181  10.4228  63.3987 1987         01     30        .7
 68230   271467  7038181  10.4228  63.3987 1987         01     30       1.0
 68230   271467  7038181  10.4228  63.3987 1987         01     30       1.1
 68230   271467  7038181  10.4228  63.3987 1987         01     30       1.5
 68230   271467  7038181  10.4228  63.3987 1987         01     30       1.7
 68230   271467  7038181  10.4228  63.3987 1987         01     30       2.1
 68230   271467  7038181  10.4228  63.3987 1987         01     31        .1
 68230   271467  7038181  10.4228  63.3987 1987         01     31        .2
 68230   271467  7038181  10.4228  63.3987 1987         01     31        .3
 68230   271467  7038181  10.4228  63.3987 1987         01     31        .4
 68230   271467  7038181  10.4228  63.3987 1987         01     31       1.5
