
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 12670   256284  6784678  10.4742  61.1208 1969         07     07        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     07        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     07        .6
 12670   256284  6784678  10.4742  61.1208 1969         07     08        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     08        .6
 12670   256284  6784678  10.4742  61.1208 1969         07     08        .8
 12670   256284  6784678  10.4742  61.1208 1969         07     08       1.0
 12670   256284  6784678  10.4742  61.1208 1969         07     08       1.6
 12670   256284  6784678  10.4742  61.1208 1969         07     08       4.2
 12670   256284  6784678  10.4742  61.1208 1969         07     09        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     09        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     09        .6
 12670   256284  6784678  10.4742  61.1208 1969         07     09       1.6
 12670   256284  6784678  10.4742  61.1208 1969         07     09       1.8
 12670   256284  6784678  10.4742  61.1208 1969         07     09       2.0
 12670   256284  6784678  10.4742  61.1208 1969         07     09       4.8
 12670   256284  6784678  10.4742  61.1208 1969         07     10        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     17        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     18        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     19        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     19        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     19        .8
 12670   256284  6784678  10.4742  61.1208 1969         07     19       1.2
 12670   256284  6784678  10.4742  61.1208 1969         07     19       1.4
 12670   256284  6784678  10.4742  61.1208 1969         07     20        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     21        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     24        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     24        .8
 12670   256284  6784678  10.4742  61.1208 1969         07     25        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     25       1.0
 12670   256284  6784678  10.4742  61.1208 1969         07     25       1.4
 12670   256284  6784678  10.4742  61.1208 1969         07     27        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     27        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     27       1.2
 12670   256284  6784678  10.4742  61.1208 1969         07     28        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     28        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     28        .8
 12670   256284  6784678  10.4742  61.1208 1969         07     28       1.0
 12670   256284  6784678  10.4742  61.1208 1969         07     29        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     29        .4
 12670   256284  6784678  10.4742  61.1208 1969         07     30        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     30        .8
 12670   256284  6784678  10.4742  61.1208 1969         07     30       1.0
 12670   256284  6784678  10.4742  61.1208 1969         07     30       1.8
 12670   256284  6784678  10.4742  61.1208 1969         07     31        .2
 12670   256284  6784678  10.4742  61.1208 1969         07     31        .6
 12670   256284  6784678  10.4742  61.1208 1969         07     31        .8
 12670   256284  6784678  10.4742  61.1208 1969         08     21        .2
 12670   256284  6784678  10.4742  61.1208 1969         08     22        .4
 12670   256284  6784678  10.4742  61.1208 1969         08     22        .6
 12670   256284  6784678  10.4742  61.1208 1969         08     22        .8
 12670   256284  6784678  10.4742  61.1208 1969         08     22       1.0
 12670   256284  6784678  10.4742  61.1208 1969         08     23        .2
 12670   256284  6784678  10.4742  61.1208 1969         08     23        .6
 12670   256284  6784678  10.4742  61.1208 1969         08     23       1.8
 12670   256284  6784678  10.4742  61.1208 1969         08     24        .2
 12670   256284  6784678  10.4742  61.1208 1969         08     25        .2
 12670   256284  6784678  10.4742  61.1208 1969         08     25       2.0
 12670   256284  6784678  10.4742  61.1208 1969         08     26        .6
 12670   256284  6784678  10.4742  61.1208 1969         08     26        .8
 12670   256284  6784678  10.4742  61.1208 1969         08     26       3.4
 12670   256284  6784678  10.4742  61.1208 1969         08     27        .2
 12670   256284  6784678  10.4742  61.1208 1969         08     27        .4
 12670   256284  6784678  10.4742  61.1208 1969         08     27        .8
 12670   256284  6784678  10.4742  61.1208 1969         08     28        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     03        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     04        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     11        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     11        .6
 12670   256284  6784678  10.4742  61.1208 1969         09     11       1.0
 12670   256284  6784678  10.4742  61.1208 1969         09     12        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     12        .4
 12670   256284  6784678  10.4742  61.1208 1969         09     12        .6
 12670   256284  6784678  10.4742  61.1208 1969         09     12       1.0
 12670   256284  6784678  10.4742  61.1208 1969         09     12       1.4
 12670   256284  6784678  10.4742  61.1208 1969         09     12       2.4
 12670   256284  6784678  10.4742  61.1208 1969         09     12       5.4
 12670   256284  6784678  10.4742  61.1208 1969         09     13        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     13        .4
 12670   256284  6784678  10.4742  61.1208 1969         09     14        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     14        .6
 12670   256284  6784678  10.4742  61.1208 1969         09     15        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     20        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     21        .8
 12670   256284  6784678  10.4742  61.1208 1969         09     21       1.0
 12670   256284  6784678  10.4742  61.1208 1969         09     21       1.2
 12670   256284  6784678  10.4742  61.1208 1969         09     22        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     22        .6
 12670   256284  6784678  10.4742  61.1208 1969         09     22        .8
 12670   256284  6784678  10.4742  61.1208 1969         09     22       1.2
 12670   256284  6784678  10.4742  61.1208 1969         09     22       2.0
 12670   256284  6784678  10.4742  61.1208 1969         09     22       2.6
 12670   256284  6784678  10.4742  61.1208 1969         09     22       2.8
 12670   256284  6784678  10.4742  61.1208 1969         09     22       5.2
 12670   256284  6784678  10.4742  61.1208 1969         09     22       5.6
 12670   256284  6784678  10.4742  61.1208 1969         09     25        .4
 12670   256284  6784678  10.4742  61.1208 1969         09     25        .8
 12670   256284  6784678  10.4742  61.1208 1969         09     28       1.2
 12670   256284  6784678  10.4742  61.1208 1969         09     28       1.4
 12670   256284  6784678  10.4742  61.1208 1969         09     28       2.6
 12670   256284  6784678  10.4742  61.1208 1969         09     28       2.8
 12670   256284  6784678  10.4742  61.1208 1969         09     29        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     29       1.0
 12670   256284  6784678  10.4742  61.1208 1969         09     29       1.4
 12670   256284  6784678  10.4742  61.1208 1969         09     30        .2
 12670   256284  6784678  10.4742  61.1208 1969         09     30        .4
 12670   256284  6784678  10.4742  61.1208 1969         09     30        .8
 12670   256284  6784678  10.4742  61.1208 1969         09     30       1.4
 12670   256284  6784678  10.4742  61.1208 1969         10     01        .2
 12670   256284  6784678  10.4742  61.1208 1969         10     01        .8
 12670   256284  6784678  10.4742  61.1208 1969         10     01       1.0
 12670   256284  6784678  10.4742  61.1208 1969         10     01       1.4
 12670   256284  6784678  10.4742  61.1208 1969         10     01       2.2
 12670   256284  6784678  10.4742  61.1208 1969         10     07        .2
 12670   256284  6784678  10.4742  61.1208 1969         10     20        .2
 12670   256284  6784678  10.4742  61.1208 1969         10     20        .4
 12670   256284  6784678  10.4742  61.1208 1970         04     28        .2
 12670   256284  6784678  10.4742  61.1208 1970         04     29        .4
 12670   256284  6784678  10.4742  61.1208 1970         04     29        .8
 12670   256284  6784678  10.4742  61.1208 1970         04     29       2.2
 12670   256284  6784678  10.4742  61.1208 1970         04     29       2.6
 12670   256284  6784678  10.4742  61.1208 1970         05     21        .4
 12670   256284  6784678  10.4742  61.1208 1970         05     21        .8
 12670   256284  6784678  10.4742  61.1208 1970         05     21       1.0
 12670   256284  6784678  10.4742  61.1208 1970         05     22        .2
 12670   256284  6784678  10.4742  61.1208 1970         05     22        .4
 12670   256284  6784678  10.4742  61.1208 1970         05     22       1.4
 12670   256284  6784678  10.4742  61.1208 1970         05     22       2.4
 12670   256284  6784678  10.4742  61.1208 1970         05     24        .2
 12670   256284  6784678  10.4742  61.1208 1970         05     24        .4
 12670   256284  6784678  10.4742  61.1208 1970         05     25       1.2
 12670   256284  6784678  10.4742  61.1208 1970         05     25       4.4
 12670   256284  6784678  10.4742  61.1208 1970         05     26        .6
 12670   256284  6784678  10.4742  61.1208 1970         05     29        .2
 12670   256284  6784678  10.4742  61.1208 1970         05     29        .6
 12670   256284  6784678  10.4742  61.1208 1970         05     30        .6
 12670   256284  6784678  10.4742  61.1208 1970         05     30       1.2
 12670   256284  6784678  10.4742  61.1208 1970         05     31        .2
 12670   256284  6784678  10.4742  61.1208 1970         05     31        .4
 12670   256284  6784678  10.4742  61.1208 1970         05     31        .8
 12670   256284  6784678  10.4742  61.1208 1970         06     01        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     01        .4
 12670   256284  6784678  10.4742  61.1208 1970         06     01       1.0
 12670   256284  6784678  10.4742  61.1208 1970         06     01       1.6
 12670   256284  6784678  10.4742  61.1208 1970         06     01       2.4
 12670   256284  6784678  10.4742  61.1208 1970         06     06        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     06       1.6
 12670   256284  6784678  10.4742  61.1208 1970         06     07        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     24        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     24        .4
 12670   256284  6784678  10.4742  61.1208 1970         06     24        .6
 12670   256284  6784678  10.4742  61.1208 1970         06     24        .8
 12670   256284  6784678  10.4742  61.1208 1970         06     25        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     25        .4
 12670   256284  6784678  10.4742  61.1208 1970         06     25        .6
 12670   256284  6784678  10.4742  61.1208 1970         06     25        .8
 12670   256284  6784678  10.4742  61.1208 1970         06     25       1.0
 12670   256284  6784678  10.4742  61.1208 1970         06     25       1.2
 12670   256284  6784678  10.4742  61.1208 1970         06     25       2.0
 12670   256284  6784678  10.4742  61.1208 1970         06     25       2.4
 12670   256284  6784678  10.4742  61.1208 1970         06     25       3.4
 12670   256284  6784678  10.4742  61.1208 1970         06     25      10.7
 12670   256284  6784678  10.4742  61.1208 1970         06     26        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     26        .4
 12670   256284  6784678  10.4742  61.1208 1970         06     28        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     29        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     29        .4
 12670   256284  6784678  10.4742  61.1208 1970         06     29       1.0
 12670   256284  6784678  10.4742  61.1208 1970         06     29       1.2
 12670   256284  6784678  10.4742  61.1208 1970         06     29       1.4
 12670   256284  6784678  10.4742  61.1208 1970         06     29       1.6
 12670   256284  6784678  10.4742  61.1208 1970         06     29       2.8
 12670   256284  6784678  10.4742  61.1208 1970         06     29       5.0
 12670   256284  6784678  10.4742  61.1208 1970         06     30        .2
 12670   256284  6784678  10.4742  61.1208 1970         06     30        .6
 12670   256284  6784678  10.4742  61.1208 1970         06     30       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     01        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     01        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     01        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     01        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     01       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     01       2.8
 12670   256284  6784678  10.4742  61.1208 1970         07     02        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     02        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     02        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     02        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     02       1.0
 12670   256284  6784678  10.4742  61.1208 1970         07     02       2.0
 12670   256284  6784678  10.4742  61.1208 1970         07     03        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     03        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     04        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     04        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     04       1.0
 12670   256284  6784678  10.4742  61.1208 1970         07     04       1.6
 12670   256284  6784678  10.4742  61.1208 1970         07     04       2.8
 12670   256284  6784678  10.4742  61.1208 1970         07     06        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     09        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     09        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     09       2.6
 12670   256284  6784678  10.4742  61.1208 1970         07     09       3.0
 12670   256284  6784678  10.4742  61.1208 1970         07     09       6.8
 12670   256284  6784678  10.4742  61.1208 1970         07     10        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     10       1.2
 12670   256284  6784678  10.4742  61.1208 1970         07     10       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     10      14.4
 12670   256284  6784678  10.4742  61.1208 1970         07     11        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     11        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     11        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     11       1.2
 12670   256284  6784678  10.4742  61.1208 1970         07     11       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     11       2.0
 12670   256284  6784678  10.4742  61.1208 1970         07     13        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     13       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     14        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     14       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     15        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     18        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     18        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     18       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     18       2.2
 12670   256284  6784678  10.4742  61.1208 1970         07     18       2.8
 12670   256284  6784678  10.4742  61.1208 1970         07     18       3.6
 12670   256284  6784678  10.4742  61.1208 1970         07     19        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     19       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     20        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     20        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     20        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     20        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     20       1.2
 12670   256284  6784678  10.4742  61.1208 1970         07     20       2.0
 12670   256284  6784678  10.4742  61.1208 1970         07     21        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     21        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     21        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     21        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     21       1.0
 12670   256284  6784678  10.4742  61.1208 1970         07     21       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     22        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     22        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     22        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     22        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     22       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     22       2.0
 12670   256284  6784678  10.4742  61.1208 1970         07     22       2.6
 12670   256284  6784678  10.4742  61.1208 1970         07     22       3.0
 12670   256284  6784678  10.4742  61.1208 1970         07     22       3.8
 12670   256284  6784678  10.4742  61.1208 1970         07     23        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     24        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     26        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     26        .4
 12670   256284  6784678  10.4742  61.1208 1970         07     26        .6
 12670   256284  6784678  10.4742  61.1208 1970         07     26       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     26       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     26       2.0
 12670   256284  6784678  10.4742  61.1208 1970         07     26       4.8
 12670   256284  6784678  10.4742  61.1208 1970         07     26       5.2
 12670   256284  6784678  10.4742  61.1208 1970         07     27        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     27       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     27       2.2
 12670   256284  6784678  10.4742  61.1208 1970         07     27       2.4
 12670   256284  6784678  10.4742  61.1208 1970         07     27       8.8
 12670   256284  6784678  10.4742  61.1208 1970         07     28        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     28        .8
 12670   256284  6784678  10.4742  61.1208 1970         07     28       1.2
 12670   256284  6784678  10.4742  61.1208 1970         07     28       1.4
 12670   256284  6784678  10.4742  61.1208 1970         07     28       1.8
 12670   256284  6784678  10.4742  61.1208 1970         07     29        .2
 12670   256284  6784678  10.4742  61.1208 1970         07     29       4.8
 12670   256284  6784678  10.4742  61.1208 1970         08     11        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     11       1.0
 12670   256284  6784678  10.4742  61.1208 1970         08     11       1.2
 12670   256284  6784678  10.4742  61.1208 1970         08     15        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     15        .6
 12670   256284  6784678  10.4742  61.1208 1970         08     15       1.2
 12670   256284  6784678  10.4742  61.1208 1970         08     16       1.6
 12670   256284  6784678  10.4742  61.1208 1970         08     17        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     17        .4
 12670   256284  6784678  10.4742  61.1208 1970         08     17        .8
 12670   256284  6784678  10.4742  61.1208 1970         08     17       1.0
 12670   256284  6784678  10.4742  61.1208 1970         08     17       1.6
 12670   256284  6784678  10.4742  61.1208 1970         08     17       2.2
 12670   256284  6784678  10.4742  61.1208 1970         08     18        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     18        .4
 12670   256284  6784678  10.4742  61.1208 1970         08     18        .6
 12670   256284  6784678  10.4742  61.1208 1970         08     18        .8
 12670   256284  6784678  10.4742  61.1208 1970         08     18       1.0
 12670   256284  6784678  10.4742  61.1208 1970         08     18       1.2
 12670   256284  6784678  10.4742  61.1208 1970         08     18       1.4
 12670   256284  6784678  10.4742  61.1208 1970         08     18       1.6
 12670   256284  6784678  10.4742  61.1208 1970         08     19        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     19        .6
 12670   256284  6784678  10.4742  61.1208 1970         08     19       1.2
 12670   256284  6784678  10.4742  61.1208 1970         08     19       2.0
 12670   256284  6784678  10.4742  61.1208 1970         08     19       2.2
 12670   256284  6784678  10.4742  61.1208 1970         08     19       4.6
 12670   256284  6784678  10.4742  61.1208 1970         08     20        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     20        .8
 12670   256284  6784678  10.4742  61.1208 1970         08     24        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     31        .2
 12670   256284  6784678  10.4742  61.1208 1970         08     31        .4
 12670   256284  6784678  10.4742  61.1208 1970         08     31        .6
 12670   256284  6784678  10.4742  61.1208 1970         08     31        .8
 12670   256284  6784678  10.4742  61.1208 1970         08     31       1.0
 12670   256284  6784678  10.4742  61.1208 1970         09     01        .2
 12670   256284  6784678  10.4742  61.1208 1970         09     01       1.0
 12670   256284  6784678  10.4742  61.1208 1970         09     03        .2
 12670   256284  6784678  10.4742  61.1208 1970         09     03        .4
 12670   256284  6784678  10.4742  61.1208 1970         09     03        .6
 12670   256284  6784678  10.4742  61.1208 1970         09     03        .8
 12670   256284  6784678  10.4742  61.1208 1970         09     03       1.2
 12670   256284  6784678  10.4742  61.1208 1970         09     03       1.8
 12670   256284  6784678  10.4742  61.1208 1970         09     03       2.0
 12670   256284  6784678  10.4742  61.1208 1970         09     03       5.4
 12670   256284  6784678  10.4742  61.1208 1970         09     03       6.2
 12670   256284  6784678  10.4742  61.1208 1970         09     04        .2
 12670   256284  6784678  10.4742  61.1208 1970         09     04        .4
 12670   256284  6784678  10.4742  61.1208 1970         09     04        .6
 12670   256284  6784678  10.4742  61.1208 1970         09     08        .2
 12670   256284  6784678  10.4742  61.1208 1970         09     09        .2
 12670   256284  6784678  10.4742  61.1208 1970         09     09        .6
 12670   256284  6784678  10.4742  61.1208 1970         09     09        .8
 12670   256284  6784678  10.4742  61.1208 1970         09     09       1.0
 12670   256284  6784678  10.4742  61.1208 1970         09     09       1.6
 12670   256284  6784678  10.4742  61.1208 1970         09     10        .2
