
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
  3030   269721  6572716  10.9632  59.2307 1970         05     31        .6
  3030   269721  6572716  10.9632  59.2307 1970         05     31       1.4
  3030   269721  6572716  10.9632  59.2307 1970         06     08        .8
  3030   269721  6572716  10.9632  59.2307 1970         06     08       1.4
  3030   269721  6572716  10.9632  59.2307 1970         06     08       5.0
  3030   269721  6572716  10.9632  59.2307 1970         06     08      14.7
  3030   269721  6572716  10.9632  59.2307 1970         06     24        .2
  3030   269721  6572716  10.9632  59.2307 1970         06     24        .6
  3030   269721  6572716  10.9632  59.2307 1970         06     25        .2
  3030   269721  6572716  10.9632  59.2307 1970         06     25        .4
  3030   269721  6572716  10.9632  59.2307 1970         06     25        .6
  3030   269721  6572716  10.9632  59.2307 1970         06     25        .8
  3030   269721  6572716  10.9632  59.2307 1970         06     25       1.2
  3030   269721  6572716  10.9632  59.2307 1970         06     25       1.8
  3030   269721  6572716  10.9632  59.2307 1970         06     25       2.0
  3030   269721  6572716  10.9632  59.2307 1970         06     25       3.2
  3030   269721  6572716  10.9632  59.2307 1970         06     25       7.2
  3030   269721  6572716  10.9632  59.2307 1970         06     28        .2
  3030   269721  6572716  10.9632  59.2307 1970         06     28       1.8
  3030   269721  6572716  10.9632  59.2307 1970         06     29        .6
  3030   269721  6572716  10.9632  59.2307 1970         06     29        .8
  3030   269721  6572716  10.9632  59.2307 1970         06     29       1.0
  3030   269721  6572716  10.9632  59.2307 1970         06     29       1.2
  3030   269721  6572716  10.9632  59.2307 1970         06     29       1.4
  3030   269721  6572716  10.9632  59.2307 1970         06     29       1.6
  3030   269721  6572716  10.9632  59.2307 1970         06     29       1.8
  3030   269721  6572716  10.9632  59.2307 1970         06     29       2.2
  3030   269721  6572716  10.9632  59.2307 1970         06     29       2.4
  3030   269721  6572716  10.9632  59.2307 1970         06     29       2.6
  3030   269721  6572716  10.9632  59.2307 1970         06     29       3.4
  3030   269721  6572716  10.9632  59.2307 1970         06     30        .2
  3030   269721  6572716  10.9632  59.2307 1970         06     30        .6
  3030   269721  6572716  10.9632  59.2307 1970         06     30       1.4
  3030   269721  6572716  10.9632  59.2307 1970         06     30       2.2
  3030   269721  6572716  10.9632  59.2307 1970         07     01        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     01        .8
  3030   269721  6572716  10.9632  59.2307 1970         07     01       1.0
  3030   269721  6572716  10.9632  59.2307 1970         07     01       1.2
  3030   269721  6572716  10.9632  59.2307 1970         07     02        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     02        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     02        .8
  3030   269721  6572716  10.9632  59.2307 1970         07     03        .8
  3030   269721  6572716  10.9632  59.2307 1970         07     06        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     09        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     09       5.8
  3030   269721  6572716  10.9632  59.2307 1970         07     09      12.8
  3030   269721  6572716  10.9632  59.2307 1970         07     10        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     10        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     10       3.6
  3030   269721  6572716  10.9632  59.2307 1970         07     10       6.5
  3030   269721  6572716  10.9632  59.2307 1970         07     11        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     11       1.4
  3030   269721  6572716  10.9632  59.2307 1970         07     11       2.2
  3030   269721  6572716  10.9632  59.2307 1970         07     12        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     12        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     12        .6
  3030   269721  6572716  10.9632  59.2307 1970         07     13        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     13        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     18        .6
  3030   269721  6572716  10.9632  59.2307 1970         07     18       1.2
  3030   269721  6572716  10.9632  59.2307 1970         07     18       1.4
  3030   269721  6572716  10.9632  59.2307 1970         07     18       2.0
  3030   269721  6572716  10.9632  59.2307 1970         07     22        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     22        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     22        .6
  3030   269721  6572716  10.9632  59.2307 1970         07     23        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     24        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     24        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     24        .6
  3030   269721  6572716  10.9632  59.2307 1970         07     24       1.0
  3030   269721  6572716  10.9632  59.2307 1970         07     24       3.0
  3030   269721  6572716  10.9632  59.2307 1970         07     24       3.8
  3030   269721  6572716  10.9632  59.2307 1970         07     24       6.4
  3030   269721  6572716  10.9632  59.2307 1970         07     24       6.8
  3030   269721  6572716  10.9632  59.2307 1970         07     25        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     25        .4
  3030   269721  6572716  10.9632  59.2307 1970         07     25        .8
  3030   269721  6572716  10.9632  59.2307 1970         07     25       1.0
  3030   269721  6572716  10.9632  59.2307 1970         07     25       1.6
  3030   269721  6572716  10.9632  59.2307 1970         07     25       2.8
  3030   269721  6572716  10.9632  59.2307 1970         07     25       6.8
  3030   269721  6572716  10.9632  59.2307 1970         07     26        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     28        .2
  3030   269721  6572716  10.9632  59.2307 1970         07     28       1.2
  3030   269721  6572716  10.9632  59.2307 1970         07     28       1.4
  3030   269721  6572716  10.9632  59.2307 1970         07     28       1.6
  3030   269721  6572716  10.9632  59.2307 1970         07     28       2.4
  3030   269721  6572716  10.9632  59.2307 1970         07     28       2.6
  3030   269721  6572716  10.9632  59.2307 1970         07     28       4.2
  3030   269721  6572716  10.9632  59.2307 1970         07     31        .4
  3030   269721  6572716  10.9632  59.2307 1970         08     02        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     11        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     11       1.6
  3030   269721  6572716  10.9632  59.2307 1970         08     12        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     12        .8
  3030   269721  6572716  10.9632  59.2307 1970         08     15        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     15       1.2
  3030   269721  6572716  10.9632  59.2307 1970         08     17        .4
  3030   269721  6572716  10.9632  59.2307 1970         08     17        .6
  3030   269721  6572716  10.9632  59.2307 1970         08     17        .8
  3030   269721  6572716  10.9632  59.2307 1970         08     17       1.0
  3030   269721  6572716  10.9632  59.2307 1970         08     17       1.4
  3030   269721  6572716  10.9632  59.2307 1970         08     17       1.6
  3030   269721  6572716  10.9632  59.2307 1970         08     17       2.6
  3030   269721  6572716  10.9632  59.2307 1970         08     18        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     18        .4
  3030   269721  6572716  10.9632  59.2307 1970         08     18       1.0
  3030   269721  6572716  10.9632  59.2307 1970         08     18       1.6
  3030   269721  6572716  10.9632  59.2307 1970         08     18       2.0
  3030   269721  6572716  10.9632  59.2307 1970         08     19        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     19        .4
  3030   269721  6572716  10.9632  59.2307 1970         08     26        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     29        .2
  3030   269721  6572716  10.9632  59.2307 1970         08     31        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     01        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     01        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     01        .6
  3030   269721  6572716  10.9632  59.2307 1970         09     01       1.2
  3030   269721  6572716  10.9632  59.2307 1970         09     03        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     03        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     03        .6
  3030   269721  6572716  10.9632  59.2307 1970         09     03       1.0
  3030   269721  6572716  10.9632  59.2307 1970         09     03       1.2
  3030   269721  6572716  10.9632  59.2307 1970         09     03       1.4
  3030   269721  6572716  10.9632  59.2307 1970         09     03       1.6
  3030   269721  6572716  10.9632  59.2307 1970         09     03       1.8
  3030   269721  6572716  10.9632  59.2307 1970         09     03       3.4
  3030   269721  6572716  10.9632  59.2307 1970         09     09        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     09        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     09        .6
  3030   269721  6572716  10.9632  59.2307 1970         09     09        .8
  3030   269721  6572716  10.9632  59.2307 1970         09     09       1.4
  3030   269721  6572716  10.9632  59.2307 1970         09     09       1.6
  3030   269721  6572716  10.9632  59.2307 1970         09     09       1.8
  3030   269721  6572716  10.9632  59.2307 1970         09     09       2.4
  3030   269721  6572716  10.9632  59.2307 1970         09     09       4.6
  3030   269721  6572716  10.9632  59.2307 1970         09     10        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     10        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     10        .6
  3030   269721  6572716  10.9632  59.2307 1970         09     10       1.2
  3030   269721  6572716  10.9632  59.2307 1970         09     10       1.4
  3030   269721  6572716  10.9632  59.2307 1970         09     10       1.8
  3030   269721  6572716  10.9632  59.2307 1970         09     10       2.8
  3030   269721  6572716  10.9632  59.2307 1970         09     10       4.4
  3030   269721  6572716  10.9632  59.2307 1970         09     11        .6
  3030   269721  6572716  10.9632  59.2307 1970         09     11       1.0
  3030   269721  6572716  10.9632  59.2307 1970         09     11       2.2
  3030   269721  6572716  10.9632  59.2307 1970         09     13        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     13        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     13       2.0
  3030   269721  6572716  10.9632  59.2307 1970         09     14        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     15        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     16        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     16       1.2
  3030   269721  6572716  10.9632  59.2307 1970         09     16       1.6
  3030   269721  6572716  10.9632  59.2307 1970         09     16       1.8
  3030   269721  6572716  10.9632  59.2307 1970         09     16       3.0
  3030   269721  6572716  10.9632  59.2307 1970         09     16       8.8
  3030   269721  6572716  10.9632  59.2307 1970         09     17        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     18        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     18        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     21        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     27        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     28        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     30        .2
  3030   269721  6572716  10.9632  59.2307 1970         09     30        .4
  3030   269721  6572716  10.9632  59.2307 1970         09     30       1.0
  3030   269721  6572716  10.9632  59.2307 1970         09     30       1.2
  3030   269721  6572716  10.9632  59.2307 1970         09     30       1.4
  3030   269721  6572716  10.9632  59.2307 1970         10     01        .2
  3030   269721  6572716  10.9632  59.2307 1970         10     01        .4
  3030   269721  6572716  10.9632  59.2307 1970         10     02        .2
  3030   269721  6572716  10.9632  59.2307 1970         10     02        .4
  3030   269721  6572716  10.9632  59.2307 1970         10     02        .6
  3030   269721  6572716  10.9632  59.2307 1970         10     02       1.0
  3030   269721  6572716  10.9632  59.2307 1970         10     02       2.2
  3030   269721  6572716  10.9632  59.2307 1970         10     03        .2
  3030   269721  6572716  10.9632  59.2307 1970         10     04        .6
  3030   269721  6572716  10.9632  59.2307 1970         10     04       1.2
  3030   269721  6572716  10.9632  59.2307 1970         10     05        .2
  3030   269721  6572716  10.9632  59.2307 1970         10     05        .4
  3030   269721  6572716  10.9632  59.2307 1970         10     05       1.0
  3030   269721  6572716  10.9632  59.2307 1970         10     05       2.0
  3030   269721  6572716  10.9632  59.2307 1970         10     05       2.4
  3030   269721  6572716  10.9632  59.2307 1970         10     05       2.6
  3030   269721  6572716  10.9632  59.2307 1970         10     06        .2
  3030   269721  6572716  10.9632  59.2307 1970         10     06        .4
