
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 11620   264085  6748310  10.6632  60.8000 1974         08     02        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     03        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     03       1.0
 11620   264085  6748310  10.6632  60.8000 1974         08     03       2.8
 11620   264085  6748310  10.6632  60.8000 1974         08     04        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     10        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     11        .6
 11620   264085  6748310  10.6632  60.8000 1974         08     12       1.0
 11620   264085  6748310  10.6632  60.8000 1974         08     12       2.6
 11620   264085  6748310  10.6632  60.8000 1974         08     12       2.8
 11620   264085  6748310  10.6632  60.8000 1974         08     13        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     13        .4
 11620   264085  6748310  10.6632  60.8000 1974         08     13       2.0
 11620   264085  6748310  10.6632  60.8000 1974         08     13       2.4
 11620   264085  6748310  10.6632  60.8000 1974         08     15        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     15        .4
 11620   264085  6748310  10.6632  60.8000 1974         08     15       1.2
 11620   264085  6748310  10.6632  60.8000 1974         08     16        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     16        .8
 11620   264085  6748310  10.6632  60.8000 1974         08     16       3.8
 11620   264085  6748310  10.6632  60.8000 1974         08     17        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     18        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     18        .4
 11620   264085  6748310  10.6632  60.8000 1974         08     19        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     27        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     27        .4
 11620   264085  6748310  10.6632  60.8000 1974         08     27        .8
 11620   264085  6748310  10.6632  60.8000 1974         08     27       1.0
 11620   264085  6748310  10.6632  60.8000 1974         08     27       1.2
 11620   264085  6748310  10.6632  60.8000 1974         08     27       1.6
 11620   264085  6748310  10.6632  60.8000 1974         08     27       2.4
 11620   264085  6748310  10.6632  60.8000 1974         08     28        .4
 11620   264085  6748310  10.6632  60.8000 1974         08     28        .6
 11620   264085  6748310  10.6632  60.8000 1974         08     28       1.0
 11620   264085  6748310  10.6632  60.8000 1974         08     28       2.2
 11620   264085  6748310  10.6632  60.8000 1974         08     29        .2
 11620   264085  6748310  10.6632  60.8000 1974         08     29        .6
 11620   264085  6748310  10.6632  60.8000 1974         08     29        .8
 11620   264085  6748310  10.6632  60.8000 1974         08     29       1.0
 11620   264085  6748310  10.6632  60.8000 1974         08     29       2.0
 11620   264085  6748310  10.6632  60.8000 1974         08     29       6.2
 11620   264085  6748310  10.6632  60.8000 1974         08     29      10.0
 11620   264085  6748310  10.6632  60.8000 1974         08     31        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     02        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     02        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     02       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     02       1.4
 11620   264085  6748310  10.6632  60.8000 1974         09     02       3.2
 11620   264085  6748310  10.6632  60.8000 1974         09     02       3.8
 11620   264085  6748310  10.6632  60.8000 1974         09     02       4.2
 11620   264085  6748310  10.6632  60.8000 1974         09     03        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     03       2.0
 11620   264085  6748310  10.6632  60.8000 1974         09     03       2.2
 11620   264085  6748310  10.6632  60.8000 1974         09     04        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     05        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     05        .6
 11620   264085  6748310  10.6632  60.8000 1974         09     05       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     05       1.4
 11620   264085  6748310  10.6632  60.8000 1974         09     05       2.0
 11620   264085  6748310  10.6632  60.8000 1974         09     05       2.6
 11620   264085  6748310  10.6632  60.8000 1974         09     06        .8
 11620   264085  6748310  10.6632  60.8000 1974         09     07        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     08        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     08        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     08        .6
 11620   264085  6748310  10.6632  60.8000 1974         09     08       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     08       1.8
 11620   264085  6748310  10.6632  60.8000 1974         09     08       2.0
 11620   264085  6748310  10.6632  60.8000 1974         09     08       3.0
 11620   264085  6748310  10.6632  60.8000 1974         09     08       3.4
 11620   264085  6748310  10.6632  60.8000 1974         09     11        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     11        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     14        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     14        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     14        .6
 11620   264085  6748310  10.6632  60.8000 1974         09     14       1.2
 11620   264085  6748310  10.6632  60.8000 1974         09     15        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     15        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     16        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     16        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     16        .6
 11620   264085  6748310  10.6632  60.8000 1974         09     16        .8
 11620   264085  6748310  10.6632  60.8000 1974         09     16       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     16       1.4
 11620   264085  6748310  10.6632  60.8000 1974         09     16       4.6
 11620   264085  6748310  10.6632  60.8000 1974         09     17        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     17        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     17        .8
 11620   264085  6748310  10.6632  60.8000 1974         09     17       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     17       1.2
 11620   264085  6748310  10.6632  60.8000 1974         09     17       1.4
 11620   264085  6748310  10.6632  60.8000 1974         09     17       1.8
 11620   264085  6748310  10.6632  60.8000 1974         09     19        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     21        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     21        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     21        .6
 11620   264085  6748310  10.6632  60.8000 1974         09     22        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     24        .2
 11620   264085  6748310  10.6632  60.8000 1974         09     24        .4
 11620   264085  6748310  10.6632  60.8000 1974         09     24       1.0
 11620   264085  6748310  10.6632  60.8000 1974         09     24       1.2
 11620   264085  6748310  10.6632  60.8000 1974         09     24       1.4
