
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .2
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .3
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .4
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .6
 18320   262808  6651281  10.7545  59.9305 1984         06     21        .8
 18320   262808  6651281  10.7545  59.9305 1984         06     21       1.0
 18320   262808  6651281  10.7545  59.9305 1984         06     21       2.2
 18320   262808  6651281  10.7545  59.9305 1984         06     23        .5
 18320   262808  6651281  10.7545  59.9305 1984         06     23        .6
 18320   262808  6651281  10.7545  59.9305 1984         06     23        .9
 18320   262808  6651281  10.7545  59.9305 1984         06     23       2.1
 18320   262808  6651281  10.7545  59.9305 1984         06     24        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     24        .2
 18320   262808  6651281  10.7545  59.9305 1984         06     24        .3
 18320   262808  6651281  10.7545  59.9305 1984         06     24        .5
 18320   262808  6651281  10.7545  59.9305 1984         06     24        .8
 18320   262808  6651281  10.7545  59.9305 1984         06     24       1.1
 18320   262808  6651281  10.7545  59.9305 1984         06     24       1.3
 18320   262808  6651281  10.7545  59.9305 1984         06     24       1.5
 18320   262808  6651281  10.7545  59.9305 1984         06     24       1.6
 18320   262808  6651281  10.7545  59.9305 1984         06     24       1.8
 18320   262808  6651281  10.7545  59.9305 1984         06     24       2.0
 18320   262808  6651281  10.7545  59.9305 1984         06     26        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     27        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     27        .3
 18320   262808  6651281  10.7545  59.9305 1984         06     28        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     29        .1
 18320   262808  6651281  10.7545  59.9305 1984         06     29        .5
 18320   262808  6651281  10.7545  59.9305 1984         06     29        .6
 18320   262808  6651281  10.7545  59.9305 1984         06     29       1.7
 18320   262808  6651281  10.7545  59.9305 1984         06     29       1.9
 18320   262808  6651281  10.7545  59.9305 1984         06     29       2.0
 18320   262808  6651281  10.7545  59.9305 1984         06     29       2.4
 18320   262808  6651281  10.7545  59.9305 1984         06     30        .4
 18320   262808  6651281  10.7545  59.9305 1984         06     30       1.1
 18320   262808  6651281  10.7545  59.9305 1984         06     30       4.2
 18320   262808  6651281  10.7545  59.9305 1984         07     01        .1
 18320   262808  6651281  10.7545  59.9305 1984         07     01        .2
 18320   262808  6651281  10.7545  59.9305 1984         07     01        .3
 18320   262808  6651281  10.7545  59.9305 1984         07     01        .5
 18320   262808  6651281  10.7545  59.9305 1984         07     01        .9
 18320   262808  6651281  10.7545  59.9305 1984         07     01       2.2
 18320   262808  6651281  10.7545  59.9305 1984         07     01       2.4
 18320   262808  6651281  10.7545  59.9305 1984         07     01       2.6
 18320   262808  6651281  10.7545  59.9305 1984         07     12        .6
 18320   262808  6651281  10.7545  59.9305 1984         07     12       1.9
 18320   262808  6651281  10.7545  59.9305 1984         07     12       2.6
 18320   262808  6651281  10.7545  59.9305 1984         07     12       2.7
 18320   262808  6651281  10.7545  59.9305 1984         07     12       4.8
 18320   262808  6651281  10.7545  59.9305 1984         07     12       5.5
 18320   262808  6651281  10.7545  59.9305 1984         07     12       6.1
 18320   262808  6651281  10.7545  59.9305 1984         07     12       8.2
 18320   262808  6651281  10.7545  59.9305 1984         07     12      13.8
 18320   262808  6651281  10.7545  59.9305 1984         07     13        .7
 18320   262808  6651281  10.7545  59.9305 1984         07     13      11.3
 18320   262808  6651281  10.7545  59.9305 1984         07     14        .8
 18320   262808  6651281  10.7545  59.9305 1984         07     15        .1
 18320   262808  6651281  10.7545  59.9305 1984         07     15       1.7
 18320   262808  6651281  10.7545  59.9305 1984         07     17       1.2
 18320   262808  6651281  10.7545  59.9305 1984         07     21        .1
 18320   262808  6651281  10.7545  59.9305 1984         07     21        .2
 18320   262808  6651281  10.7545  59.9305 1984         07     21       1.7
 18320   262808  6651281  10.7545  59.9305 1984         07     22        .2
 18320   262808  6651281  10.7545  59.9305 1984         07     24        .1
 18320   262808  6651281  10.7545  59.9305 1984         07     24        .6
 18320   262808  6651281  10.7545  59.9305 1984         07     24       2.6
 18320   262808  6651281  10.7545  59.9305 1984         07     25        .2
 18320   262808  6651281  10.7545  59.9305 1984         07     25        .6
 18320   262808  6651281  10.7545  59.9305 1984         07     26       1.1
 18320   262808  6651281  10.7545  59.9305 1984         07     31        .7
 18320   262808  6651281  10.7545  59.9305 1984         08     01        .1
 18320   262808  6651281  10.7545  59.9305 1984         08     01        .2
 18320   262808  6651281  10.7545  59.9305 1984         08     01        .4
 18320   262808  6651281  10.7545  59.9305 1984         08     01       1.0
 18320   262808  6651281  10.7545  59.9305 1984         08     01       1.1
 18320   262808  6651281  10.7545  59.9305 1984         08     01       2.3
 18320   262808  6651281  10.7545  59.9305 1984         08     02        .1
 18320   262808  6651281  10.7545  59.9305 1984         08     02        .2
 18320   262808  6651281  10.7545  59.9305 1984         08     03        .1
 18320   262808  6651281  10.7545  59.9305 1984         08     03        .2
 18320   262808  6651281  10.7545  59.9305 1984         08     03        .3
 18320   262808  6651281  10.7545  59.9305 1984         08     03       1.4
 18320   262808  6651281  10.7545  59.9305 1984         08     03       1.7
 18320   262808  6651281  10.7545  59.9305 1984         08     03       1.8
 18320   262808  6651281  10.7545  59.9305 1984         08     03       3.7
 18320   262808  6651281  10.7545  59.9305 1984         08     03       6.6
 18320   262808  6651281  10.7545  59.9305 1984         08     04        .1
 18320   262808  6651281  10.7545  59.9305 1984         08     04        .4
 18320   262808  6651281  10.7545  59.9305 1984         08     04       1.8
 18320   262808  6651281  10.7545  59.9305 1984         08     04       5.9
 18320   262808  6651281  10.7545  59.9305 1984         08     06        .1
 18320   262808  6651281  10.7545  59.9305 1984         08     06       1.0
 18320   262808  6651281  10.7545  59.9305 1984         08     06       1.6
 18320   262808  6651281  10.7545  59.9305 1984         08     06       1.9
 18320   262808  6651281  10.7545  59.9305 1984         08     06       2.0
 18320   262808  6651281  10.7545  59.9305 1984         08     06       2.7
 18320   262808  6651281  10.7545  59.9305 1984         08     06       4.3
 18320   262808  6651281  10.7545  59.9305 1984         08     07        .8
 18320   262808  6651281  10.7545  59.9305 1984         08     07        .9
 18320   262808  6651281  10.7545  59.9305 1984         08     14        .3
