
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 60940    54704  6955969   6.3473  62.4658 1970         06     24        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     24       3.0
 60940    54704  6955969   6.3473  62.4658 1970         06     24       4.0
 60940    54704  6955969   6.3473  62.4658 1970         06     25        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     25        .6
 60940    54704  6955969   6.3473  62.4658 1970         06     25       1.0
 60940    54704  6955969   6.3473  62.4658 1970         06     25       1.8
 60940    54704  6955969   6.3473  62.4658 1970         06     26        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     26        .4
 60940    54704  6955969   6.3473  62.4658 1970         06     26        .6
 60940    54704  6955969   6.3473  62.4658 1970         06     27        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     28        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     28       1.4
 60940    54704  6955969   6.3473  62.4658 1970         06     29        .2
 60940    54704  6955969   6.3473  62.4658 1970         06     30        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     01        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     01        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     04        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     04        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     05        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     05        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     05        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     05        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     06        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     06       1.2
 60940    54704  6955969   6.3473  62.4658 1970         07     06       1.4
 60940    54704  6955969   6.3473  62.4658 1970         07     06       2.0
 60940    54704  6955969   6.3473  62.4658 1970         07     07        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     07        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     07        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     07       1.4
 60940    54704  6955969   6.3473  62.4658 1970         07     09        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     09        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     10        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     10        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     10       3.8
 60940    54704  6955969   6.3473  62.4658 1970         07     11        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     11        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     12        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     12        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     13        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     13        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     13        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     13        .8
 60940    54704  6955969   6.3473  62.4658 1970         07     13       2.2
 60940    54704  6955969   6.3473  62.4658 1970         07     14        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     14        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     15        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     15        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     15        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     15       2.6
 60940    54704  6955969   6.3473  62.4658 1970         07     16        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     16        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     16        .6
 60940    54704  6955969   6.3473  62.4658 1970         07     16       1.0
 60940    54704  6955969   6.3473  62.4658 1970         07     16       1.4
 60940    54704  6955969   6.3473  62.4658 1970         07     17        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     17        .4
 60940    54704  6955969   6.3473  62.4658 1970         07     18        .2
 60940    54704  6955969   6.3473  62.4658 1970         07     18       1.0
 60940    54704  6955969   6.3473  62.4658 1970         07     18       1.4
 60940    54704  6955969   6.3473  62.4658 1970         07     18       1.6
 60940    54704  6955969   6.3473  62.4658 1970         07     18       2.2
 60940    54704  6955969   6.3473  62.4658 1970         07     18       6.0
 60940    54704  6955969   6.3473  62.4658 1970         07     19        .2
