
  STNR     EAST    NORTH      LON      LAT YEAR         MONTH  DAY     RR_1
------ -------- -------- -------- -------- ------------ ------ ------ -----
 30270   195698  6567898   9.6780  59.1410 1973         11     03        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     04        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     05        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     05        .4
 30270   195698  6567898   9.6780  59.1410 1973         11     05       1.0
 30270   195698  6567898   9.6780  59.1410 1973         11     05       1.2
 30270   195698  6567898   9.6780  59.1410 1973         11     05       1.4
 30270   195698  6567898   9.6780  59.1410 1973         11     05       1.6
 30270   195698  6567898   9.6780  59.1410 1973         11     05       1.8
 30270   195698  6567898   9.6780  59.1410 1973         11     05       3.4
 30270   195698  6567898   9.6780  59.1410 1973         11     06        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     12        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     13        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     19        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     19        .4
 30270   195698  6567898   9.6780  59.1410 1973         11     20        .2
 30270   195698  6567898   9.6780  59.1410 1973         11     20        .4
 30270   195698  6567898   9.6780  59.1410 1973         11     20        .8
 30270   195698  6567898   9.6780  59.1410 1973         11     20       1.4
 30270   195698  6567898   9.6780  59.1410 1973         11     23        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     06        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     06        .4
 30270   195698  6567898   9.6780  59.1410 1973         12     10        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     11        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     13        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     13        .4
 30270   195698  6567898   9.6780  59.1410 1973         12     16        .2
 30270   195698  6567898   9.6780  59.1410 1973         12     16        .4
 30270   195698  6567898   9.6780  59.1410 1974         05     04        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     20        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     21        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     21        .4
 30270   195698  6567898   9.6780  59.1410 1974         05     21       2.2
 30270   195698  6567898   9.6780  59.1410 1974         05     22        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     23       1.0
 30270   195698  6567898   9.6780  59.1410 1974         05     27        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     27       1.4
 30270   195698  6567898   9.6780  59.1410 1974         05     27       1.6
 30270   195698  6567898   9.6780  59.1410 1974         05     28        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     28        .4
 30270   195698  6567898   9.6780  59.1410 1974         05     28        .6
 30270   195698  6567898   9.6780  59.1410 1974         05     28       1.4
 30270   195698  6567898   9.6780  59.1410 1974         05     28       2.0
 30270   195698  6567898   9.6780  59.1410 1974         05     29        .2
 30270   195698  6567898   9.6780  59.1410 1974         05     29        .4
 30270   195698  6567898   9.6780  59.1410 1974         05     29        .8
 30270   195698  6567898   9.6780  59.1410 1974         05     30        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     02        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     02        .6
 30270   195698  6567898   9.6780  59.1410 1974         06     02       1.0
 30270   195698  6567898   9.6780  59.1410 1974         06     02       1.2
 30270   195698  6567898   9.6780  59.1410 1974         06     03        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     06        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     06        .4
 30270   195698  6567898   9.6780  59.1410 1974         06     06        .6
 30270   195698  6567898   9.6780  59.1410 1974         06     06       1.2
 30270   195698  6567898   9.6780  59.1410 1974         06     06       1.6
 30270   195698  6567898   9.6780  59.1410 1974         06     06       1.8
 30270   195698  6567898   9.6780  59.1410 1974         06     06       2.8
 30270   195698  6567898   9.6780  59.1410 1974         06     07        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     08        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     08        .6
 30270   195698  6567898   9.6780  59.1410 1974         06     08       1.2
 30270   195698  6567898   9.6780  59.1410 1974         06     11        .4
 30270   195698  6567898   9.6780  59.1410 1974         06     19        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     19        .4
 30270   195698  6567898   9.6780  59.1410 1974         06     19        .6
 30270   195698  6567898   9.6780  59.1410 1974         06     19       1.2
 30270   195698  6567898   9.6780  59.1410 1974         06     21        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     21        .6
 30270   195698  6567898   9.6780  59.1410 1974         06     26       5.6
 30270   195698  6567898   9.6780  59.1410 1974         06     27        .2
 30270   195698  6567898   9.6780  59.1410 1974         06     27       1.8
 30270   195698  6567898   9.6780  59.1410 1974         07     02       1.4
 30270   195698  6567898   9.6780  59.1410 1974         07     03        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     03       2.2
 30270   195698  6567898   9.6780  59.1410 1974         07     04        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     04        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     05        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     05        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     07        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     10        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     10        .8
 30270   195698  6567898   9.6780  59.1410 1974         07     12        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     12        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     12        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     12        .8
 30270   195698  6567898   9.6780  59.1410 1974         07     12       1.2
 30270   195698  6567898   9.6780  59.1410 1974         07     12       4.8
 30270   195698  6567898   9.6780  59.1410 1974         07     13        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     13        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     13       1.4
 30270   195698  6567898   9.6780  59.1410 1974         07     14        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     15        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     16        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     16        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     16        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     16        .8
 30270   195698  6567898   9.6780  59.1410 1974         07     16       1.2
 30270   195698  6567898   9.6780  59.1410 1974         07     16       1.4
 30270   195698  6567898   9.6780  59.1410 1974         07     16       2.0
 30270   195698  6567898   9.6780  59.1410 1974         07     16       2.2
 30270   195698  6567898   9.6780  59.1410 1974         07     16       2.6
 30270   195698  6567898   9.6780  59.1410 1974         07     16       3.0
 30270   195698  6567898   9.6780  59.1410 1974         07     16       4.6
 30270   195698  6567898   9.6780  59.1410 1974         07     17        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     17        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     17        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     17        .8
 30270   195698  6567898   9.6780  59.1410 1974         07     17       1.0
 30270   195698  6567898   9.6780  59.1410 1974         07     17       1.2
 30270   195698  6567898   9.6780  59.1410 1974         07     17       1.4
 30270   195698  6567898   9.6780  59.1410 1974         07     17       1.6
 30270   195698  6567898   9.6780  59.1410 1974         07     17       2.0
 30270   195698  6567898   9.6780  59.1410 1974         07     17       6.6
 30270   195698  6567898   9.6780  59.1410 1974         07     22        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     22        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     23        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     23        .6
 30270   195698  6567898   9.6780  59.1410 1974         07     23        .8
 30270   195698  6567898   9.6780  59.1410 1974         07     25        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     25        .4
 30270   195698  6567898   9.6780  59.1410 1974         07     26        .2
 30270   195698  6567898   9.6780  59.1410 1974         07     26        .8
 30270   195698  6567898   9.6780  59.1410 1974         08     02        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     03        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     12        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     12       2.0
 30270   195698  6567898   9.6780  59.1410 1974         08     12       4.2
 30270   195698  6567898   9.6780  59.1410 1974         08     13        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     13       1.0
 30270   195698  6567898   9.6780  59.1410 1974         08     13       1.2
 30270   195698  6567898   9.6780  59.1410 1974         08     13       2.8
 30270   195698  6567898   9.6780  59.1410 1974         08     15        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     15        .6
 30270   195698  6567898   9.6780  59.1410 1974         08     15        .8
 30270   195698  6567898   9.6780  59.1410 1974         08     15       1.0
 30270   195698  6567898   9.6780  59.1410 1974         08     15       1.2
 30270   195698  6567898   9.6780  59.1410 1974         08     15       3.6
 30270   195698  6567898   9.6780  59.1410 1974         08     18        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     18        .8
 30270   195698  6567898   9.6780  59.1410 1974         08     19        .4
 30270   195698  6567898   9.6780  59.1410 1974         08     19       2.0
 30270   195698  6567898   9.6780  59.1410 1974         08     23        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     27        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     27       1.0
 30270   195698  6567898   9.6780  59.1410 1974         08     27       2.0
 30270   195698  6567898   9.6780  59.1410 1974         08     27       4.4
 30270   195698  6567898   9.6780  59.1410 1974         08     28       2.8
 30270   195698  6567898   9.6780  59.1410 1974         08     29        .2
 30270   195698  6567898   9.6780  59.1410 1974         08     31        .2
 30270   195698  6567898   9.6780  59.1410 1974         09     02        .2
 30270   195698  6567898   9.6780  59.1410 1974         09     02        .4
 30270   195698  6567898   9.6780  59.1410 1974         09     02        .6
 30270   195698  6567898   9.6780  59.1410 1974         09     02        .8
 30270   195698  6567898   9.6780  59.1410 1974         09     02       1.0
 30270   195698  6567898   9.6780  59.1410 1974         09     02       1.2
 30270   195698  6567898   9.6780  59.1410 1974         09     02       1.6
 30270   195698  6567898   9.6780  59.1410 1974         09     03        .2
 30270   195698  6567898   9.6780  59.1410 1974         09     03        .4
 30270   195698  6567898   9.6780  59.1410 1974         09     03        .6
 30270   195698  6567898   9.6780  59.1410 1974         09     03        .8
 30270   195698  6567898   9.6780  59.1410 1974         09     03       1.2
 30270   195698  6567898   9.6780  59.1410 1974         09     03       5.0
 30270   195698  6567898   9.6780  59.1410 1974         09     03       7.0
 30270   195698  6567898   9.6780  59.1410 1974         09     04        .2
 30270   195698  6567898   9.6780  59.1410 1974         09     04        .4
 30270   195698  6567898   9.6780  59.1410 1974         09     04        .6
 30270   195698  6567898   9.6780  59.1410 1974         09     04        .8
 30270   195698  6567898   9.6780  59.1410 1974         09     04       1.8
 30270   195698  6567898   9.6780  59.1410 1974         09     04       2.0
 30270   195698  6567898   9.6780  59.1410 1974         09     04       4.2
 30270   195698  6567898   9.6780  59.1410 1974         09     04       4.4
 30270   195698  6567898   9.6780  59.1410 1974         09     05        .2
 30270   195698  6567898   9.6780  59.1410 1974         09     05        .4
 30270   195698  6567898   9.6780  59.1410 1974         09     05        .6
 30270   195698  6567898   9.6780  59.1410 1974         09     05        .8
 30270   195698  6567898   9.6780  59.1410 1974         09     05       1.2
 30270   195698  6567898   9.6780  59.1410 1974         09     05       1.6
 30270   195698  6567898   9.6780  59.1410 1974         09     05       1.8
 30270   195698  6567898   9.6780  59.1410 1974         09     05       2.6
