
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 17260   255652  6598006  10.6887  59.4493 1973                 09     23     15       2.4
 17260   255652  6598006  10.6887  59.4493 1973                 09     23     20       2.6
 17260   255652  6598006  10.6887  59.4493 1973                 09     23     21       9.2
 17260   255652  6598006  10.6887  59.4493 1973                 09     28     10       2.4
 17260   255652  6598006  10.6887  59.4493 1973                 09     28     11       3.2
 17260   255652  6598006  10.6887  59.4493 1973                 09     28     14       3.8
 17260   255652  6598006  10.6887  59.4493 1973                 11     05     09       3.0
 17260   255652  6598006  10.6887  59.4493 1973                 11     05     22       3.8
 17260   255652  6598006  10.6887  59.4493 1973                 11     12     16       5.0
 17260   255652  6598006  10.6887  59.4493 1973                 11     12     17       2.8
 17260   255652  6598006  10.6887  59.4493 1974                 06     07     15      13.8
 17260   255652  6598006  10.6887  59.4493 1974                 06     21     16      11.0
 17260   255652  6598006  10.6887  59.4493 1974                 06     26     18       6.4
 17260   255652  6598006  10.6887  59.4493 1974                 07     04     13       7.2
 17260   255652  6598006  10.6887  59.4493 1974                 07     16     22       8.0
 17260   255652  6598006  10.6887  59.4493 1974                 08     12     11       6.8
 17260   255652  6598006  10.6887  59.4493 1974                 09     05     08       6.4
 17260   255652  6598006  10.6887  59.4493 1974                 09     08     02       6.2
 17260   255652  6598006  10.6887  59.4493 1974                 09     08     08       8.2
 17260   255652  6598006  10.6887  59.4493 1974                 09     16     12       7.2
 17260   255652  6598006  10.6887  59.4493 1975                 06     15     12       8.4
 17260   255652  6598006  10.6887  59.4493 1975                 07     15     05       4.4
 17260   255652  6598006  10.6887  59.4493 1975                 08     16     20       4.8
 17260   255652  6598006  10.6887  59.4493 1975                 08     31     00       6.4
 17260   255652  6598006  10.6887  59.4493 1975                 08     31     03       5.6
 17260   255652  6598006  10.6887  59.4493 1975                 09     09     06       6.8
 17260   255652  6598006  10.6887  59.4493 1975                 09     09     23       5.0
 17260   255652  6598006  10.6887  59.4493 1975                 09     10     10       4.4
 17260   255652  6598006  10.6887  59.4493 1975                 09     12     03       5.0
 17260   255652  6598006  10.6887  59.4493 1975                 09     28     01       4.6
 17260   255652  6598006  10.6887  59.4493 1976                 05     12     22       2.4
 17260   255652  6598006  10.6887  59.4493 1976                 10     16     00       2.8
 17260   255652  6598006  10.6887  59.4493 1976                 10     22     05       3.0
 17260   255652  6598006  10.6887  59.4493 1976                 11     02     12       2.8
 17260   255652  6598006  10.6887  59.4493 1976                 11     03     18       3.0
 17260   255652  6598006  10.6887  59.4493 1976                 11     03     19       2.8
 17260   255652  6598006  10.6887  59.4493 1976                 11     10     22       3.4
 17260   255652  6598006  10.6887  59.4493 1976                 11     10     23       2.8
 17260   255652  6598006  10.6887  59.4493 1976                 11     11     08       2.6
