
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 47240   -53742  6610633   5.2632  59.2693 1968                 09     02     22       5.6
 47240   -53742  6610633   5.2632  59.2693 1968                 09     05     12      10.4
 47240   -53742  6610633   5.2632  59.2693 1968                 09     05     14      15.1
 47240   -53742  6610633   5.2632  59.2693 1968                 09     05     17       5.8
 47240   -53742  6610633   5.2632  59.2693 1968                 09     24     06       4.8
 47240   -53742  6610633   5.2632  59.2693 1968                 09     27     23       5.8
 47240   -53742  6610633   5.2632  59.2693 1968                 09     28     00       8.0
 47240   -53742  6610633   5.2632  59.2693 1968                 09     28     01       6.4
 47240   -53742  6610633   5.2632  59.2693 1968                 09     28     02       6.0
 47240   -53742  6610633   5.2632  59.2693 1968                 09     28     03       6.0
 47240   -53742  6610633   5.2632  59.2693 1969                 07     02     00       4.6
 47240   -53742  6610633   5.2632  59.2693 1969                 08     25     17       5.4
 47240   -53742  6610633   5.2632  59.2693 1969                 08     25     18       8.8
 47240   -53742  6610633   5.2632  59.2693 1969                 08     27     12       9.8
 47240   -53742  6610633   5.2632  59.2693 1969                 09     13     01       5.2
 47240   -53742  6610633   5.2632  59.2693 1969                 09     22     00       5.2
 47240   -53742  6610633   5.2632  59.2693 1969                 09     22     01       8.8
 47240   -53742  6610633   5.2632  59.2693 1969                 09     22     02       8.4
 47240   -53742  6610633   5.2632  59.2693 1969                 09     28     17       5.0
 47240   -53742  6610633   5.2632  59.2693 1969                 10     14     20       5.0
 47240   -53742  6610633   5.2632  59.2693 1970                 07     01     04       8.0
 47240   -53742  6610633   5.2632  59.2693 1970                 07     09     07      11.3
 47240   -53742  6610633   5.2632  59.2693 1970                 07     21     08       6.2
 47240   -53742  6610633   5.2632  59.2693 1970                 07     21     10       6.8
 47240   -53742  6610633   5.2632  59.2693 1970                 07     21     11       8.0
 47240   -53742  6610633   5.2632  59.2693 1970                 07     21     12       6.6
 47240   -53742  6610633   5.2632  59.2693 1970                 07     21     15       6.6
 47240   -53742  6610633   5.2632  59.2693 1970                 09     03     08      12.8
 47240   -53742  6610633   5.2632  59.2693 1970                 11     01     04       8.2
 47240   -53742  6610633   5.2632  59.2693 1970                 11     12     06       6.8
 47240   -53742  6610633   5.2632  59.2693 1971                 05     29     00       5.6
 47240   -53742  6610633   5.2632  59.2693 1971                 06     01     13       9.4
 47240   -53742  6610633   5.2632  59.2693 1971                 08     06     09       4.8
 47240   -53742  6610633   5.2632  59.2693 1971                 08     06     11       6.8
 47240   -53742  6610633   5.2632  59.2693 1971                 09     23     22       5.0
 47240   -53742  6610633   5.2632  59.2693 1971                 09     23     23       6.2
 47240   -53742  6610633   5.2632  59.2693 1971                 10     22     01       6.4
 47240   -53742  6610633   5.2632  59.2693 1971                 11     07     15       7.0
 47240   -53742  6610633   5.2632  59.2693 1971                 11     13     07       5.0
 47240   -53742  6610633   5.2632  59.2693 1971                 11     28     15      11.2
 47240   -53742  6610633   5.2632  59.2693 1972                 07     03     04       8.0
 47240   -53742  6610633   5.2632  59.2693 1972                 07     06     14       8.0
 47240   -53742  6610633   5.2632  59.2693 1972                 07     31     04       9.6
 47240   -53742  6610633   5.2632  59.2693 1972                 07     31     19       6.7
 47240   -53742  6610633   5.2632  59.2693 1972                 08     17     04       7.0
 47240   -53742  6610633   5.2632  59.2693 1972                 08     17     05       7.4
 47240   -53742  6610633   5.2632  59.2693 1972                 08     17     06       4.8
 47240   -53742  6610633   5.2632  59.2693 1972                 08     17     07       5.8
 47240   -53742  6610633   5.2632  59.2693 1972                 09     07     18       5.2
 47240   -53742  6610633   5.2632  59.2693 1972                 09     09     15       7.0
 47240   -53742  6610633   5.2632  59.2693 1973                 06     04     16       8.2
 47240   -53742  6610633   5.2632  59.2693 1973                 07     07     12       6.8
 47240   -53742  6610633   5.2632  59.2693 1973                 08     06     10       5.0
 47240   -53742  6610633   5.2632  59.2693 1973                 09     29     00       4.8
 47240   -53742  6610633   5.2632  59.2693 1973                 10     14     15       6.6
 47240   -53742  6610633   5.2632  59.2693 1973                 11     12     10       5.0
