
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
  4781   282365  6678855  11.0743  60.1883 1967                 06     02     18       5.0
  4781   282365  6678855  11.0743  60.1883 1967                 07     04     20       5.6
  4781   282365  6678855  11.0743  60.1883 1967                 07     08     16       5.4
  4781   282365  6678855  11.0743  60.1883 1967                 07     25     09       6.0
  4781   282365  6678855  11.0743  60.1883 1967                 07     25     10       5.0
  4781   282365  6678855  11.0743  60.1883 1967                 08     03     17       6.2
  4781   282365  6678855  11.0743  60.1883 1967                 09     21     00       5.6
  4781   282365  6678855  11.0743  60.1883 1967                 09     30     15       4.8
  4781   282365  6678855  11.0743  60.1883 1967                 09     30     17       5.0
  4781   282365  6678855  11.0743  60.1883 1967                 10     29     15       4.8
  4781   282365  6678855  11.0743  60.1883 1968                 05     10     21       5.6
  4781   282365  6678855  11.0743  60.1883 1968                 06     19     06       5.2
  4781   282365  6678855  11.0743  60.1883 1968                 06     23     06       5.4
  4781   282365  6678855  11.0743  60.1883 1968                 06     26     08       5.6
  4781   282365  6678855  11.0743  60.1883 1968                 06     28     06       6.8
  4781   282365  6678855  11.0743  60.1883 1968                 07     09     07       6.2
  4781   282365  6678855  11.0743  60.1883 1968                 07     09     08       5.6
  4781   282365  6678855  11.0743  60.1883 1968                 07     12     19      11.7
  4781   282365  6678855  11.0743  60.1883 1968                 09     01     02       4.8
  4781   282365  6678855  11.0743  60.1883 1968                 09     01     04       7.6
  4781   282365  6678855  11.0743  60.1883 1969                 07     01     05       3.8
  4781   282365  6678855  11.0743  60.1883 1969                 07     08     02       5.0
  4781   282365  6678855  11.0743  60.1883 1969                 07     09     16       7.0
  4781   282365  6678855  11.0743  60.1883 1969                 07     09     17      10.6
  4781   282365  6678855  11.0743  60.1883 1969                 07     11     18       5.6
  4781   282365  6678855  11.0743  60.1883 1969                 08     22     03       4.4
  4781   282365  6678855  11.0743  60.1883 1969                 09     22     05       4.0
  4781   282365  6678855  11.0743  60.1883 1969                 09     22     06       4.0
  4781   282365  6678855  11.0743  60.1883 1969                 09     25     17       4.6
  4781   282365  6678855  11.0743  60.1883 1969                 09     30     21       4.6
  4781   282365  6678855  11.0743  60.1883 1970                 06     25     12       4.6
  4781   282365  6678855  11.0743  60.1883 1970                 06     30     05       6.0
  4781   282365  6678855  11.0743  60.1883 1970                 07     09     18       5.0
  4781   282365  6678855  11.0743  60.1883 1970                 07     10     08       9.6
  4781   282365  6678855  11.0743  60.1883 1970                 07     24     09       5.2
  4781   282365  6678855  11.0743  60.1883 1970                 07     25     23      10.2
  4781   282365  6678855  11.0743  60.1883 1970                 08     18     13      11.0
  4781   282365  6678855  11.0743  60.1883 1970                 08     18     14       5.4
  4781   282365  6678855  11.0743  60.1883 1970                 09     03     18       4.4
  4781   282365  6678855  11.0743  60.1883 1970                 09     11     06       4.8
  4781   282365  6678855  11.0743  60.1883 1972                 05     24     18       5.8
  4781   282365  6678855  11.0743  60.1883 1972                 05     31     12       6.0
  4781   282365  6678855  11.0743  60.1883 1972                 06     28     15       6.0
  4781   282365  6678855  11.0743  60.1883 1972                 07     01     19      13.3
  4781   282365  6678855  11.0743  60.1883 1972                 07     02     13       6.0
  4781   282365  6678855  11.0743  60.1883 1972                 07     31     11       8.0
  4781   282365  6678855  11.0743  60.1883 1972                 08     03     16       6.4
  4781   282365  6678855  11.0743  60.1883 1972                 08     08     17       7.0
  4781   282365  6678855  11.0743  60.1883 1972                 08     08     18       6.4
  4781   282365  6678855  11.0743  60.1883 1972                 08     09     05      15.6
  4781   282365  6678855  11.0743  60.1883 1973                 05     06     01       6.2
  4781   282365  6678855  11.0743  60.1883 1973                 06     01     05      10.2
  4781   282365  6678855  11.0743  60.1883 1973                 06     01     06       8.2
  4781   282365  6678855  11.0743  60.1883 1973                 07     08     10      19.0
  4781   282365  6678855  11.0743  60.1883 1973                 07     08     13       4.4
  4781   282365  6678855  11.0743  60.1883 1973                 07     09     02       6.0
  4781   282365  6678855  11.0743  60.1883 1973                 07     17     08       8.9
  4781   282365  6678855  11.0743  60.1883 1973                 07     17     16       7.4
  4781   282365  6678855  11.0743  60.1883 1973                 07     23     15       7.0
  4781   282365  6678855  11.0743  60.1883 1973                 07     23     16       6.6
  4781   282365  6678855  11.0743  60.1883 1974                 06     11     18       5.4
  4781   282365  6678855  11.0743  60.1883 1974                 07     02     14       6.2
  4781   282365  6678855  11.0743  60.1883 1974                 07     11     20       5.6
  4781   282365  6678855  11.0743  60.1883 1974                 08     29     03      12.0
  4781   282365  6678855  11.0743  60.1883 1974                 08     29     04       6.6
  4781   282365  6678855  11.0743  60.1883 1974                 09     04     07      10.4
  4781   282365  6678855  11.0743  60.1883 1974                 09     04     10       5.0
  4781   282365  6678855  11.0743  60.1883 1974                 09     11     21       7.8
  4781   282365  6678855  11.0743  60.1883 1974                 09     28     08       5.0
  4781   282365  6678855  11.0743  60.1883 1974                 09     28     09       5.0
  4781   282365  6678855  11.0743  60.1883 1975                 05     26     10       5.1
