
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     13       2.6
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     15       3.6
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     16       7.0
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     17       3.2
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     22       4.0
 38130   124651  6484294   8.5833  58.3383 1974                 10     19     23       3.4
 38130   124651  6484294   8.5833  58.3383 1974                 10     20     01       3.8
 38130   124651  6484294   8.5833  58.3383 1974                 10     20     02       7.2
 38130   124651  6484294   8.5833  58.3383 1974                 10     20     03       5.8
 38130   124651  6484294   8.5833  58.3383 1974                 10     22     21       3.4
 38130   124651  6484294   8.5833  58.3383 1975                 06     04     07       5.8
 38130   124651  6484294   8.5833  58.3383 1975                 08     16     15      14.2
 38130   124651  6484294   8.5833  58.3383 1975                 08     16     17      16.5
 38130   124651  6484294   8.5833  58.3383 1975                 08     17     08       6.2
 38130   124651  6484294   8.5833  58.3383 1975                 09     09     21      11.0
 38130   124651  6484294   8.5833  58.3383 1975                 09     13     04      12.4
 38130   124651  6484294   8.5833  58.3383 1975                 09     20     17       6.2
 38130   124651  6484294   8.5833  58.3383 1975                 09     20     18       5.8
 38130   124651  6484294   8.5833  58.3383 1975                 09     27     22       7.2
 38130   124651  6484294   8.5833  58.3383 1975                 09     27     23       9.9
 38130   124651  6484294   8.5833  58.3383 1976                 07     14     17       5.0
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     09       8.6
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     10       6.0
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     12       6.4
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     15      11.2
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     18       7.4
 38130   124651  6484294   8.5833  58.3383 1976                 09     09     19       5.4
 38130   124651  6484294   8.5833  58.3383 1976                 09     14     05      10.0
 38130   124651  6484294   8.5833  58.3383 1976                 10     04     01       5.4
 38130   124651  6484294   8.5833  58.3383 1976                 10     05     08       5.2
 38130   124651  6484294   8.5833  58.3383 1977                 05     11     21       4.2
 38130   124651  6484294   8.5833  58.3383 1977                 06     13     07       5.8
 38130   124651  6484294   8.5833  58.3383 1977                 06     15     02       4.2
 38130   124651  6484294   8.5833  58.3383 1977                 07     20     08       7.0
 38130   124651  6484294   8.5833  58.3383 1977                 07     24     06      10.6
 38130   124651  6484294   8.5833  58.3383 1977                 09     06     18       5.6
 38130   124651  6484294   8.5833  58.3383 1977                 09     28     13       4.4
 38130   124651  6484294   8.5833  58.3383 1977                 09     28     14      10.0
 38130   124651  6484294   8.5833  58.3383 1977                 09     28     15       8.8
 38130   124651  6484294   8.5833  58.3383 1977                 10     09     06       5.6
 38130   124651  6484294   8.5833  58.3383 1978                 07     01     03      16.6
 38130   124651  6484294   8.5833  58.3383 1978                 07     01     04      40.6
 38130   124651  6484294   8.5833  58.3383 1978                 07     05     00       8.4
 38130   124651  6484294   8.5833  58.3383 1978                 07     06     01      12.6
 38130   124651  6484294   8.5833  58.3383 1978                 08     05     11       6.6
 38130   124651  6484294   8.5833  58.3383 1978                 08     07     05       8.0
 38130   124651  6484294   8.5833  58.3383 1978                 08     07     08       8.8
 38130   124651  6484294   8.5833  58.3383 1978                 08     07     09       9.8
 38130   124651  6484294   8.5833  58.3383 1978                 08     07     10      11.4
 38130   124651  6484294   8.5833  58.3383 1978                 08     07     11       7.8
