
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 18270   273036  6654680  10.9333  59.9667 1974                 06     07     14       5.6
 18270   273036  6654680  10.9333  59.9667 1974                 06     08     16       5.0
 18270   273036  6654680  10.9333  59.9667 1974                 06     09     14       7.8
 18270   273036  6654680  10.9333  59.9667 1974                 06     22     16       4.6
 18270   273036  6654680  10.9333  59.9667 1974                 07     04     20       6.1
 18270   273036  6654680  10.9333  59.9667 1974                 07     13     20       7.4
 18270   273036  6654680  10.9333  59.9667 1974                 07     17     10       5.6
 18270   273036  6654680  10.9333  59.9667 1974                 09     04     05       8.4
 18270   273036  6654680  10.9333  59.9667 1974                 09     04     06       9.6
 18270   273036  6654680  10.9333  59.9667 1974                 09     28     03       5.0
 18270   273036  6654680  10.9333  59.9667 1975                 07     15     17       7.9
 18270   273036  6654680  10.9333  59.9667 1975                 08     17     01       6.6
 18270   273036  6654680  10.9333  59.9667 1975                 08     24     21       6.6
 18270   273036  6654680  10.9333  59.9667 1975                 08     31     03      10.0
 18270   273036  6654680  10.9333  59.9667 1975                 09     09     18       6.0
 18270   273036  6654680  10.9333  59.9667 1975                 09     10     10       5.2
 18270   273036  6654680  10.9333  59.9667 1975                 09     17     16       5.6
 18270   273036  6654680  10.9333  59.9667 1975                 09     26     03       5.6
 18270   273036  6654680  10.9333  59.9667 1975                 10     04     08       5.2
 18270   273036  6654680  10.9333  59.9667 1975                 11     24     01       5.2
 18270   273036  6654680  10.9333  59.9667 1976                 06     02     09       3.8
 18270   273036  6654680  10.9333  59.9667 1976                 08     02     21       3.6
 18270   273036  6654680  10.9333  59.9667 1976                 08     03     04       3.6
 18270   273036  6654680  10.9333  59.9667 1976                 08     30     20       3.4
 18270   273036  6654680  10.9333  59.9667 1976                 09     10     04       4.0
 18270   273036  6654680  10.9333  59.9667 1976                 09     14     07       3.8
 18270   273036  6654680  10.9333  59.9667 1976                 09     14     08       7.2
 18270   273036  6654680  10.9333  59.9667 1976                 09     14     19       5.4
 18270   273036  6654680  10.9333  59.9667 1976                 10     15     21       3.6
 18270   273036  6654680  10.9333  59.9667 1976                 10     15     23       3.6
 18270   273036  6654680  10.9333  59.9667 1977                 05     12     22       7.0
 18270   273036  6654680  10.9333  59.9667 1977                 06     13     07       6.2
 18270   273036  6654680  10.9333  59.9667 1977                 06     28     11       5.6
 18270   273036  6654680  10.9333  59.9667 1977                 07     01     06       9.0
 18270   273036  6654680  10.9333  59.9667 1977                 07     01     20       6.0
 18270   273036  6654680  10.9333  59.9667 1977                 07     13     00      11.8
 18270   273036  6654680  10.9333  59.9667 1977                 07     26     02       8.2
 18270   273036  6654680  10.9333  59.9667 1977                 08     27     15       4.6
 18270   273036  6654680  10.9333  59.9667 1977                 09     06     22       4.8
 18270   273036  6654680  10.9333  59.9667 1977                 11     08     10       5.8
 18270   273036  6654680  10.9333  59.9667 1978                 06     26     19       5.0
 18270   273036  6654680  10.9333  59.9667 1978                 07     01     08       4.2
 18270   273036  6654680  10.9333  59.9667 1978                 07     02     08       4.6
 18270   273036  6654680  10.9333  59.9667 1978                 07     04     05       4.2
 18270   273036  6654680  10.9333  59.9667 1978                 07     05     19      10.0
 18270   273036  6654680  10.9333  59.9667 1978                 08     15     23       5.8
 18270   273036  6654680  10.9333  59.9667 1978                 08     16     03       4.0
 18270   273036  6654680  10.9333  59.9667 1978                 08     22     09       4.2
 18270   273036  6654680  10.9333  59.9667 1978                 09     09     10       4.6
 18270   273036  6654680  10.9333  59.9667 1978                 09     09     17       3.8
 18270   273036  6654680  10.9333  59.9667 1979                 06     15     15       5.6
 18270   273036  6654680  10.9333  59.9667 1979                 07     10     15       5.6
 18270   273036  6654680  10.9333  59.9667 1979                 07     22     17       6.2
 18270   273036  6654680  10.9333  59.9667 1979                 07     30     12       8.2
 18270   273036  6654680  10.9333  59.9667 1979                 08     02     14      14.3
 18270   273036  6654680  10.9333  59.9667 1979                 08     09     07       6.8
 18270   273036  6654680  10.9333  59.9667 1979                 08     09     08       6.0
 18270   273036  6654680  10.9333  59.9667 1979                 09     03     00       6.0
 18270   273036  6654680  10.9333  59.9667 1979                 10     14     22       5.4
 18270   273036  6654680  10.9333  59.9667 1979                 10     14     23       5.8
 18270   273036  6654680  10.9333  59.9667 1980                 05     25     12       5.6
 18270   273036  6654680  10.9333  59.9667 1980                 06     18     07       4.8
 18270   273036  6654680  10.9333  59.9667 1980                 07     07     13      11.6
 18270   273036  6654680  10.9333  59.9667 1980                 07     07     14       8.8
 18270   273036  6654680  10.9333  59.9667 1980                 07     09     21       4.6
 18270   273036  6654680  10.9333  59.9667 1980                 08     05     08       8.0
 18270   273036  6654680  10.9333  59.9667 1980                 08     20     14       4.8
 18270   273036  6654680  10.9333  59.9667 1980                 10     09     14       5.6
 18270   273036  6654680  10.9333  59.9667 1980                 10     18     09       5.6
 18270   273036  6654680  10.9333  59.9667 1980                 10     18     10       4.8
 18270   273036  6654680  10.9333  59.9667 1981                 05     24     19      17.5
 18270   273036  6654680  10.9333  59.9667 1981                 05     24     20      12.2
 18270   273036  6654680  10.9333  59.9667 1981                 06     07     08       5.6
 18270   273036  6654680  10.9333  59.9667 1981                 07     12     12      16.4
 18270   273036  6654680  10.9333  59.9667 1981                 07     12     13       5.8
 18270   273036  6654680  10.9333  59.9667 1981                 07     26     20      10.6
 18270   273036  6654680  10.9333  59.9667 1981                 07     26     21      14.4
 18270   273036  6654680  10.9333  59.9667 1981                 07     26     22       4.8
 18270   273036  6654680  10.9333  59.9667 1981                 08     22     17       6.4
 18270   273036  6654680  10.9333  59.9667 1981                 08     22     20       5.6
 18270   273036  6654680  10.9333  59.9667 1982                 05     28     04       8.0
 18270   273036  6654680  10.9333  59.9667 1982                 07     04     20       6.2
 18270   273036  6654680  10.9333  59.9667 1982                 07     16     03      11.8
 18270   273036  6654680  10.9333  59.9667 1982                 07     16     04      12.4
 18270   273036  6654680  10.9333  59.9667 1982                 07     16     11       8.0
 18270   273036  6654680  10.9333  59.9667 1982                 08     17     10      10.0
 18270   273036  6654680  10.9333  59.9667 1982                 08     27     16       7.2
 18270   273036  6654680  10.9333  59.9667 1982                 09     20     15       5.6
