
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 30310   191593  6573765   9.5983  59.1905 1968                 09     01     00       6.0
 30310   191593  6573765   9.5983  59.1905 1968                 09     02     23       6.6
 30310   191593  6573765   9.5983  59.1905 1968                 09     03     00       8.0
 30310   191593  6573765   9.5983  59.1905 1968                 09     04     15      14.9
 30310   191593  6573765   9.5983  59.1905 1968                 09     28     08       7.8
 30310   191593  6573765   9.5983  59.1905 1968                 09     28     09       9.2
 30310   191593  6573765   9.5983  59.1905 1968                 09     28     10       8.8
 30310   191593  6573765   9.5983  59.1905 1968                 09     28     11       5.8
 30310   191593  6573765   9.5983  59.1905 1968                 09     30     15       6.2
 30310   191593  6573765   9.5983  59.1905 1968                 10     16     13       6.0
 30310   191593  6573765   9.5983  59.1905 1970                 06     25     02       5.0
 30310   191593  6573765   9.5983  59.1905 1970                 06     30     23       5.4
 30310   191593  6573765   9.5983  59.1905 1970                 07     01     03       5.8
 30310   191593  6573765   9.5983  59.1905 1970                 07     25     23       4.8
 30310   191593  6573765   9.5983  59.1905 1970                 08     17     08       5.0
 30310   191593  6573765   9.5983  59.1905 1970                 08     17     20       5.2
 30310   191593  6573765   9.5983  59.1905 1970                 09     11     05       6.0
 30310   191593  6573765   9.5983  59.1905 1970                 09     14     01      15.8
 30310   191593  6573765   9.5983  59.1905 1970                 09     14     02       8.6
 30310   191593  6573765   9.5983  59.1905 1970                 11     08     20       5.8
 30310   191593  6573765   9.5983  59.1905 1971                 05     17     12       4.8
 30310   191593  6573765   9.5983  59.1905 1971                 06     20     12       5.6
 30310   191593  6573765   9.5983  59.1905 1971                 06     22     03       5.6
 30310   191593  6573765   9.5983  59.1905 1971                 07     30     22       4.8
 30310   191593  6573765   9.5983  59.1905 1971                 08     04     05       5.4
 30310   191593  6573765   9.5983  59.1905 1971                 08     04     11       4.2
 30310   191593  6573765   9.5983  59.1905 1971                 08     04     14       8.2
 30310   191593  6573765   9.5983  59.1905 1971                 08     06     04       5.4
 30310   191593  6573765   9.5983  59.1905 1971                 11     11     13       5.0
 30310   191593  6573765   9.5983  59.1905 1971                 11     11     14       5.0
 30310   191593  6573765   9.5983  59.1905 1972                 04     30     06       3.2
 30310   191593  6573765   9.5983  59.1905 1972                 04     30     07       4.0
 30310   191593  6573765   9.5983  59.1905 1972                 04     30     08       3.2
 30310   191593  6573765   9.5983  59.1905 1972                 04     30     09       4.4
 30310   191593  6573765   9.5983  59.1905 1972                 05     22     00       3.2
 30310   191593  6573765   9.5983  59.1905 1972                 06     21     20       3.6
 30310   191593  6573765   9.5983  59.1905 1972                 06     21     22       3.4
 30310   191593  6573765   9.5983  59.1905 1972                 07     02     10       5.0
 30310   191593  6573765   9.5983  59.1905 1972                 09     14     15       3.4
 30310   191593  6573765   9.5983  59.1905 1972                 10     23     07       3.4
 30310   191593  6573765   9.5983  59.1905 1973                 06     01     02       7.2
 30310   191593  6573765   9.5983  59.1905 1973                 07     08     01       6.6
 30310   191593  6573765   9.5983  59.1905 1973                 07     08     07       5.2
 30310   191593  6573765   9.5983  59.1905 1973                 07     17     04      13.7
 30310   191593  6573765   9.5983  59.1905 1973                 07     17     08       5.2
 30310   191593  6573765   9.5983  59.1905 1973                 07     17     09       6.0
 30310   191593  6573765   9.5983  59.1905 1973                 09     28     06       5.4
 30310   191593  6573765   9.5983  59.1905 1973                 09     28     10       7.0
 30310   191593  6573765   9.5983  59.1905 1973                 09     28     13       6.4
 30310   191593  6573765   9.5983  59.1905 1973                 11     12     11       5.2
 30310   191593  6573765   9.5983  59.1905 1974                 08     02     18       5.8
 30310   191593  6573765   9.5983  59.1905 1974                 08     12     12       5.8
 30310   191593  6573765   9.5983  59.1905 1974                 08     27     11      11.2
 30310   191593  6573765   9.5983  59.1905 1974                 08     27     13       5.8
 30310   191593  6573765   9.5983  59.1905 1974                 09     03     10       6.2
 30310   191593  6573765   9.5983  59.1905 1974                 09     05     08       5.8
 30310   191593  6573765   9.5983  59.1905 1974                 09     07     18       6.0
 30310   191593  6573765   9.5983  59.1905 1974                 09     24     09       5.8
 30310   191593  6573765   9.5983  59.1905 1974                 09     24     19       6.6
 30310   191593  6573765   9.5983  59.1905 1974                 09     25     16       9.3
 30310   191593  6573765   9.5983  59.1905 1975                 07     15     04       6.0
 30310   191593  6573765   9.5983  59.1905 1975                 07     15     05       5.2
 30310   191593  6573765   9.5983  59.1905 1975                 08     16     21       6.8
 30310   191593  6573765   9.5983  59.1905 1975                 09     10     09       5.2
 30310   191593  6573765   9.5983  59.1905 1975                 09     11     12       6.6
 30310   191593  6573765   9.5983  59.1905 1975                 09     12     01       5.2
 30310   191593  6573765   9.5983  59.1905 1975                 09     13     09       8.6
 30310   191593  6573765   9.5983  59.1905 1975                 09     13     12       5.0
 30310   191593  6573765   9.5983  59.1905 1975                 09     26     02       6.4
 30310   191593  6573765   9.5983  59.1905 1975                 09     28     00       6.6
 30310   191593  6573765   9.5983  59.1905 1976                 06     02     19       4.8
 30310   191593  6573765   9.5983  59.1905 1976                 07     10     16       4.8
 30310   191593  6573765   9.5983  59.1905 1976                 07     11     18       4.6
 30310   191593  6573765   9.5983  59.1905 1976                 07     16     21       5.0
 30310   191593  6573765   9.5983  59.1905 1976                 09     14     07       4.8
 30310   191593  6573765   9.5983  59.1905 1976                 10     05     13       4.0
 30310   191593  6573765   9.5983  59.1905 1976                 10     13     03       4.2
 30310   191593  6573765   9.5983  59.1905 1976                 10     21     15       4.0
 30310   191593  6573765   9.5983  59.1905 1976                 10     21     17       6.6
 30310   191593  6573765   9.5983  59.1905 1976                 10     21     18       5.8
 30310   191593  6573765   9.5983  59.1905 1977                 04     17     09       6.0
 30310   191593  6573765   9.5983  59.1905 1977                 06     06     01       4.8
 30310   191593  6573765   9.5983  59.1905 1977                 06     09     14       5.4
 30310   191593  6573765   9.5983  59.1905 1977                 06     13     07       5.6
 30310   191593  6573765   9.5983  59.1905 1977                 07     19     04       8.2
 30310   191593  6573765   9.5983  59.1905 1977                 08     27     23       6.8
 30310   191593  6573765   9.5983  59.1905 1977                 09     06     19       5.0
 30310   191593  6573765   9.5983  59.1905 1977                 11     03     08       5.2
 30310   191593  6573765   9.5983  59.1905 1977                 11     03     12       5.2
 30310   191593  6573765   9.5983  59.1905 1977                 11     03     20       6.2
 30310   191593  6573765   9.5983  59.1905 1978                 05     21     19       8.3
 30310   191593  6573765   9.5983  59.1905 1978                 06     23     03       9.8
 30310   191593  6573765   9.5983  59.1905 1978                 06     30     15       3.6
 30310   191593  6573765   9.5983  59.1905 1978                 07     01     03       3.4
 30310   191593  6573765   9.5983  59.1905 1978                 07     03     23       3.8
 30310   191593  6573765   9.5983  59.1905 1978                 07     04     11       6.4
 30310   191593  6573765   9.5983  59.1905 1978                 07     08     00       4.2
 30310   191593  6573765   9.5983  59.1905 1978                 07     25     14       3.8
 30310   191593  6573765   9.5983  59.1905 1978                 08     16     01       6.8
 30310   191593  6573765   9.5983  59.1905 1978                 10     16     11       4.4
 30310   191593  6573765   9.5983  59.1905 1979                 05     25     05       6.0
 30310   191593  6573765   9.5983  59.1905 1979                 05     27     03       6.8
 30310   191593  6573765   9.5983  59.1905 1979                 05     27     04       6.4
 30310   191593  6573765   9.5983  59.1905 1979                 07     10     15       8.6
 30310   191593  6573765   9.5983  59.1905 1979                 07     10     16      12.2
 30310   191593  6573765   9.5983  59.1905 1979                 07     29     12       9.0
 30310   191593  6573765   9.5983  59.1905 1979                 07     30     06       7.2
 30310   191593  6573765   9.5983  59.1905 1979                 07     31     14      10.6
 30310   191593  6573765   9.5983  59.1905 1979                 08     01     02       8.6
 30310   191593  6573765   9.5983  59.1905 1979                 08     09     02       7.8
 30310   191593  6573765   9.5983  59.1905 1980                 06     18     04       6.8
 30310   191593  6573765   9.5983  59.1905 1980                 06     18     05       8.6
 30310   191593  6573765   9.5983  59.1905 1980                 07     21     15       7.8
 30310   191593  6573765   9.5983  59.1905 1980                 09     12     17       7.6
 30310   191593  6573765   9.5983  59.1905 1980                 09     17     17       6.4
 30310   191593  6573765   9.5983  59.1905 1980                 09     17     18       6.6
 30310   191593  6573765   9.5983  59.1905 1980                 09     17     19       6.2
 30310   191593  6573765   9.5983  59.1905 1980                 10     06     12       7.2
 30310   191593  6573765   9.5983  59.1905 1980                 10     07     05       6.2
 30310   191593  6573765   9.5983  59.1905 1980                 10     07     06       8.2
 30310   191593  6573765   9.5983  59.1905 1981                 05     25     09       6.2
 30310   191593  6573765   9.5983  59.1905 1981                 05     28     01       6.2
 30310   191593  6573765   9.5983  59.1905 1981                 07     11     09       9.2
 30310   191593  6573765   9.5983  59.1905 1981                 07     12     08       7.3
 30310   191593  6573765   9.5983  59.1905 1981                 09     20     14       6.8
 30310   191593  6573765   9.5983  59.1905 1981                 09     20     15       6.8
 30310   191593  6573765   9.5983  59.1905 1981                 09     20     19       7.8
 30310   191593  6573765   9.5983  59.1905 1981                 09     21     10       9.0
 30310   191593  6573765   9.5983  59.1905 1981                 09     21     11       7.4
 30310   191593  6573765   9.5983  59.1905 1981                 10     10     00       6.6
 30310   191593  6573765   9.5983  59.1905 1982                 05     28     02       6.4
 30310   191593  6573765   9.5983  59.1905 1982                 08     17     08       9.0
 30310   191593  6573765   9.5983  59.1905 1982                 08     18     17       6.4
 30310   191593  6573765   9.5983  59.1905 1982                 08     23     09       7.2
 30310   191593  6573765   9.5983  59.1905 1982                 08     23     11      15.4
 30310   191593  6573765   9.5983  59.1905 1982                 08     31     05       9.1
 30310   191593  6573765   9.5983  59.1905 1982                 08     31     06      26.9
 30310   191593  6573765   9.5983  59.1905 1982                 09     20     22       6.4
 30310   191593  6573765   9.5983  59.1905 1982                 09     20     23      14.3
 30310   191593  6573765   9.5983  59.1905 1982                 10     19     18       6.2
 30310   191593  6573765   9.5983  59.1905 1983                 05     16     04       7.0
 30310   191593  6573765   9.5983  59.1905 1983                 05     22     09       5.4
 30310   191593  6573765   9.5983  59.1905 1983                 08     12     19       5.0
 30310   191593  6573765   9.5983  59.1905 1983                 09     11     02       6.8
 30310   191593  6573765   9.5983  59.1905 1983                 09     11     03       8.0
 30310   191593  6573765   9.5983  59.1905 1983                 09     11     04       5.8
 30310   191593  6573765   9.5983  59.1905 1983                 09     11     05       6.6
 30310   191593  6573765   9.5983  59.1905 1983                 09     15     23       6.2
 30310   191593  6573765   9.5983  59.1905 1983                 10     16     08       5.0
 30310   191593  6573765   9.5983  59.1905 1983                 10     16     13       5.2
 30310   191593  6573765   9.5983  59.1905 1984                 05     18     00      21.3
 30310   191593  6573765   9.5983  59.1905 1984                 05     18     02       7.8
 30310   191593  6573765   9.5983  59.1905 1984                 05     28     01      18.3
 30310   191593  6573765   9.5983  59.1905 1984                 06     02     01      16.7
 30310   191593  6573765   9.5983  59.1905 1984                 07     12     10       8.2
 30310   191593  6573765   9.5983  59.1905 1984                 07     12     11       6.6
 30310   191593  6573765   9.5983  59.1905 1984                 07     12     13       7.0
 30310   191593  6573765   9.5983  59.1905 1984                 08     04     20       9.8
 30310   191593  6573765   9.5983  59.1905 1984                 10     20     05       8.8
 30310   191593  6573765   9.5983  59.1905 1984                 10     20     06       7.4
 30310   191593  6573765   9.5983  59.1905 1985                 06     13     15       8.4
 30310   191593  6573765   9.5983  59.1905 1985                 08     06     01       7.8
 30310   191593  6573765   9.5983  59.1905 1985                 08     06     02      10.6
 30310   191593  6573765   9.5983  59.1905 1985                 08     06     06      20.2
 30310   191593  6573765   9.5983  59.1905 1985                 08     06     07      10.0
 30310   191593  6573765   9.5983  59.1905 1985                 08     06     11       9.8
 30310   191593  6573765   9.5983  59.1905 1985                 08     15     02      13.2
 30310   191593  6573765   9.5983  59.1905 1985                 08     24     18       8.0
 30310   191593  6573765   9.5983  59.1905 1985                 08     26     11       8.8
 30310   191593  6573765   9.5983  59.1905 1985                 09     13     15      10.2
 30310   191593  6573765   9.5983  59.1905 1986                 05     21     11       7.6
 30310   191593  6573765   9.5983  59.1905 1986                 05     21     13       7.8
 30310   191593  6573765   9.5983  59.1905 1986                 07     30     15       5.6
 30310   191593  6573765   9.5983  59.1905 1986                 07     31     21      10.2
 30310   191593  6573765   9.5983  59.1905 1986                 08     01     09       7.2
 30310   191593  6573765   9.5983  59.1905 1986                 08     08     04       7.0
 30310   191593  6573765   9.5983  59.1905 1986                 08     15     15       6.8
 30310   191593  6573765   9.5983  59.1905 1986                 08     15     16       7.0
 30310   191593  6573765   9.5983  59.1905 1986                 08     21     19       5.8
 30310   191593  6573765   9.5983  59.1905 1986                 08     28     18       7.6
 30310   191593  6573765   9.5983  59.1905 1987                 06     08     13       3.6
 30310   191593  6573765   9.5983  59.1905 1987                 06     30     07       5.0
 30310   191593  6573765   9.5983  59.1905 1987                 07     07     18       5.6
 30310   191593  6573765   9.5983  59.1905 1987                 07     18     13       4.2
 30310   191593  6573765   9.5983  59.1905 1987                 07     18     14       5.8
 30310   191593  6573765   9.5983  59.1905 1987                 07     18     15       6.2
 30310   191593  6573765   9.5983  59.1905 1987                 07     18     17       3.8
 30310   191593  6573765   9.5983  59.1905 1987                 08     10     17       4.6
 30310   191593  6573765   9.5983  59.1905 1987                 08     21     12       6.2
 30310   191593  6573765   9.5983  59.1905 1987                 08     21     13       5.4
 30310   191593  6573765   9.5983  59.1905 1988                 05     30     04       8.8
 30310   191593  6573765   9.5983  59.1905 1988                 06     05     12       7.4
 30310   191593  6573765   9.5983  59.1905 1988                 07     20     05      12.2
 30310   191593  6573765   9.5983  59.1905 1988                 07     20     06      13.0
 30310   191593  6573765   9.5983  59.1905 1988                 07     20     07       8.8
 30310   191593  6573765   9.5983  59.1905 1988                 08     25     08       8.4
 30310   191593  6573765   9.5983  59.1905 1988                 08     26     12       9.0
 30310   191593  6573765   9.5983  59.1905 1988                 08     26     13       7.6
 30310   191593  6573765   9.5983  59.1905 1988                 08     30     17       7.4
 30310   191593  6573765   9.5983  59.1905 1988                 10     07     13       8.2
 30310   191593  6573765   9.5983  59.1905 1989                 05     09     15       6.4
 30310   191593  6573765   9.5983  59.1905 1989                 06     28     01       5.0
 30310   191593  6573765   9.5983  59.1905 1989                 07     31     11       4.2
 30310   191593  6573765   9.5983  59.1905 1989                 07     31     14       4.4
 30310   191593  6573765   9.5983  59.1905 1989                 08     08     23       7.0
 30310   191593  6573765   9.5983  59.1905 1989                 08     09     00       8.0
 30310   191593  6573765   9.5983  59.1905 1989                 08     09     02       6.0
 30310   191593  6573765   9.5983  59.1905 1989                 08     09     03       5.0
 30310   191593  6573765   9.5983  59.1905 1989                 08     09     04       4.4
 30310   191593  6573765   9.5983  59.1905 1989                 08     17     14       4.0
 30310   191593  6573765   9.5983  59.1905 1990                 06     19     14       7.2
 30310   191593  6573765   9.5983  59.1905 1990                 06     21     13       6.0
 30310   191593  6573765   9.5983  59.1905 1990                 06     22     22       5.0
 30310   191593  6573765   9.5983  59.1905 1990                 06     28     10       5.8
 30310   191593  6573765   9.5983  59.1905 1990                 07     01     13       7.2
 30310   191593  6573765   9.5983  59.1905 1990                 07     08     14       5.2
 30310   191593  6573765   9.5983  59.1905 1990                 07     29     05       8.4
 30310   191593  6573765   9.5983  59.1905 1990                 08     16     04       8.8
 30310   191593  6573765   9.5983  59.1905 1990                 08     17     11       5.6
 30310   191593  6573765   9.5983  59.1905 1990                 08     18     17       9.0
 30310   191593  6573765   9.5983  59.1905 1991                 07     12     15       5.8
 30310   191593  6573765   9.5983  59.1905 1991                 07     16     13       4.4
 30310   191593  6573765   9.5983  59.1905 1991                 07     17     16       3.8
 30310   191593  6573765   9.5983  59.1905 1991                 09     18     16       3.6
 30310   191593  6573765   9.5983  59.1905 1991                 09     18     17       4.4
 30310   191593  6573765   9.5983  59.1905 1991                 09     22     12       6.8
 30310   191593  6573765   9.5983  59.1905 1991                 09     22     13       5.8
 30310   191593  6573765   9.5983  59.1905 1991                 09     30     17       4.4
 30310   191593  6573765   9.5983  59.1905 1991                 10     01     15       7.0
 30310   191593  6573765   9.5983  59.1905 1991                 10     01     17       3.8
 30310   191593  6573765   9.5983  59.1905 1992                 08     10     21       5.4
 30310   191593  6573765   9.5983  59.1905 1992                 08     13     14       6.6
 30310   191593  6573765   9.5983  59.1905 1992                 08     16     23       5.0
 30310   191593  6573765   9.5983  59.1905 1992                 08     31     02       6.0
 30310   191593  6573765   9.5983  59.1905 1992                 09     12     03       5.0
 30310   191593  6573765   9.5983  59.1905 1992                 09     24     00       5.2
 30310   191593  6573765   9.5983  59.1905 1992                 11     25     09       5.8
 30310   191593  6573765   9.5983  59.1905 1992                 11     25     11       6.2
 30310   191593  6573765   9.5983  59.1905 1992                 11     25     12       8.8
 30310   191593  6573765   9.5983  59.1905 1992                 11     25     13       6.6
 30310   191593  6573765   9.5983  59.1905 1997                 05     22     10       4.2
 30310   191593  6573765   9.5983  59.1905 1997                 06     14     17       3.4
 30310   191593  6573765   9.5983  59.1905 1997                 06     24     17       3.8
 30310   191593  6573765   9.5983  59.1905 1997                 06     25     06       5.8
 30310   191593  6573765   9.5983  59.1905 1997                 06     28     16       7.4
 30310   191593  6573765   9.5983  59.1905 1997                 06     28     17       3.8
 30310   191593  6573765   9.5983  59.1905 1997                 06     28     18       7.2
 30310   191593  6573765   9.5983  59.1905 1997                 06     28     22       4.8
 30310   191593  6573765   9.5983  59.1905 1997                 06     30     22       5.2
 30310   191593  6573765   9.5983  59.1905 1997                 07     01     01       9.1
 30310   191593  6573765   9.5983  59.1905 1998                 06     23     19       7.8
 30310   191593  6573765   9.5983  59.1905 1998                 07     18     07       8.8
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     15       7.4
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     16       8.6
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     17       6.6
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     21       6.8
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     22       7.0
 30310   191593  6573765   9.5983  59.1905 1998                 07     29     23       8.6
 30310   191593  6573765   9.5983  59.1905 1998                 07     30     00       9.0
 30310   191593  6573765   9.5983  59.1905 1998                 07     30     01       6.6
 30310   191593  6573765   9.5983  59.1905 1999                 08     27     16       6.8
 30310   191593  6573765   9.5983  59.1905 1999                 09     17     08       5.4
 30310   191593  6573765   9.5983  59.1905 1999                 09     17     14       9.4
 30310   191593  6573765   9.5983  59.1905 1999                 09     17     15       7.8
 30310   191593  6573765   9.5983  59.1905 1999                 09     23     08       6.8
 30310   191593  6573765   9.5983  59.1905 1999                 09     24     05       6.4
 30310   191593  6573765   9.5983  59.1905 1999                 09     26     08       6.4
 30310   191593  6573765   9.5983  59.1905 1999                 09     26     09       5.2
 30310   191593  6573765   9.5983  59.1905 1999                 09     26     10       5.8
 30310   191593  6573765   9.5983  59.1905 1999                 10     01     09       5.8
 30310   191593  6573765   9.5983  59.1905 2000                 07     10     19       6.8
 30310   191593  6573765   9.5983  59.1905 2000                 07     18     14       7.2
 30310   191593  6573765   9.5983  59.1905 2000                 07     18     15       7.0
 30310   191593  6573765   9.5983  59.1905 2000                 07     25     03       6.8
