
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 73490   438246  7147784  13.7167  64.4500 1967                 06     21     13       3.0
 73490   438246  7147784  13.7167  64.4500 1967                 07     04     21       6.8
 73490   438246  7147784  13.7167  64.4500 1967                 07     04     22       3.0
 73490   438246  7147784  13.7167  64.4500 1967                 07     05     03       3.2
 73490   438246  7147784  13.7167  64.4500 1967                 07     10     20       4.8
 73490   438246  7147784  13.7167  64.4500 1967                 07     20     15       9.6
 73490   438246  7147784  13.7167  64.4500 1967                 07     25     16       3.5
 73490   438246  7147784  13.7167  64.4500 1967                 07     25     17       4.8
 73490   438246  7147784  13.7167  64.4500 1967                 08     01     05       3.0
 73490   438246  7147784  13.7167  64.4500 1967                 08     15     21       3.6
 73490   438246  7147784  13.7167  64.4500 1968                 07     11     14        .8
 73490   438246  7147784  13.7167  64.4500 1968                 07     28     08       1.0
 73490   438246  7147784  13.7167  64.4500 1968                 08     01     04       1.2
 73490   438246  7147784  13.7167  64.4500 1968                 08     10     23        .8
 73490   438246  7147784  13.7167  64.4500 1968                 08     12     12       1.6
 73490   438246  7147784  13.7167  64.4500 1968                 08     12     15       1.0
 73490   438246  7147784  13.7167  64.4500 1968                 08     16     06       2.2
 73490   438246  7147784  13.7167  64.4500 1968                 08     16     07       1.4
 73490   438246  7147784  13.7167  64.4500 1968                 08     16     08       1.2
 73490   438246  7147784  13.7167  64.4500 1968                 08     16     16        .8
 73490   438246  7147784  13.7167  64.4500 1969                 06     30     10       3.6
 73490   438246  7147784  13.7167  64.4500 1969                 06     30     11       1.8
 73490   438246  7147784  13.7167  64.4500 1969                 07     03     08       1.6
 73490   438246  7147784  13.7167  64.4500 1969                 07     13     03       2.0
 73490   438246  7147784  13.7167  64.4500 1969                 07     13     14       1.8
 73490   438246  7147784  13.7167  64.4500 1969                 07     14     19       1.8
 73490   438246  7147784  13.7167  64.4500 1969                 07     18     00       2.2
 73490   438246  7147784  13.7167  64.4500 1969                 07     18     02       4.6
 73490   438246  7147784  13.7167  64.4500 1969                 07     18     03       2.0
 73490   438246  7147784  13.7167  64.4500 1969                 07     18     09       1.8
 73490   438246  7147784  13.7167  64.4500 1971                 05     18     17       2.8
 73490   438246  7147784  13.7167  64.4500 1971                 05     18     18       2.8
 73490   438246  7147784  13.7167  64.4500 1971                 05     19     00       2.6
 73490   438246  7147784  13.7167  64.4500 1971                 06     14     20       3.0
 73490   438246  7147784  13.7167  64.4500 1971                 06     14     21       2.4
 73490   438246  7147784  13.7167  64.4500 1971                 06     22     18       6.2
 73490   438246  7147784  13.7167  64.4500 1971                 06     28     21      10.8
 73490   438246  7147784  13.7167  64.4500 1971                 06     29     00       3.6
 73490   438246  7147784  13.7167  64.4500 1971                 07     07     11       3.0
 73490   438246  7147784  13.7167  64.4500 1971                 08     28     09       2.4
 73490   438246  7147784  13.7167  64.4500 1972                 06     08     01       4.0
 73490   438246  7147784  13.7167  64.4500 1972                 06     13     15       2.0
 73490   438246  7147784  13.7167  64.4500 1972                 06     13     16       2.2
 73490   438246  7147784  13.7167  64.4500 1972                 06     13     17       2.0
 73490   438246  7147784  13.7167  64.4500 1972                 06     14     07       2.8
 73490   438246  7147784  13.7167  64.4500 1972                 06     23     16       2.4
 73490   438246  7147784  13.7167  64.4500 1972                 06     29     19       4.8
 73490   438246  7147784  13.7167  64.4500 1972                 07     04     14       3.2
 73490   438246  7147784  13.7167  64.4500 1972                 07     04     21       2.2
 73490   438246  7147784  13.7167  64.4500 1972                 07     08     01       3.0
 73490   438246  7147784  13.7167  64.4500 1973                 06     13     18       3.4
 73490   438246  7147784  13.7167  64.4500 1973                 06     27     16       5.0
 73490   438246  7147784  13.7167  64.4500 1973                 06     29     22       5.2
 73490   438246  7147784  13.7167  64.4500 1973                 07     04     05       3.2
 73490   438246  7147784  13.7167  64.4500 1973                 07     08     19       3.4
 73490   438246  7147784  13.7167  64.4500 1973                 07     11     17       3.8
 73490   438246  7147784  13.7167  64.4500 1973                 07     17     05       3.8
 73490   438246  7147784  13.7167  64.4500 1973                 07     24     16       3.8
 73490   438246  7147784  13.7167  64.4500 1973                 07     31     12       3.2
 73490   438246  7147784  13.7167  64.4500 1973                 08     04     00       5.4
 73490   438246  7147784  13.7167  64.4500 1974                 06     20     19       4.6
 73490   438246  7147784  13.7167  64.4500 1974                 07     23     12       3.4
 73490   438246  7147784  13.7167  64.4500 1974                 07     26     13       3.4
 73490   438246  7147784  13.7167  64.4500 1974                 07     26     19       3.4
 73490   438246  7147784  13.7167  64.4500 1974                 07     27     00       3.0
 73490   438246  7147784  13.7167  64.4500 1974                 08     01     15       4.0
 73490   438246  7147784  13.7167  64.4500 1974                 08     01     23       4.0
 73490   438246  7147784  13.7167  64.4500 1974                 08     12     17      17.2
 73490   438246  7147784  13.7167  64.4500 1974                 08     12     18       5.8
 73490   438246  7147784  13.7167  64.4500 1974                 09     12     06       3.2
 73490   438246  7147784  13.7167  64.4500 1975                 05     21     19       3.0
 73490   438246  7147784  13.7167  64.4500 1975                 05     21     20       3.4
 73490   438246  7147784  13.7167  64.4500 1975                 07     22     18       9.9
 73490   438246  7147784  13.7167  64.4500 1975                 07     24     22       3.2
 73490   438246  7147784  13.7167  64.4500 1975                 07     25     04       3.0
 73490   438246  7147784  13.7167  64.4500 1975                 07     25     05       3.2
 73490   438246  7147784  13.7167  64.4500 1975                 08     23     04       4.4
 73490   438246  7147784  13.7167  64.4500 1975                 08     23     05       5.6
 73490   438246  7147784  13.7167  64.4500 1975                 09     10     22       3.4
 73490   438246  7147784  13.7167  64.4500 1975                 09     18     22       4.0
 73490   438246  7147784  13.7167  64.4500 1976                 06     27     23       3.0
 73490   438246  7147784  13.7167  64.4500 1976                 06     28     10       2.2
 73490   438246  7147784  13.7167  64.4500 1976                 07     15     14       3.2
 73490   438246  7147784  13.7167  64.4500 1976                 07     17     11       5.2
 73490   438246  7147784  13.7167  64.4500 1976                 08     01     13       3.8
 73490   438246  7147784  13.7167  64.4500 1976                 08     30     14       4.8
 73490   438246  7147784  13.7167  64.4500 1976                 08     30     16       2.6
 73490   438246  7147784  13.7167  64.4500 1976                 09     10     15       3.2
 73490   438246  7147784  13.7167  64.4500 1976                 09     10     16       3.6
 73490   438246  7147784  13.7167  64.4500 1976                 09     10     17       2.6
 73490   438246  7147784  13.7167  64.4500 1977                 07     20     15       3.6
 73490   438246  7147784  13.7167  64.4500 1977                 07     20     21       4.4
 73490   438246  7147784  13.7167  64.4500 1977                 07     22     00       2.4
 73490   438246  7147784  13.7167  64.4500 1977                 07     22     03       2.4
 73490   438246  7147784  13.7167  64.4500 1977                 07     28     18       3.0
 73490   438246  7147784  13.7167  64.4500 1977                 07     30     13       2.4
 73490   438246  7147784  13.7167  64.4500 1977                 08     04     15       2.8
 73490   438246  7147784  13.7167  64.4500 1977                 08     04     16       4.8
 73490   438246  7147784  13.7167  64.4500 1977                 09     29     09       2.6
 73490   438246  7147784  13.7167  64.4500 1977                 09     29     10       3.0
 73490   438246  7147784  13.7167  64.4500 1978                 05     22     20       3.8
 73490   438246  7147784  13.7167  64.4500 1978                 06     06     13       3.6
 73490   438246  7147784  13.7167  64.4500 1978                 06     08     19       2.6
 73490   438246  7147784  13.7167  64.4500 1978                 06     26     12       2.4
 73490   438246  7147784  13.7167  64.4500 1978                 06     26     16       2.6
 73490   438246  7147784  13.7167  64.4500 1978                 07     07     00       2.2
 73490   438246  7147784  13.7167  64.4500 1978                 07     08     03       3.0
 73490   438246  7147784  13.7167  64.4500 1978                 08     03     20       8.4
 73490   438246  7147784  13.7167  64.4500 1978                 09     03     00       2.4
 73490   438246  7147784  13.7167  64.4500 1978                 09     25     11       3.2
 73490   438246  7147784  13.7167  64.4500 1979                 06     30     00       4.8
 73490   438246  7147784  13.7167  64.4500 1979                 07     15     08       4.6
 73490   438246  7147784  13.7167  64.4500 1979                 07     15     09       5.6
 73490   438246  7147784  13.7167  64.4500 1979                 07     15     10       7.2
 73490   438246  7147784  13.7167  64.4500 1979                 07     15     11       4.8
 73490   438246  7147784  13.7167  64.4500 1979                 07     17     15       7.8
 73490   438246  7147784  13.7167  64.4500 1979                 07     26     17       3.8
 73490   438246  7147784  13.7167  64.4500 1979                 08     22     06       8.3
 73490   438246  7147784  13.7167  64.4500 1979                 08     22     07       3.8
 73490   438246  7147784  13.7167  64.4500 1979                 08     22     08       4.0
 73490   438246  7147784  13.7167  64.4500 1980                 06     21     15       3.8
 73490   438246  7147784  13.7167  64.4500 1980                 07     03     15       6.4
 73490   438246  7147784  13.7167  64.4500 1980                 07     11     12       6.2
 73490   438246  7147784  13.7167  64.4500 1980                 07     19     13       6.4
 73490   438246  7147784  13.7167  64.4500 1980                 07     19     14       3.4
 73490   438246  7147784  13.7167  64.4500 1980                 08     03     07       4.8
 73490   438246  7147784  13.7167  64.4500 1980                 08     06     18       5.0
 73490   438246  7147784  13.7167  64.4500 1980                 08     20     23       2.8
 73490   438246  7147784  13.7167  64.4500 1980                 08     29     17       3.0
 73490   438246  7147784  13.7167  64.4500 1980                 09     09     15       3.0
 73490   438246  7147784  13.7167  64.4500 1982                 09     14     16       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     14     17       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     14     18       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     15     02       2.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     15     03       3.8
 73490   438246  7147784  13.7167  64.4500 1982                 09     15     05       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     15     20       2.2
 73490   438246  7147784  13.7167  64.4500 1982                 09     19     04       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     21     12       1.6
 73490   438246  7147784  13.7167  64.4500 1982                 09     21     13       1.6


