
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 17980   266048  6641271  10.8236  59.8427 2000                 08     20     02       7.9
 17980   266048  6641271  10.8236  59.8427 2000                 08     28     21       4.9
 17980   266048  6641271  10.8236  59.8427 2000                 09     07     20       5.8
 17980   266048  6641271  10.8236  59.8427 2000                 10     02     16       5.4
 17980   266048  6641271  10.8236  59.8427 2000                 10     10     04       5.2
 17980   266048  6641271  10.8236  59.8427 2000                 10     30     18       5.6
 17980   266048  6641271  10.8236  59.8427 2000                 10     30     21       6.7
 17980   266048  6641271  10.8236  59.8427 2000                 10     31     00       5.8
 17980   266048  6641271  10.8236  59.8427 2000                 11     10     07       5.0
 17980   266048  6641271  10.8236  59.8427 2000                 11     13     20       8.4
 17980   266048  6641271  10.8236  59.8427 2001                 07     08     06       5.3
 17980   266048  6641271  10.8236  59.8427 2001                 07     08     22       5.5
 17980   266048  6641271  10.8236  59.8427 2001                 07     20     19       4.6
 17980   266048  6641271  10.8236  59.8427 2001                 08     05     19       5.2
 17980   266048  6641271  10.8236  59.8427 2001                 08     16     17       9.8
 17980   266048  6641271  10.8236  59.8427 2001                 08     31     16       5.3
 17980   266048  6641271  10.8236  59.8427 2001                 09     19     21       5.7
 17980   266048  6641271  10.8236  59.8427 2001                 10     01     12       5.1
 17980   266048  6641271  10.8236  59.8427 2001                 10     01     13       5.8
 17980   266048  6641271  10.8236  59.8427 2001                 10     07     11       5.1
 17980   266048  6641271  10.8236  59.8427 2002                 05     15     13       7.6
 17980   266048  6641271  10.8236  59.8427 2002                 06     11     14       7.8
 17980   266048  6641271  10.8236  59.8427 2002                 06     13     17      15.1
 17980   266048  6641271  10.8236  59.8427 2002                 06     23     03      14.1
 17980   266048  6641271  10.8236  59.8427 2002                 07     10     22      17.5
 17980   266048  6641271  10.8236  59.8427 2002                 07     30     14       7.3
 17980   266048  6641271  10.8236  59.8427 2002                 08     12     15      14.9
 17980   266048  6641271  10.8236  59.8427 2002                 08     12     16      21.7
 17980   266048  6641271  10.8236  59.8427 2002                 09     07     10       8.4
 17980   266048  6641271  10.8236  59.8427 2002                 09     07     12       7.0
 17980   266048  6641271  10.8236  59.8427 2003                 07     06     08      10.4
 17980   266048  6641271  10.8236  59.8427 2003                 07     08     14       6.4
 17980   266048  6641271  10.8236  59.8427 2003                 07     17     17       5.4
 17980   266048  6641271  10.8236  59.8427 2003                 08     13     13       5.4
 17980   266048  6641271  10.8236  59.8427 2003                 08     13     14       5.7
 17980   266048  6641271  10.8236  59.8427 2003                 08     13     15       5.3
 17980   266048  6641271  10.8236  59.8427 2003                 08     13     19      16.9
 17980   266048  6641271  10.8236  59.8427 2003                 09     23     02       5.2
 17980   266048  6641271  10.8236  59.8427 2003                 09     26     18       7.9
 17980   266048  6641271  10.8236  59.8427 2003                 09     26     19       6.7
 17980   266048  6641271  10.8236  59.8427 2004                 05     04     09       7.7
 17980   266048  6641271  10.8236  59.8427 2004                 08     01     18       8.6
 17980   266048  6641271  10.8236  59.8427 2004                 08     19     11       5.9
 17980   266048  6641271  10.8236  59.8427 2004                 08     19     12      10.7
 17980   266048  6641271  10.8236  59.8427 2004                 09     13     20       5.3
 17980   266048  6641271  10.8236  59.8427 2004                 09     15     03       7.2
 17980   266048  6641271  10.8236  59.8427 2004                 09     15     04      11.4
 17980   266048  6641271  10.8236  59.8427 2004                 09     15     15       5.5
 17980   266048  6641271  10.8236  59.8427 2004                 10     05     17       5.3
 17980   266048  6641271  10.8236  59.8427 2004                 10     05     18       7.2
 17980   266048  6641271  10.8236  59.8427 2005                 08     08     14       5.5
 17980   266048  6641271  10.8236  59.8427 2005                 08     08     15       4.1
 17980   266048  6641271  10.8236  59.8427 2005                 08     22     22       9.9
 17980   266048  6641271  10.8236  59.8427 2005                 08     22     23      10.8
 17980   266048  6641271  10.8236  59.8427 2005                 08     23     02      11.5
 17980   266048  6641271  10.8236  59.8427 2005                 08     23     03      11.7
 17980   266048  6641271  10.8236  59.8427 2005                 08     23     04       4.3
 17980   266048  6641271  10.8236  59.8427 2005                 08     25     13       4.3
 17980   266048  6641271  10.8236  59.8427 2005                 08     25     14       4.3
 17980   266048  6641271  10.8236  59.8427 2005                 09     28     15       4.4
 17980   266048  6641271  10.8236  59.8427 2006                 06     22     13       7.6
 17980   266048  6641271  10.8236  59.8427 2006                 06     22     14       7.8
 17980   266048  6641271  10.8236  59.8427 2006                 08     09     11      11.1
 17980   266048  6641271  10.8236  59.8427 2006                 08     21     14       9.0
 17980   266048  6641271  10.8236  59.8427 2006                 08     21     15       9.5
 17980   266048  6641271  10.8236  59.8427 2006                 08     25     13       7.6
 17980   266048  6641271  10.8236  59.8427 2006                 08     25     14      10.5
 17980   266048  6641271  10.8236  59.8427 2006                 09     03     12      13.0
 17980   266048  6641271  10.8236  59.8427 2006                 09     30     12       7.3
 17980   266048  6641271  10.8236  59.8427 2006                 09     30     16      13.2
 17980   266048  6641271  10.8236  59.8427 2007                 05     14     13       9.1
 17980   266048  6641271  10.8236  59.8427 2007                 05     28     12       6.1
 17980   266048  6641271  10.8236  59.8427 2007                 06     24     15      12.7
 17980   266048  6641271  10.8236  59.8427 2007                 06     24     16      15.5
 17980   266048  6641271  10.8236  59.8427 2007                 06     29     00       9.6
 17980   266048  6641271  10.8236  59.8427 2007                 06     29     01       6.5
 17980   266048  6641271  10.8236  59.8427 2007                 08     11     00       6.6
 17980   266048  6641271  10.8236  59.8427 2007                 08     11     03       6.2
 17980   266048  6641271  10.8236  59.8427 2007                 08     11     04       6.5
 17980   266048  6641271  10.8236  59.8427 2007                 08     11     06       8.1
 17980   266048  6641271  10.8236  59.8427 2008                 03     30     17       6.3
 17980   266048  6641271  10.8236  59.8427 2008                 03     30     18       5.5
 17980   266048  6641271  10.8236  59.8427 2008                 06     13     06       5.5
 17980   266048  6641271  10.8236  59.8427 2008                 06     13     18       5.5
 17980   266048  6641271  10.8236  59.8427 2008                 06     22     19       8.6
 17980   266048  6641271  10.8236  59.8427 2008                 10     03     20       5.9
 17980   266048  6641271  10.8236  59.8427 2008                 10     03     22       7.7
 17980   266048  6641271  10.8236  59.8427 2008                 10     04     00       7.7
 17980   266048  6641271  10.8236  59.8427 2008                 10     05     01       5.6
 17980   266048  6641271  10.8236  59.8427 2008                 11     10     06       6.2
 17980   266048  6641271  10.8236  59.8427 2009                 09     03     20       3.6
 17980   266048  6641271  10.8236  59.8427 2009                 09     03     21       4.5
 17980   266048  6641271  10.8236  59.8427 2009                 09     04     15       6.7
 17980   266048  6641271  10.8236  59.8427 2009                 10     06     15       3.9
 17980   266048  6641271  10.8236  59.8427 2009                 10     06     17       5.6
 17980   266048  6641271  10.8236  59.8427 2009                 10     06     18       4.6
 17980   266048  6641271  10.8236  59.8427 2009                 10     16     04       2.9
 17980   266048  6641271  10.8236  59.8427 2009                 11     14     21       4.2
 17980   266048  6641271  10.8236  59.8427 2009                 11     17     16       3.7
 17980   266048  6641271  10.8236  59.8427 2009                 12     24     11       2.9
 17980   266048  6641271  10.8236  59.8427 2010                 06     25     18       7.8
 17980   266048  6641271  10.8236  59.8427 2010                 06     30     09       5.9
 17980   266048  6641271  10.8236  59.8427 2010                 07     12     23      13.0
 17980   266048  6641271  10.8236  59.8427 2010                 07     15     11       5.9
 17980   266048  6641271  10.8236  59.8427 2010                 07     29     16       8.7
 17980   266048  6641271  10.8236  59.8427 2010                 07     29     17       6.3
