
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 19490   249325  6649469  10.5162  59.9063 1970                 07     10     05       3.4
 19490   249325  6649469  10.5162  59.9063 1970                 07     10     06      21.2
 19490   249325  6649469  10.5162  59.9063 1970                 07     10     07       4.6
 19490   249325  6649469  10.5162  59.9063 1970                 07     11     15       3.6
 19490   249325  6649469  10.5162  59.9063 1970                 07     18     19       3.8
 19490   249325  6649469  10.5162  59.9063 1970                 07     25     21       7.8
 19490   249325  6649469  10.5162  59.9063 1970                 07     25     22       8.0
 19490   249325  6649469  10.5162  59.9063 1970                 07     26     05       4.0
 19490   249325  6649469  10.5162  59.9063 1970                 10     01     05       5.0
 19490   249325  6649469  10.5162  59.9063 1970                 10     01     06       3.8
 19490   249325  6649469  10.5162  59.9063 1971                 06     28     03       3.6
 19490   249325  6649469  10.5162  59.9063 1971                 06     28     07       4.0
 19490   249325  6649469  10.5162  59.9063 1971                 07     20     02       5.2
 19490   249325  6649469  10.5162  59.9063 1971                 07     25     13       5.4
 19490   249325  6649469  10.5162  59.9063 1971                 07     31     00       4.6
 19490   249325  6649469  10.5162  59.9063 1971                 07     31     01       4.0
 19490   249325  6649469  10.5162  59.9063 1971                 08     04     17       4.0
 19490   249325  6649469  10.5162  59.9063 1971                 08     04     18       3.8
 19490   249325  6649469  10.5162  59.9063 1971                 08     28     19       5.2
 19490   249325  6649469  10.5162  59.9063 1971                 08     28     20       5.2
 19490   249325  6649469  10.5162  59.9063 1972                 05     12     19       4.0
 19490   249325  6649469  10.5162  59.9063 1972                 05     30     14       5.0
 19490   249325  6649469  10.5162  59.9063 1972                 06     06     16       3.6
 19490   249325  6649469  10.5162  59.9063 1972                 06     07     09       5.4
 19490   249325  6649469  10.5162  59.9063 1972                 06     28     19       4.2
 19490   249325  6649469  10.5162  59.9063 1972                 07     01     05       3.8
 19490   249325  6649469  10.5162  59.9063 1972                 07     01     15       4.8
 19490   249325  6649469  10.5162  59.9063 1972                 07     01     20       9.8
 19490   249325  6649469  10.5162  59.9063 1972                 07     02     02       3.6
 19490   249325  6649469  10.5162  59.9063 1972                 07     02     11       6.0
 19490   249325  6649469  10.5162  59.9063 1973                 06     29     16       4.0
 19490   249325  6649469  10.5162  59.9063 1973                 07     08     07       6.1
 19490   249325  6649469  10.5162  59.9063 1973                 07     08     11      10.4
 19490   249325  6649469  10.5162  59.9063 1973                 07     08     12      21.3
 19490   249325  6649469  10.5162  59.9063 1973                 07     11     00       7.8
 19490   249325  6649469  10.5162  59.9063 1973                 07     17     06      21.1
 19490   249325  6649469  10.5162  59.9063 1973                 07     17     07      35.2
 19490   249325  6649469  10.5162  59.9063 1973                 07     22     08       6.2
 19490   249325  6649469  10.5162  59.9063 1973                 08     04     14      13.8
 19490   249325  6649469  10.5162  59.9063 1973                 08     05     16       4.6
 19490   249325  6649469  10.5162  59.9063 1974                 07     02     13       5.8
 19490   249325  6649469  10.5162  59.9063 1974                 07     12     13      11.9
 19490   249325  6649469  10.5162  59.9063 1974                 07     13     20       4.8
 19490   249325  6649469  10.5162  59.9063 1974                 07     16     15       4.0
 19490   249325  6649469  10.5162  59.9063 1974                 07     16     21       6.4
 19490   249325  6649469  10.5162  59.9063 1974                 07     16     23       5.2
 19490   249325  6649469  10.5162  59.9063 1974                 09     03     11       6.4
 19490   249325  6649469  10.5162  59.9063 1974                 09     05     07       8.0
 19490   249325  6649469  10.5162  59.9063 1974                 09     08     10       4.8
 19490   249325  6649469  10.5162  59.9063 1974                 09     28     07       5.8
 19490   249325  6649469  10.5162  59.9063 1975                 06     15     17      11.0
 19490   249325  6649469  10.5162  59.9063 1975                 07     15     06       5.4
 19490   249325  6649469  10.5162  59.9063 1975                 07     15     15       5.8
 19490   249325  6649469  10.5162  59.9063 1975                 07     31     19       8.4
 19490   249325  6649469  10.5162  59.9063 1975                 08     16     21       7.2
 19490   249325  6649469  10.5162  59.9063 1975                 08     17     00       4.6
 19490   249325  6649469  10.5162  59.9063 1975                 08     17     01       5.4
 19490   249325  6649469  10.5162  59.9063 1975                 08     17     04       4.6
 19490   249325  6649469  10.5162  59.9063 1975                 08     31     02      11.6
 19490   249325  6649469  10.5162  59.9063 1975                 08     31     03       5.4
 19490   249325  6649469  10.5162  59.9063 1976                 05     26     12      14.7
 19490   249325  6649469  10.5162  59.9063 1976                 07     11     12      14.6
 19490   249325  6649469  10.5162  59.9063 1976                 07     15     14       3.6
 19490   249325  6649469  10.5162  59.9063 1976                 07     16     23       3.4
 19490   249325  6649469  10.5162  59.9063 1976                 09     14     07       3.6
 19490   249325  6649469  10.5162  59.9063 1976                 09     14     08       7.0
 19490   249325  6649469  10.5162  59.9063 1976                 09     14     17       5.2
 19490   249325  6649469  10.5162  59.9063 1976                 10     05     17       3.6
 19490   249325  6649469  10.5162  59.9063 1976                 10     05     18       4.0
 19490   249325  6649469  10.5162  59.9063 1976                 10     16     01       4.0
 19490   249325  6649469  10.5162  59.9063 1977                 04     17     11       5.2
 19490   249325  6649469  10.5162  59.9063 1977                 06     27     23       5.0
 19490   249325  6649469  10.5162  59.9063 1977                 06     29     10       7.6
 19490   249325  6649469  10.5162  59.9063 1977                 06     29     11       5.2
 19490   249325  6649469  10.5162  59.9063 1977                 06     29     12       6.6
 19490   249325  6649469  10.5162  59.9063 1977                 07     01     06       3.8
 19490   249325  6649469  10.5162  59.9063 1977                 07     01     20       7.4
 19490   249325  6649469  10.5162  59.9063 1977                 07     24     12       3.8
 19490   249325  6649469  10.5162  59.9063 1977                 07     26     02      10.4
 19490   249325  6649469  10.5162  59.9063 1977                 09     06     22       5.8
 19490   249325  6649469  10.5162  59.9063 1978                 06     23     15       6.1
 19490   249325  6649469  10.5162  59.9063 1978                 06     24     08       3.8
 19490   249325  6649469  10.5162  59.9063 1978                 07     01     07       3.8
 19490   249325  6649469  10.5162  59.9063 1978                 07     03     07       3.8
 19490   249325  6649469  10.5162  59.9063 1978                 07     04     04       4.0
 19490   249325  6649469  10.5162  59.9063 1978                 07     07     17       5.0
 19490   249325  6649469  10.5162  59.9063 1978                 07     18     13       4.4
 19490   249325  6649469  10.5162  59.9063 1978                 08     04     14       4.6
 19490   249325  6649469  10.5162  59.9063 1978                 08     16     03       4.6
 19490   249325  6649469  10.5162  59.9063 1978                 08     17     07       3.6
 19490   249325  6649469  10.5162  59.9063 1979                 05     19     17       4.4
 19490   249325  6649469  10.5162  59.9063 1979                 05     27     05       4.4
 19490   249325  6649469  10.5162  59.9063 1979                 06     15     15       4.8
 19490   249325  6649469  10.5162  59.9063 1979                 07     25     17       5.4
 19490   249325  6649469  10.5162  59.9063 1979                 07     29     15       5.2
 19490   249325  6649469  10.5162  59.9063 1979                 08     01     08       4.8
 19490   249325  6649469  10.5162  59.9063 1979                 08     09     06       6.2
 19490   249325  6649469  10.5162  59.9063 1979                 08     09     07       7.6
 19490   249325  6649469  10.5162  59.9063 1979                 08     21     18       4.2
 19490   249325  6649469  10.5162  59.9063 1979                 08     21     19       5.8
 19490   249325  6649469  10.5162  59.9063 1980                 05     29     21       6.4
 19490   249325  6649469  10.5162  59.9063 1980                 06     18     13       5.8
 19490   249325  6649469  10.5162  59.9063 1980                 06     19     03       5.4
 19490   249325  6649469  10.5162  59.9063 1980                 06     25     09       5.6
 19490   249325  6649469  10.5162  59.9063 1980                 06     26     11       8.5
 19490   249325  6649469  10.5162  59.9063 1980                 07     03     14       7.6
 19490   249325  6649469  10.5162  59.9063 1980                 07     07     13      11.6
 19490   249325  6649469  10.5162  59.9063 1980                 08     06     01      10.4
 19490   249325  6649469  10.5162  59.9063 1980                 09     17     19       5.2
 19490   249325  6649469  10.5162  59.9063 1980                 10     06     16       6.4
 19490   249325  6649469  10.5162  59.9063 1981                 06     12     04       7.6
 19490   249325  6649469  10.5162  59.9063 1981                 06     28     02       6.6
 19490   249325  6649469  10.5162  59.9063 1981                 06     28     03       8.6
 19490   249325  6649469  10.5162  59.9063 1981                 06     28     04       5.4
 19490   249325  6649469  10.5162  59.9063 1981                 07     12     12       7.0
 19490   249325  6649469  10.5162  59.9063 1981                 07     13     01       5.8
 19490   249325  6649469  10.5162  59.9063 1981                 07     26     21      10.2
 19490   249325  6649469  10.5162  59.9063 1981                 07     27     04       5.2
 19490   249325  6649469  10.5162  59.9063 1981                 09     21     14       5.0
 19490   249325  6649469  10.5162  59.9063 1981                 10     07     04       5.8
 19490   249325  6649469  10.5162  59.9063 1983                 05     04     14       3.2
 19490   249325  6649469  10.5162  59.9063 1983                 05     13     00       3.2
 19490   249325  6649469  10.5162  59.9063 1983                 05     13     05       3.0
 19490   249325  6649469  10.5162  59.9063 1983                 05     16     06       7.4
 19490   249325  6649469  10.5162  59.9063 1983                 05     16     07       6.4
 19490   249325  6649469  10.5162  59.9063 1983                 05     22     09       4.2
 19490   249325  6649469  10.5162  59.9063 1983                 05     27     20       3.4
