
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 47890    -2184  6669759   6.0167  59.8581 1968                 09     13     18       6.4
 47890    -2184  6669759   6.0167  59.8581 1968                 09     23     16       5.8
 47890    -2184  6669759   6.0167  59.8581 1968                 09     28     03       4.8
 47890    -2184  6669759   6.0167  59.8581 1968                 09     28     04       4.8
 47890    -2184  6669759   6.0167  59.8581 1968                 09     28     07       5.4
 47890    -2184  6669759   6.0167  59.8581 1968                 09     28     21       9.6
 47890    -2184  6669759   6.0167  59.8581 1968                 10     11     03       5.0
 47890    -2184  6669759   6.0167  59.8581 1968                 10     23     07       5.0
 47890    -2184  6669759   6.0167  59.8581 1968                 10     29     04       8.2
 47890    -2184  6669759   6.0167  59.8581 1968                 11     26     03       4.8
 47890    -2184  6669759   6.0167  59.8581 1969                 07     29     19      15.3
 47890    -2184  6669759   6.0167  59.8581 1969                 07     29     20      12.4
 47890    -2184  6669759   6.0167  59.8581 1969                 07     29     23      18.8
 47890    -2184  6669759   6.0167  59.8581 1969                 08     21     19      13.2
 47890    -2184  6669759   6.0167  59.8581 1969                 09     11     01      12.6
 47890    -2184  6669759   6.0167  59.8581 1969                 09     12     02      15.2
 47890    -2184  6669759   6.0167  59.8581 1969                 09     22     03      20.6
 47890    -2184  6669759   6.0167  59.8581 1969                 09     22     04      12.2
 47890    -2184  6669759   6.0167  59.8581 1969                 09     29     07      11.4
 47890    -2184  6669759   6.0167  59.8581 1969                 09     29     11      12.4
 47890    -2184  6669759   6.0167  59.8581 1970                 06     23     22      12.4
 47890    -2184  6669759   6.0167  59.8581 1970                 06     30     18       9.8
 47890    -2184  6669759   6.0167  59.8581 1970                 07     10     02       8.8
 47890    -2184  6669759   6.0167  59.8581 1970                 08     31     18      12.8
 47890    -2184  6669759   6.0167  59.8581 1970                 09     03     14       7.8
 47890    -2184  6669759   6.0167  59.8581 1970                 09     09     16       8.2
 47890    -2184  6669759   6.0167  59.8581 1970                 09     29     19       9.0
 47890    -2184  6669759   6.0167  59.8581 1970                 10     18     22      10.2
