
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
  3810   283569  6611689  11.1660  59.5872 1968                 05     10     21       4.0
  3810   283569  6611689  11.1660  59.5872 1968                 05     11     15       4.2
  3810   283569  6611689  11.1660  59.5872 1968                 06     06     01       3.8
  3810   283569  6611689  11.1660  59.5872 1968                 06     19     05       8.6
  3810   283569  6611689  11.1660  59.5872 1968                 06     19     06       8.6
  3810   283569  6611689  11.1660  59.5872 1968                 06     19     07       6.8
  3810   283569  6611689  11.1660  59.5872 1968                 07     09     11       5.6
  3810   283569  6611689  11.1660  59.5872 1968                 08     16     12       4.4
  3810   283569  6611689  11.1660  59.5872 1968                 08     16     13       7.2
  3810   283569  6611689  11.1660  59.5872 1968                 08     19     15       8.2
  3810   283569  6611689  11.1660  59.5872 1969                 07     08     14       3.6
  3810   283569  6611689  11.1660  59.5872 1969                 07     09     01       3.4
  3810   283569  6611689  11.1660  59.5872 1969                 08     22     01       2.4
  3810   283569  6611689  11.1660  59.5872 1969                 08     22     02       4.6
  3810   283569  6611689  11.1660  59.5872 1969                 08     22     05       3.2
  3810   283569  6611689  11.1660  59.5872 1969                 08     24     13      10.8
  3810   283569  6611689  11.1660  59.5872 1969                 11     09     20       2.6
  3810   283569  6611689  11.1660  59.5872 1969                 11     12     03       4.0
  3810   283569  6611689  11.1660  59.5872 1969                 11     12     05       2.8
  3810   283569  6611689  11.1660  59.5872 1969                 11     12     09       3.0
  3810   283569  6611689  11.1660  59.5872 1970                 06     29     19       5.6
  3810   283569  6611689  11.1660  59.5872 1970                 07     03     10       5.6
  3810   283569  6611689  11.1660  59.5872 1970                 07     09     17      15.4
  3810   283569  6611689  11.1660  59.5872 1970                 07     10     20       5.6
  3810   283569  6611689  11.1660  59.5872 1970                 07     24     09       5.2
  3810   283569  6611689  11.1660  59.5872 1970                 07     25     20       9.8
  3810   283569  6611689  11.1660  59.5872 1970                 09     03     17       5.4
  3810   283569  6611689  11.1660  59.5872 1970                 09     16     14       7.6
  3810   283569  6611689  11.1660  59.5872 1970                 10     06     09       5.2
  3810   283569  6611689  11.1660  59.5872 1970                 10     07     04       7.4
  3810   283569  6611689  11.1660  59.5872 1971                 05     17     13       6.8
  3810   283569  6611689  11.1660  59.5872 1971                 05     17     14       6.2
  3810   283569  6611689  11.1660  59.5872 1971                 05     17     15       7.4
  3810   283569  6611689  11.1660  59.5872 1971                 05     18     12       6.2
  3810   283569  6611689  11.1660  59.5872 1971                 06     22     13       5.0
  3810   283569  6611689  11.1660  59.5872 1971                 06     28     00       4.2
  3810   283569  6611689  11.1660  59.5872 1971                 06     28     01       4.2
  3810   283569  6611689  11.1660  59.5872 1971                 07     24     18       5.4
  3810   283569  6611689  11.1660  59.5872 1971                 08     04     16       9.0
  3810   283569  6611689  11.1660  59.5872 1971                 09     01     10       4.6
  3810   283569  6611689  11.1660  59.5872 1972                 05     12     18       7.6
  3810   283569  6611689  11.1660  59.5872 1972                 06     06     17       6.4
  3810   283569  6611689  11.1660  59.5872 1972                 06     07     10       6.8
  3810   283569  6611689  11.1660  59.5872 1972                 07     01     22       8.0
  3810   283569  6611689  11.1660  59.5872 1972                 08     05     09       6.0
  3810   283569  6611689  11.1660  59.5872 1972                 08     05     10       7.2
  3810   283569  6611689  11.1660  59.5872 1972                 08     09     04       9.0
  3810   283569  6611689  11.1660  59.5872 1972                 08     09     05       6.0
  3810   283569  6611689  11.1660  59.5872 1972                 09     09     23       6.8
  3810   283569  6611689  11.1660  59.5872 1972                 09     10     00       8.6
  3810   283569  6611689  11.1660  59.5872 1973                 05     06     00       3.4
  3810   283569  6611689  11.1660  59.5872 1973                 05     06     01       3.6
  3810   283569  6611689  11.1660  59.5872 1973                 05     10     10       3.4
  3810   283569  6611689  11.1660  59.5872 1973                 05     31     16       3.6
  3810   283569  6611689  11.1660  59.5872 1973                 06     01     06       4.0
  3810   283569  6611689  11.1660  59.5872 1973                 07     08     13      10.0
  3810   283569  6611689  11.1660  59.5872 1973                 07     10     03       4.4
  3810   283569  6611689  11.1660  59.5872 1973                 07     17     08       4.8
  3810   283569  6611689  11.1660  59.5872 1973                 07     22     16       7.0
  3810   283569  6611689  11.1660  59.5872 1973                 08     05     15       3.6
  3810   283569  6611689  11.1660  59.5872 1974                 06     08     10       7.6
  3810   283569  6611689  11.1660  59.5872 1974                 06     19     14      13.4
  3810   283569  6611689  11.1660  59.5872 1974                 06     22     15      12.4
  3810   283569  6611689  11.1660  59.5872 1974                 07     11     17       7.2
  3810   283569  6611689  11.1660  59.5872 1974                 07     17     13       6.4
  3810   283569  6611689  11.1660  59.5872 1974                 08     12     17       6.6
  3810   283569  6611689  11.1660  59.5872 1974                 09     06     11       5.6
  3810   283569  6611689  11.1660  59.5872 1974                 09     06     14       8.0
  3810   283569  6611689  11.1660  59.5872 1974                 09     28     07       5.6
  3810   283569  6611689  11.1660  59.5872 1974                 09     28     23       7.2
  3810   283569  6611689  11.1660  59.5872 1975                 07     17     15       9.4
  3810   283569  6611689  11.1660  59.5872 1975                 08     31     00       7.8
  3810   283569  6611689  11.1660  59.5872 1975                 08     31     04       9.6
  3810   283569  6611689  11.1660  59.5872 1975                 08     31     06       6.2
  3810   283569  6611689  11.1660  59.5872 1975                 09     10     10       5.4
  3810   283569  6611689  11.1660  59.5872 1975                 09     26     04       6.4
  3810   283569  6611689  11.1660  59.5872 1975                 09     26     05       8.6
  3810   283569  6611689  11.1660  59.5872 1975                 09     26     06      10.0
  3810   283569  6611689  11.1660  59.5872 1975                 10     04     07       5.6
  3810   283569  6611689  11.1660  59.5872 1975                 10     04     08       6.6
  3810   283569  6611689  11.1660  59.5872 1976                 06     02     10       4.0
  3810   283569  6611689  11.1660  59.5872 1976                 06     20     17       4.4
  3810   283569  6611689  11.1660  59.5872 1976                 07     20     02       3.6
  3810   283569  6611689  11.1660  59.5872 1976                 09     12     08       6.6
  3810   283569  6611689  11.1660  59.5872 1976                 09     14     07       4.2
  3810   283569  6611689  11.1660  59.5872 1976                 10     15     02       5.4
  3810   283569  6611689  11.1660  59.5872 1976                 10     15     03       4.6
  3810   283569  6611689  11.1660  59.5872 1976                 10     15     11       5.0
  3810   283569  6611689  11.1660  59.5872 1976                 10     15     12       3.8
  3810   283569  6611689  11.1660  59.5872 1976                 10     15     13       4.0
  3810   283569  6611689  11.1660  59.5872 1977                 06     06     08       4.8
  3810   283569  6611689  11.1660  59.5872 1977                 06     06     16       3.8
  3810   283569  6611689  11.1660  59.5872 1977                 07     21     09       8.6
  3810   283569  6611689  11.1660  59.5872 1977                 07     24     13       4.0
  3810   283569  6611689  11.1660  59.5872 1977                 08     29     03       4.4
  3810   283569  6611689  11.1660  59.5872 1977                 09     07     02       6.4
  3810   283569  6611689  11.1660  59.5872 1977                 09     07     03       7.0
  3810   283569  6611689  11.1660  59.5872 1977                 09     29     05       3.6
  3810   283569  6611689  11.1660  59.5872 1977                 11     06     08       3.8
  3810   283569  6611689  11.1660  59.5872 1977                 11     06     09       6.2
  3810   283569  6611689  11.1660  59.5872 1978                 06     24     07       7.2
  3810   283569  6611689  11.1660  59.5872 1978                 06     26     21       4.8
  3810   283569  6611689  11.1660  59.5872 1978                 07     01     06       4.8
  3810   283569  6611689  11.1660  59.5872 1978                 07     06     17       7.2
  3810   283569  6611689  11.1660  59.5872 1978                 08     15     22       4.2
  3810   283569  6611689  11.1660  59.5872 1978                 08     16     00       4.8
  3810   283569  6611689  11.1660  59.5872 1978                 08     16     03       6.6
  3810   283569  6611689  11.1660  59.5872 1978                 08     16     23       8.4
  3810   283569  6611689  11.1660  59.5872 1978                 08     22     10       5.4
  3810   283569  6611689  11.1660  59.5872 1978                 10     17     13       4.4
  3810   283569  6611689  11.1660  59.5872 1979                 07     22     18       7.9
