
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 19710   244376  6644200  10.4345  59.8561 1983                 07     02     18       6.6
 19710   244376  6644200  10.4345  59.8561 1983                 07     18     16       5.6
 19710   244376  6644200  10.4345  59.8561 1983                 09     12     00       5.8
 19710   244376  6644200  10.4345  59.8561 1983                 09     15     22       5.8
 19710   244376  6644200  10.4345  59.8561 1983                 09     15     23       6.2
 19710   244376  6644200  10.4345  59.8561 1983                 09     16     00      10.6
 19710   244376  6644200  10.4345  59.8561 1983                 09     16     01      11.8
 19710   244376  6644200  10.4345  59.8561 1983                 09     17     07       6.4
 19710   244376  6644200  10.4345  59.8561 1983                 10     16     11       6.0
 19710   244376  6644200  10.4345  59.8561 1983                 10     16     14       6.6
 19710   244376  6644200  10.4345  59.8561 1984                 08     29     15       5.4
 19710   244376  6644200  10.4345  59.8561 1984                 09     03     18       5.4
 19710   244376  6644200  10.4345  59.8561 1984                 09     19     18      10.6
 19710   244376  6644200  10.4345  59.8561 1984                 09     19     19       9.4
 19710   244376  6644200  10.4345  59.8561 1984                 09     19     23       6.2
 19710   244376  6644200  10.4345  59.8561 1984                 09     21     20       5.2
 19710   244376  6644200  10.4345  59.8561 1984                 10     02     22       5.8
 19710   244376  6644200  10.4345  59.8561 1984                 10     18     20       6.0
 19710   244376  6644200  10.4345  59.8561 1984                 10     20     06       9.6
 19710   244376  6644200  10.4345  59.8561 1984                 10     20     07       5.4
 19710   244376  6644200  10.4345  59.8561 1985                 06     16     06       8.0
 19710   244376  6644200  10.4345  59.8561 1985                 06     28     07       6.4
 19710   244376  6644200  10.4345  59.8561 1985                 07     14     17       8.0
 19710   244376  6644200  10.4345  59.8561 1985                 07     15     04       7.2
 19710   244376  6644200  10.4345  59.8561 1985                 08     06     14       9.4
 19710   244376  6644200  10.4345  59.8561 1985                 08     07     11       8.0
 19710   244376  6644200  10.4345  59.8561 1985                 08     11     07       6.8
 19710   244376  6644200  10.4345  59.8561 1985                 09     01     13       9.7
 19710   244376  6644200  10.4345  59.8561 1985                 11     09     09       6.4
 19710   244376  6644200  10.4345  59.8561 1985                 11     09     11       6.8
 19710   244376  6644200  10.4345  59.8561 1987                 05     19     16       6.2
 19710   244376  6644200  10.4345  59.8561 1987                 06     08     23       7.2
 19710   244376  6644200  10.4345  59.8561 1987                 06     25     16       6.6
 19710   244376  6644200  10.4345  59.8561 1987                 08     01     13       7.2
 19710   244376  6644200  10.4345  59.8561 1987                 08     21     16       6.2
 19710   244376  6644200  10.4345  59.8561 1987                 09     13     02       6.8
 19710   244376  6644200  10.4345  59.8561 1987                 10     08     10       6.2
 19710   244376  6644200  10.4345  59.8561 1987                 10     08     11       7.8
 19710   244376  6644200  10.4345  59.8561 1987                 10     16     04       7.0
 19710   244376  6644200  10.4345  59.8561 1987                 10     16     12       8.6
 19710   244376  6644200  10.4345  59.8561 1988                 07     06     12       6.4
 19710   244376  6644200  10.4345  59.8561 1988                 07     15     08       6.8
 19710   244376  6644200  10.4345  59.8561 1988                 07     19     20       8.0
 19710   244376  6644200  10.4345  59.8561 1988                 07     19     21       9.4
 19710   244376  6644200  10.4345  59.8561 1988                 07     22     08       7.2
 19710   244376  6644200  10.4345  59.8561 1988                 08     13     00       6.8
 19710   244376  6644200  10.4345  59.8561 1988                 08     15     07       8.6
 19710   244376  6644200  10.4345  59.8561 1988                 08     22     07      11.4
 19710   244376  6644200  10.4345  59.8561 1988                 08     22     11       7.4
 19710   244376  6644200  10.4345  59.8561 1988                 08     22     12       6.8
 19710   244376  6644200  10.4345  59.8561 1989                 06     28     02       4.4
 19710   244376  6644200  10.4345  59.8561 1989                 06     29     07       5.8
 19710   244376  6644200  10.4345  59.8561 1989                 07     17     20      11.8
 19710   244376  6644200  10.4345  59.8561 1989                 07     31     09       6.2
 19710   244376  6644200  10.4345  59.8561 1989                 07     31     10       6.6
 19710   244376  6644200  10.4345  59.8561 1989                 08     01     03       6.8
 19710   244376  6644200  10.4345  59.8561 1989                 08     01     04       5.0
 19710   244376  6644200  10.4345  59.8561 1989                 08     09     07       7.0
 19710   244376  6644200  10.4345  59.8561 1989                 08     12     18       5.4
 19710   244376  6644200  10.4345  59.8561 1989                 08     14     19       5.4
 19710   244376  6644200  10.4345  59.8561 1990                 05     23     14       6.4
 19710   244376  6644200  10.4345  59.8561 1990                 06     21     16       6.4
 19710   244376  6644200  10.4345  59.8561 1990                 06     21     18       7.4
 19710   244376  6644200  10.4345  59.8561 1990                 06     23     10       9.0
 19710   244376  6644200  10.4345  59.8561 1990                 07     01     16       6.6
 19710   244376  6644200  10.4345  59.8561 1990                 08     16     11      11.1
 19710   244376  6644200  10.4345  59.8561 1990                 08     31     09       6.8
 19710   244376  6644200  10.4345  59.8561 1990                 09     19     03       6.4
 19710   244376  6644200  10.4345  59.8561 1990                 09     19     04       9.2
 19710   244376  6644200  10.4345  59.8561 1990                 09     19     05       6.8
 19710   244376  6644200  10.4345  59.8561 1991                 06     19     00       6.0
 19710   244376  6644200  10.4345  59.8561 1991                 06     27     18      11.4
 19710   244376  6644200  10.4345  59.8561 1991                 07     15     08      10.0
 19710   244376  6644200  10.4345  59.8561 1991                 07     15     23      13.3
 19710   244376  6644200  10.4345  59.8561 1991                 07     16     00      43.4
 19710   244376  6644200  10.4345  59.8561 1991                 07     17     12      16.2
 19710   244376  6644200  10.4345  59.8561 1991                 07     19     01       8.4
 19710   244376  6644200  10.4345  59.8561 1991                 07     19     02      14.8
 19710   244376  6644200  10.4345  59.8561 1991                 08     17     19      14.8
 19710   244376  6644200  10.4345  59.8561 1991                 11     03     19       7.2
 19710   244376  6644200  10.4345  59.8561 1992                 07     18     02       5.0
 19710   244376  6644200  10.4345  59.8561 1992                 07     21     20       8.4
 19710   244376  6644200  10.4345  59.8561 1992                 07     21     21       7.4
 19710   244376  6644200  10.4345  59.8561 1992                 07     27     18       6.9
 19710   244376  6644200  10.4345  59.8561 1992                 08     13     04       5.2
 19710   244376  6644200  10.4345  59.8561 1992                 08     13     05       5.2
 19710   244376  6644200  10.4345  59.8561 1992                 08     13     09       5.0
 19710   244376  6644200  10.4345  59.8561 1992                 08     23     21       5.6
 19710   244376  6644200  10.4345  59.8561 1992                 08     23     22       9.0
 19710   244376  6644200  10.4345  59.8561 1992                 09     02     16       9.2
 19710   244376  6644200  10.4345  59.8561 1993                 05     07     13       5.4
 19710   244376  6644200  10.4345  59.8561 1993                 07     12     10       5.4
 19710   244376  6644200  10.4345  59.8561 1993                 07     12     11       7.8
 19710   244376  6644200  10.4345  59.8561 1993                 07     12     12       8.0
 19710   244376  6644200  10.4345  59.8561 1993                 07     15     00       7.6
 19710   244376  6644200  10.4345  59.8561 1993                 08     03     16       6.6
 19710   244376  6644200  10.4345  59.8561 1993                 08     03     17       9.4
 19710   244376  6644200  10.4345  59.8561 1993                 08     03     19       5.4
 19710   244376  6644200  10.4345  59.8561 1993                 08     16     20       4.6
 19710   244376  6644200  10.4345  59.8561 1993                 10     09     18       4.8
 19710   244376  6644200  10.4345  59.8561 1994                 06     29     19      12.6
 19710   244376  6644200  10.4345  59.8561 1994                 06     29     20       6.6
 19710   244376  6644200  10.4345  59.8561 1994                 07     29     05       5.6
 19710   244376  6644200  10.4345  59.8561 1994                 07     29     06       6.4
 19710   244376  6644200  10.4345  59.8561 1994                 08     14     01       5.6
 19710   244376  6644200  10.4345  59.8561 1994                 08     14     08       6.4
 19710   244376  6644200  10.4345  59.8561 1994                 08     14     09       9.0
 19710   244376  6644200  10.4345  59.8561 1994                 08     14     10       9.6
 19710   244376  6644200  10.4345  59.8561 1994                 08     26     13       7.2
 19710   244376  6644200  10.4345  59.8561 1994                 08     26     14       8.0
 19710   244376  6644200  10.4345  59.8561 1995                 06     08     15       5.2
 19710   244376  6644200  10.4345  59.8561 1995                 07     01     02       5.2
 19710   244376  6644200  10.4345  59.8561 1995                 07     15     03       8.8
 19710   244376  6644200  10.4345  59.8561 1995                 07     15     08       7.2
 19710   244376  6644200  10.4345  59.8561 1995                 07     15     09       6.2
 19710   244376  6644200  10.4345  59.8561 1995                 07     16     10       6.6
 19710   244376  6644200  10.4345  59.8561 1995                 09     03     14       5.4
 19710   244376  6644200  10.4345  59.8561 1995                 09     03     15       9.0
 19710   244376  6644200  10.4345  59.8561 1995                 09     03     16       5.2
 19710   244376  6644200  10.4345  59.8561 1995                 09     24     16       5.6
 19710   244376  6644200  10.4345  59.8561 1996                 05     27     17       7.4
 19710   244376  6644200  10.4345  59.8561 1996                 05     27     18       8.8
 19710   244376  6644200  10.4345  59.8561 1996                 05     27     19       5.0
 19710   244376  6644200  10.4345  59.8561 1996                 08     08     19       8.0
 19710   244376  6644200  10.4345  59.8561 1996                 08     24     14       9.1
 19710   244376  6644200  10.4345  59.8561 1996                 08     29     19       6.0
 19710   244376  6644200  10.4345  59.8561 1996                 08     30     23       5.6
 19710   244376  6644200  10.4345  59.8561 1996                 09     28     05       5.4
 19710   244376  6644200  10.4345  59.8561 1996                 09     29     09       7.4
 19710   244376  6644200  10.4345  59.8561 1996                 10     17     18       6.2
 19710   244376  6644200  10.4345  59.8561 1997                 06     28     22      15.4
 19710   244376  6644200  10.4345  59.8561 1997                 07     24     23      10.2
 19710   244376  6644200  10.4345  59.8561 1997                 07     26     22      17.9
 19710   244376  6644200  10.4345  59.8561 1997                 09     02     13      12.6
