
  STNR     EAST    NORTH      LON      LAT YEAR                 MONTH  DAY    TIME    RR_1
------ -------- -------- -------- -------- -------------------- ------ ------ ------ -----
 44190   -34980  6547733   5.7402  58.7360 1981                 08     16     04       3.8
 44190   -34980  6547733   5.7402  58.7360 1981                 08     22     10       4.2
 44190   -34980  6547733   5.7402  58.7360 1981                 09     19     01       3.4
 44190   -34980  6547733   5.7402  58.7360 1981                 09     19     11       5.2
 44190   -34980  6547733   5.7402  58.7360 1981                 09     19     12       4.0
 44190   -34980  6547733   5.7402  58.7360 1981                 09     19     13       8.1
 44190   -34980  6547733   5.7402  58.7360 1981                 09     25     10       4.8
 44190   -34980  6547733   5.7402  58.7360 1981                 09     25     13      11.0
 44190   -34980  6547733   5.7402  58.7360 1981                 09     25     14       5.8
 44190   -34980  6547733   5.7402  58.7360 1981                 10     03     16       4.0
 44190   -34980  6547733   5.7402  58.7360 1986                 05     21     06       6.8
 44190   -34980  6547733   5.7402  58.7360 1986                 07     23     13       7.6
 44190   -34980  6547733   5.7402  58.7360 1986                 08     08     09       6.2
 44190   -34980  6547733   5.7402  58.7360 1986                 08     08     14       7.0
 44190   -34980  6547733   5.7402  58.7360 1986                 08     15     12       6.2
 44190   -34980  6547733   5.7402  58.7360 1986                 08     23     18       9.3
 44190   -34980  6547733   5.7402  58.7360 1986                 10     18     22       8.6
 44190   -34980  6547733   5.7402  58.7360 1986                 10     19     00       7.6
 44190   -34980  6547733   5.7402  58.7360 1986                 10     21     20       6.0
 44190   -34980  6547733   5.7402  58.7360 1986                 10     21     21       6.6
 44190   -34980  6547733   5.7402  58.7360 1987                 06     30     02       3.2
 44190   -34980  6547733   5.7402  58.7360 1987                 06     30     04       3.0
 44190   -34980  6547733   5.7402  58.7360 1987                 07     01     23       2.8
 44190   -34980  6547733   5.7402  58.7360 1987                 07     19     14       3.8
 44190   -34980  6547733   5.7402  58.7360 1987                 07     25     02       3.8
 44190   -34980  6547733   5.7402  58.7360 1987                 08     01     03       3.4
 44190   -34980  6547733   5.7402  58.7360 1987                 08     01     11       3.0
 44190   -34980  6547733   5.7402  58.7360 1987                 08     07     00       3.6
 44190   -34980  6547733   5.7402  58.7360 1987                 08     10     19       3.6
 44190   -34980  6547733   5.7402  58.7360 1987                 08     14     21       4.8
 44190   -34980  6547733   5.7402  58.7360 1988                 06     28     14      41.9
 44190   -34980  6547733   5.7402  58.7360 1988                 06     28     20       8.0
 44190   -34980  6547733   5.7402  58.7360 1988                 07     05     06       8.4
 44190   -34980  6547733   5.7402  58.7360 1988                 07     05     07      10.8
 44190   -34980  6547733   5.7402  58.7360 1988                 07     16     16       8.2
 44190   -34980  6547733   5.7402  58.7360 1988                 07     18     18      10.0
 44190   -34980  6547733   5.7402  58.7360 1988                 07     30     00       8.2
 44190   -34980  6547733   5.7402  58.7360 1988                 08     19     21       7.0
 44190   -34980  6547733   5.7402  58.7360 1988                 08     29     03       7.0
 44190   -34980  6547733   5.7402  58.7360 1988                 09     28     05      13.2
 44190   -34980  6547733   5.7402  58.7360 1989                 06     29     04       5.6
 44190   -34980  6547733   5.7402  58.7360 1989                 06     29     05       8.2
 44190   -34980  6547733   5.7402  58.7360 1989                 07     29     17       7.2
 44190   -34980  6547733   5.7402  58.7360 1989                 08     15     12       6.8
 44190   -34980  6547733   5.7402  58.7360 1989                 08     31     06      10.4
 44190   -34980  6547733   5.7402  58.7360 1989                 09     14     05       9.6
 44190   -34980  6547733   5.7402  58.7360 1989                 09     23     06      13.1
 44190   -34980  6547733   5.7402  58.7360 1989                 09     23     10       6.4
 44190   -34980  6547733   5.7402  58.7360 1989                 09     25     16       6.2
 44190   -34980  6547733   5.7402  58.7360 1989                 09     25     17       6.2
 44190   -34980  6547733   5.7402  58.7360 1991                 09     14     03       6.8
