Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 249325 E, 6649469 N

Elevation of grid point: 100 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.3	75 
1967	2	-4.5	71 
1967	3	1.4	62 
1967	4	3.6	64 
1967	5	8.1	95 
1967	6	14.7	60 
1967	7	16.1	45 
1967	8	15.6	141 
1967	9	11.3	93 
1967	10	6.4	211 
1967	11	3	146 
1967	12	-4.2	83 
1968	1	-7.8	75 
1968	2	-6.7	60 
1968	3	-0.8	43 
1968	4	5	22 
1968	5	8.9	67 
1968	6	16.3	115 
1968	7	15.8	124 
1968	8	16.2	26 
1968	9	11.7	100 
1968	10	4.6	129 
1968	11	-2.8	60 
1968	12	-4.8	38 
1969	1	-3.9	142 
1969	2	-9.1	27 
1969	3	-5.6	5 
1969	4	3.5	95 
1969	5	9.6	57 
1969	6	17.3	51 
1969	7	16.9	69 
1969	8	18.1	26 
1969	9	11.5	84 
1969	10	6.8	22 
1969	11	-2.3	73 
1969	12	-5.4	41 
1970	1	-8.7	32 
1970	2	-13.9	29 
1970	3	-3.3	48 
1970	4	1.2	67 
1970	5	10.7	23 
1970	6	17.9	76 
1970	7	14	175 
1970	8	14.9	50 
1970	9	8.7	82 
1970	10	4.9	115 
1970	11	-2.2	251 
1970	12	-3	34 
1971	1	-3.9	74 
1971	2	-2.1	59 
1971	3	-4.2	89 
1971	4	3.1	24 
1971	5	10.1	62 
1971	6	13.8	59 
1971	7	16.4	100 
1971	8	13.9	49 
1971	9	8.9	42 
1971	10	4.8	46 
1971	11	-2.7	73 
1971	12	-1	44 
1972	1	-7.3	34 
1972	2	-4.6	55 
1972	3	-2.2	92 
1972	4	3.3	82 
1972	5	10.3	86 
1972	6	13.5	122 
1972	7	17.5	79 
1972	8	13.6	112 
1972	9	7.8	57 
1972	10	4.4	25 
1972	11	-0.3	12 
1972	12	0	73 
1973	1	-1.4	48 
1973	2	-2.6	61 
1973	3	0.8	19 
1973	4	2.7	61 
1973	5	9.5	77 
1973	6	14.8	44 
1973	7	17.8	170 
1973	8	13.4	75 
1973	9	8.4	67 
1973	10	1.3	13 
1973	11	-2.4	54 
1973	12	-4.8	82 
1974	1	-1.6	115 
1974	2	-1.2	57 
1974	3	-1.2	42 
1974	4	5.8	0 
1974	5	10.4	39 
1974	6	14.2	69 
1974	7	14.5	122 
1974	8	13.9	65 
1974	9	9.9	222 
1974	10	4.1	66 
1974	11	0.6	131 
1974	12	-2.7	67 
1975	1	-1.2	177 
1975	2	-7	25 
1975	3	-1.6	48 
1975	4	2.2	31 
1975	5	10.4	34 
1975	6	13.3	35 
1975	7	17.3	59 
1975	8	17	107 
1975	9	10.2	114 
1975	10	5.3	73 
1975	11	1.7	87 
1975	12	-0.8	36 
1976	1	-6.4	27 
1976	2	-4.4	56 
1976	3	-3.6	7 
1976	4	3.6	26 
1976	5	10.5	63 
1976	6	15	36 
1976	7	17.6	47 
1976	8	16.1	11 
1976	9	7.9	69 
1976	10	4	247 
1976	11	-0.4	123 
1976	12	-5.5	62 
1977	1	-5.5	84 
1977	2	-7.8	36 
1977	3	-1.3	60 
1977	4	1	91 
1977	5	10.5	23 
1977	6	14.7	134 
1977	7	15.8	73 
1977	8	14.8	45 
1977	9	8.3	55 
1977	10	6.2	75 
1977	11	1.1	125 
1977	12	-3.3	70 
1978	1	-4.3	89 
1978	2	-8.7	59 
1978	3	-2.8	117 
1978	4	2.6	25 
1978	5	10.5	16 
1978	6	15.6	31 
1978	7	14.7	164 
1978	8	14.3	95 
1978	9	7.8	85 
1978	10	4.4	26 
1978	11	2.9	32 
1978	12	-8.7	28 
1979	1	-9.5	12 
1979	2	-9.3	20 
1979	3	-1.8	141 
1979	4	3.3	79 
1979	5	7.5	75 
1979	6	15.6	55 
1979	7	15	92 
1979	8	13	114 
1979	9	9	63 
1979	10	3.3	91 
1979	11	-1.5	124 
1979	12	-4.7	64 
1980	1	-8	34 
1980	2	-9.9	34 
1980	3	-4.1	43 
1980	4	4.1	9 
1980	5	11.4	74 
1980	6	15.4	145 
1980	7	16.5	81 
1980	8	14.8	79 
1980	9	10.4	92 
1980	10	3.5	144 
1980	11	-3.5	41 
1980	12	-3.5	66 
1981	1	-6.2	19 
1981	2	-5.8	19 
1981	3	-3.8	74 
1981	4	3.3	11 
1981	5	11.1	54 
1981	6	12.8	96 
1981	7	15.7	124 
1981	8	14.5	6 
1981	9	10.9	58 
1981	10	4.2	84 
1981	11	-0.8	142 
1981	12	-9.4	40 
1982	1	-9.2	26 
1982	2	-5	41 
1982	3	0.2	114 
1982	4	4.1	33 
1982	5	9	83 
1982	6	13.5	30 
1982	7	16.9	44 
1982	8	15.2	80 
1982	9	10.6	129 
1982	10	5.3	102 
1982	11	1.1	145 
1982	12	-3.3	115 
1983	1	-0.5	34 
1983	2	-5.8	20 
1983	3	0.4	53 
1983	4	4.4	52 
1983	5	9.8	140 
1983	6	13.7	35 
1983	7	17.2	63 
1983	8	15.5	27 
1983	9	10.1	157 
1983	10	5.1	113 
1983	11	0	17 
1983	12	-2.5	48 
1984	1	-6.2	85 
1984	2	-4.1	45 
1984	3	-2.9	31 
1984	4	4.3	33 
1984	5	11.8	68 
1984	6	14.5	87 
1984	7	15.7	67 
1984	8	15.7	70 
1984	9	9	128 
1984	10	6.3	171 
1984	11	2.1	101 
1984	12	0.2	117 
1985	1	-9.2	51 
1985	2	-11.3	57 
1985	3	-1.5	97 
1985	4	1.7	84 
1985	5	10.9	35 
1985	6	14.1	87 
1985	7	15.8	132 
1985	8	13.9	205 
1985	9	7.4	126 
1985	10	5.9	35 
1985	11	-1.9	59 
1985	12	-8.1	67 
1986	1	-8.6	74 
1986	2	-8.9	3 
1986	3	-1.3	66 
1986	4	1.9	28 
1986	5	10.2	91 
1986	6	15.7	39 
1986	7	16.3	28 
1986	8	12.5	196 
1986	9	6.8	24 
1986	10	4.9	88 
1986	11	2.7	108 
1986	12	-2.1	149 
1987	1	-12.7	17 
1987	2	-6	37 
1987	3	-6.2	112 
1987	4	3.6	28 
1987	5	9	68 
1987	6	11.5	148 
1987	7	16.4	58 
1987	8	12.5	91 
1987	9	7.9	126 
1987	10	6.6	242 
1987	11	0	128 
1987	12	-3.9	20 
1988	1	0.1	167 
1988	2	-2.3	124 
1988	3	-2.7	134 
1988	4	2.1	37 
1988	5	11.1	32 
1988	6	18.1	46 
1988	7	16	185 
1988	8	14.3	199 
1988	9	10.7	122 
1988	10	3.8	108 
1988	11	-2.6	28 
1988	12	-5	32 
1989	1	0.7	10 
1989	2	1.5	83 
1989	3	2.1	77 
1989	4	4.5	106 
1989	5	10.2	28 
1989	6	14.4	74 
1989	7	16.6	37 
1989	8	13.1	158 
1989	9	9.7	47 
1989	10	5	77 
1989	11	1.8	85 
1989	12	-4	63 
1990	1	-0.6	92 
1990	2	2.7	109 
1990	3	2.7	20 
1990	4	5.4	78 
1990	5	11.8	21 
1990	6	15.1	94 
1990	7	16.3	109 
1990	8	15.4	77 
1990	9	9.1	69 
1990	10	4.9	99 
1990	11	-0.8	26 
1990	12	-1.9	104 
1991	1	-5	74 
1991	2	-5.8	25 
1991	3	0.8	73 
1991	4	4.2	25 
1991	5	10.2	5 
1991	6	11.6	106 
1991	7	17.9	60 
1991	8	16.1	14 
1991	9	9.8	73 
1991	10	5	73 
1991	11	0.9	162 
1991	12	-1	22 
1992	1	-2.2	17 
1992	2	-2	27 
1992	3	1.9	77 
1992	4	3.5	72 
1992	5	12.3	42 
1992	6	17.6	4 
1992	7	16	93 
1992	8	13.4	176 
1992	9	9.5	75 
1992	10	2.4	41 
1992	11	0	182 
1992	12	-2.1	67 
1993	1	-1.1	43 
1993	2	-2.4	34 
1993	3	-0.9	4 
1993	4	4.8	43 
1993	5	12.4	78 
1993	6	13.3	29 
1993	7	14.7	119 
1993	8	12.4	92 
1993	9	7.1	37 
1993	10	3.1	140 
1993	11	-0.8	134 
1993	12	-4.3	73 
1994	1	-5.3	108 
1994	2	-9.4	31 
1994	3	-1.9	65 
1994	4	4.6	92 
1994	5	10.2	0 
1994	6	13.2	59 
1994	7	19.5	12 
1994	8	15.4	173 
1994	9	9	66 
1994	10	3.4	57 
1994	11	0.9	54 
1994	12	-1.1	112 
1995	1	-4.4	173 
1995	2	-2.6	99 
1995	3	-0.2	60 
1995	4	2.8	52 
1995	5	9.1	31 
1995	6	15	106 
1995	7	16	88 
1995	8	16.6	16 
1995	9	10	110 
1995	10	7.4	55 
1995	11	-1.2	25 
1995	12	-7.6	12 
1996	1	-5.4	61 
1996	2	-8.5	36 
1996	3	-2.4	1 
1996	4	3.8	23 
1996	5	8.2	107 
1996	6	14	47 
1996	7	15.1	53 
1996	8	16.9	90 
1996	9	8.4	139 
1996	10	6.4	129 
1996	11	-0.7	103 
1996	12	-5.3	66 
1997	1	-5.7	16 
1997	2	-1.9	88 
1997	3	0.3	6 
1997	4	4	2 
1997	5	8.8	93 
1997	6	15.7	101 
1997	7	18.7	68 
1997	8	19.3	77 
1997	9	10.8	133 
1997	10	2.8	97 
1997	11	1	93 
1997	12	-1.4	86 
1998	1	-1.5	72 
1998	2	-0.2	26 
1998	3	-1.1	56 
1998	4	3.5	136 
1998	5	10.8	17 
1998	6	13.1	151 
1998	7	15	75 
1998	8	13.9	124 
1998	9	11.1	120 
1998	10	4.3	162 
1998	11	-1.5	47 
1998	12	-2	48 
1999	1	-3.6	103 
1999	2	-4.7	46 
1999	3	-0.6	187 
1999	4	5.1	82 
1999	5	8.9	55 
1999	6	13.7	172 
1999	7	16.6	133 
1999	8	15	48 
1999	9	12.6	191 
1999	10	5	85 
1999	11	3	39 
1999	12	-3.3	88 
2000	1	-1.7	38 
2000	2	-2.9	32 
2000	3	0.4	36 
2000	4	4.8	96 
2000	5	11.8	94 
2000	6	12.7	77 
2000	7	15.9	125 
2000	8	14.5	104 
2000	9	9.2	52 
2000	10	8.7	245 
2000	11	5.5	399 
2000	12	0.9	84 
2001	1	-3.8	157 
2001	2	-7.1	38 
2001	3	-3.9	49 
2001	4	3.3	106 
2001	5	11.2	74 
2001	6	14.1	37 
2001	7	17.2	93 
2001	8	14.8	143 
2001	9	10.7	101 
2001	10	7.4	205 
2001	11	1.1	54 
2001	12	-3.3	48 
2002	1	-4.7	92 
2002	2	-0.9	80 
2002	3	0.5	38 
2002	4	5.8	52 
2002	5	12	141 
2002	6	15.7	63 
2002	7	16.7	146 
2002	8	19	39 
2002	9	11.2	61 
2002	10	2.9	128 
2002	11	-1.9	92 
2002	12	-6	49 
2003	1	-5.3	56 
2003	2	-4.3	93 
2003	3	-0.7	45 
2003	4	4.8	57 
2003	5	9.3	99 
2003	6	15.4	79 
2003	7	18.2	95 
2003	8	16.6	90 
2003	9	11.8	81 
2003	10	3.6	50 
2003	11	2.2	97 
2003	12	0.5	79 
2004	1	-4.7	153 
2004	2	-1.8	27 
2004	3	1	55 
2004	4	6.5	86 
2004	5	11.7	56 
2004	6	13.7	117 
2004	7	15.3	73 
2004	8	17.2	115 
2004	9	11.8	95 
2004	10	6	151 
2004	11	1	64 
2004	12	0	43 
2005	1	0.9	40 
2005	2	-1.9	14 
2005	3	-2	32 
2005	4	5.9	38 
2005	5	9.2	107 
2005	6	13.7	56 
2005	7	18.2	64 
2005	8	15	128 
2005	9	11.5	42 
2005	10	6.9	112 
2005	11	4.3	164 
2005	12	-1.4	57 
2006	1	-3	63 
2006	2	-3.3	100 
2006	3	-3.6	43 
2006	4	3.8	69 
2006	5	11.2	100 
2006	6	15.2	57 
2006	7	19.4	45 
2006	8	17.3	160 
2006	9	14.7	70 
2006	10	8.2	178 
2006	11	3.8	169 
2006	12	3	95 
2007	1	-1.2	94 
2007	2	-3.8	70 
2007	3	3.8	59 
2007	4	7.4	41 
2007	5	10.7	104 
2007	6	16.9	207 
2007	7	15.8	225 
2007	8	16.4	112 
2007	9	10.8	84 
2007	10	6.9	23 
2007	11	1.5	73 
2007	12	-1.4	115 
2008	1	0.2	183 
2008	2	1.4	84 
2008	3	0.3	114 
2008	4	6.3	89 
2008	5	12	26 
2008	6	15.7	58 
2008	7	18.2	159 
2008	8	15.2	147 
2008	9	10.7	73 
2008	10	6.9	141 
2008	11	2.2	102 
2008	12	-1.5	39 
2009	1	-2.5	115 
2009	2	-5.4	69 
2009	3	0.6	74 
2009	4	7.3	53 
2009	5	11.6	84 
2009	6	15.4	38 
2009	7	17.2	160 
2009	8	15.7	159 
2009	9	12.7	37 
2009	10	4.3	63 
2009	11	3.1	166 
2009	12	-4	100 
2010	1	-7.9	21 
2010	2	-7.1	47 
2010	3	0	47 
2010	4	5.4	59 
2010	5	10.3	47 
2010	6	14.9	62 
2010	7	17.4	134 
2010	8	15.8	195 
2010	9	11	95 
2010	10	5.4	105 
2010	11	-2.1	52 
2010	12	-9.5	15 
2011	1	-3.6	60 
2011	2	-5.3	68 
2011	3	0.2	16 
2011	4	8.8	36 
2011	5	11.2	72 
2011	6	15.4	165 
2011	7	17.4	168 
2011	8	15.7	183 
2011	9	12.3	170 
2011	10	7.5	83 
2011	11	4.4	29 
2011	12	0.3	109 
2012	1	-3	81 
2012	2	-3.1	15 
2012	3	5.4	24 
2012	4	4.4	110 
2012	5	11.9	72 
2012	6	13.2	139 
2012	7	15.8	150 
2012	8	15.6	119 
2012	9	11.1	90 
2012	10	5.2	180 
2012	11	2.9	161 
2012	12	-6	78 
2013	1	-5.5	48 
2013	2	-3.8	26 
2013	3	-2.6	10 
2013	4	4	46 
2013	5	12	122 
2013	6	14.6	134 
2013	7	17.9	26 
2013	8	16	135 
2013	9	11.8	80 
2013	10	7.3	96 
2013	11	2.2	65 
2013	12	1.3	133 
2014	1	-3.2	114 
2014	2	0.9	158 
