Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 271595 E, 7037870 N

Elevation of grid point: 120 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5.2	85 
1967	2	-1.2	76 
1967	3	1.6	89 
1967	4	2	106 
1967	5	7.8	35 
1967	6	10.5	98 
1967	7	12.4	111 
1967	8	12.7	76 
1967	9	10.4	21 
1967	10	4.9	115 
1967	11	3.4	79 
1967	12	-3.2	195 
1968	1	-4.2	129 
1968	2	-2.9	125 
1968	3	-0.5	84 
1968	4	2.9	49 
1968	5	6.2	32 
1968	6	12.8	46 
1968	7	12.8	17 
1968	8	12.5	11 
1968	9	10.2	34 
1968	10	3.5	162 
1968	11	-3.5	34 
1968	12	-1.6	37 
1969	1	-2.3	39 
1969	2	-6.7	37 
1969	3	-3.7	36 
1969	4	4	67 
1969	5	8.3	25 
1969	6	13.9	16 
1969	7	13.4	126 
1969	8	16.9	54 
1969	9	8.3	114 
1969	10	5.8	150 
1969	11	-1.9	81 
1969	12	-3.4	52 
1970	1	-5.9	47 
1970	2	-8.1	30 
1970	3	-1.5	47 
1970	4	0.9	25 
1970	5	8.7	40 
1970	6	14.1	47 
1970	7	12.9	116 
1970	8	13.5	36 
1970	9	8.6	131 
1970	10	5.9	105 
1970	11	-1.4	43 
1970	12	0.5	89 
1971	1	-1.6	56 
1971	2	-0.5	80 
1971	3	-3.1	127 
1971	4	2.5	39 
1971	5	8.9	77 
1971	6	11	115 
1971	7	12.7	112 
1971	8	12.7	72 
1971	9	8.4	161 
1971	10	4.6	180 
1971	11	-0.5	180 
1971	12	1.8	200 
1972	1	-5	1 
1972	2	-2.3	2 
1972	3	1.1	41 
1972	4	3.2	78 
1972	5	9.1	62 
1972	6	13.4	78 
1972	7	15	30 
1972	8	12.5	63 
1972	9	7.5	102 
1972	10	4.7	151 
1972	11	1	131 
1972	12	2.3	25 
1973	1	2.6	102 
1973	2	-2.4	115 
1973	3	2.6	93 
1973	4	1.2	104 
1973	5	7.2	80 
1973	6	11.8	80 
1973	7	14.2	111 
1973	8	11.4	96 
1973	9	7.9	155 
1973	10	3	188 
1973	11	-1	143 
1973	12	-1.9	139 
1974	1	1.2	57 
1974	2	0	33 
1974	3	0.1	4 
1974	4	3.9	92 
1974	5	9.2	41 
1974	6	12.3	73 
1974	7	12.2	131 
1974	8	12.2	98 
1974	9	10.6	56 
1974	10	3.3	83 
1974	11	-0.3	34 
1974	12	0.3	95 
1975	1	0.2	111 
1975	2	0.5	57 
1975	3	0.6	39 
1975	4	2	61 
1975	5	7.3	118 
1975	6	9.6	43 
1975	7	13.1	37 
1975	8	13.7	82 
1975	9	9	193 
1975	10	5.9	194 
1975	11	2.9	54 
1975	12	0.3	380 
1976	1	-3.8	175 
1976	2	-1.6	85 
1976	3	-2.8	61 
1976	4	1.5	77 
1976	5	9.5	21 
1976	6	10.8	73 
1976	7	13.3	72 
1976	8	12.7	53 
1976	9	5.8	150 
1976	10	5.3	14 
1976	11	1.6	86 
1976	12	-4.5	76 
1977	1	-5.9	43 
1977	2	-6	15 
1977	3	0.6	42 
1977	4	0.4	58 
1977	5	6.5	33 
1977	6	10	74 
1977	7	12.5	57 
1977	8	12.9	48 
1977	9	7.4	109 
1977	10	6.5	57 
1977	11	1.5	60 
1977	12	0.6	76 
1978	1	-2.6	108 
1978	2	-6.7	63 
1978	3	-1	47 
1978	4	1.9	82 
1978	5	8.1	6 
1978	6	12.9	81 
1978	7	14	75 
1978	8	12.7	60 
1978	9	8	132 
1978	10	4.4	168 
1978	11	1.6	170 
1978	12	-7.1	41 
1979	1	-7.4	28 
1979	2	-4.1	80 
1979	3	-0.3	43 
1979	4	2.8	29 
1979	5	7	34 
1979	6	12.8	78 
1979	7	11.7	120 
1979	8	12.9	72 
1979	9	8	157 
1979	10	3.9	90 
1979	11	-0.1	82 
1979	12	-3.2	38 
1980	1	-5.7	45 
1980	2	-4.2	55 
1980	3	-1.8	55 
1980	4	3.3	65 
1980	5	7.9	64 
1980	6	14.4	50 
1980	7	15.4	36 
1980	8	14.1	77 
1980	9	9.8	112 
1980	10	3	102 
1980	11	-2.6	74 
1980	12	-3.5	152 
1981	1	-3.6	159 
1981	2	-3.8	69 
1981	3	-2.7	23 
1981	4	2	74 
1981	5	10.8	16 
1981	6	9.6	66 
1981	7	12.3	94 
1981	8	11	126 
1981	9	9.9	28 
1981	10	4	43 
1981	11	-1	72 
1981	12	-9.3	58 
1982	1	-6.1	89 
1982	2	-2.7	41 
1982	3	0.9	60 
1982	4	2.9	114 
1982	5	7.1	58 
1982	6	9.2	29 
1982	7	13.5	104 
1982	8	13	86 
1982	9	8.7	150 
1982	10	5	33 
1982	11	0.8	72 
1982	12	-1.6	72 
1983	1	-0.9	191 
1983	2	-3.2	54 
1983	3	-1	130 
1983	4	3.3	66 
1983	5	9.3	42 
1983	6	9.9	53 
1983	7	12.9	124 
1983	8	11.1	128 
1983	9	9.5	142 
1983	10	4.9	213 
1983	11	0.6	179 
1983	12	-2.2	107 
1984	1	-6.5	66 
1984	2	-1.8	35 
1984	3	-2.7	60 
1984	4	3.4	38 
1984	5	10.2	33 
1984	6	11	108 
1984	7	11.8	68 
1984	8	12.3	91 
1984	9	7.8	82 
1984	10	5.8	137 
1984	11	1.6	28 
1984	12	0.1	58 
1985	1	-6.8	66 
1985	2	-7.4	102 
1985	3	-1.2	56 
1985	4	0.8	44 
1985	5	7.2	28 
1985	6	11.8	36 
1985	7	13.8	103 
1985	8	13	106 
1985	9	7	156 
1985	10	7	200 
1985	11	-2.3	139 
1985	12	-5.1	100 
1986	1	-9	43 
1986	2	-5.9	28 
1986	3	0.4	25 
1986	4	0.8	31 
1986	5	9.3	97 
1986	6	12.9	53 
1986	7	12.5	120 
1986	8	11.4	49 
1986	9	6.2	188 
1986	10	4.9	120 
1986	11	2.5	104 
1986	12	-4.5	128 
1987	1	-8.9	123 
1987	2	-3	154 
1987	3	-4.7	6 
1987	4	3.7	87 
1987	5	6.4	72 
1987	6	10.4	96 
1987	7	12.9	102 
1987	8	10.4	166 
1987	9	7.9	144 
1987	10	7.2	26 
1987	11	0.3	67 
1987	12	0	327 
1988	1	-1.2	28 
1988	2	-2.1	56 
1988	3	-3.1	79 
1988	4	0.4	123 
1988	5	8.9	66 
1988	6	11.9	40 
1988	7	15.3	154 
1988	8	13.1	116 
1988	9	10.6	206 
1988	10	4.4	107 
1988	11	0.7	259 
1988	12	-0.2	183 
1989	1	2.9	266 
1989	2	1.4	139 
1989	3	1.8	45 
1989	4	4.1	7 
1989	5	7.5	115 
1989	6	11.7	56 
1989	7	12.2	93 
1989	8	11.9	173 
1989	9	8.7	111 
1989	10	5.3	150 
1989	11	2.2	78 
1989	12	-1	169 
1990	1	-0.5	91 
1990	2	3.6	61 
1990	3	1.6	202 
1990	4	3.9	125 
1990	5	7.4	123 
1990	6	12.8	31 
1990	7	12.8	124 
1990	8	13	113 
1990	9	8.4	119 
1990	10	5.6	80 
1990	11	2	104 
1990	12	1.2	121 
1991	1	-1	62 
1991	2	-4.1	87 
1991	3	1.3	53 
1991	4	4	64 
1991	5	6	115 
1991	6	10	161 
1991	7	14.2	74 
1991	8	13.7	93 
1991	9	8.6	189 
1991	10	4.6	80 
1991	11	2.8	74 
1991	12	1.1	163 
1992	1	1.9	335 
1992	2	0.2	149 
1992	3	1.7	95 
1992	4	1.2	23 
1992	5	9.2	67 
1992	6	14.2	80 
1992	7	11.8	98 
1992	8	11.8	144 
1992	9	9.6	40 
1992	10	0.1	89 
1992	11	0.1	68 
1992	12	0.8	100 
1993	1	0.3	113 
1993	2	0.3	156 
1993	3	-0.3	100 
1993	4	3.6	28 
1993	5	8.9	85 
1993	6	8.2	88 
1993	7	13	137 
1993	8	11.2	184 
1993	9	6.8	80 
1993	10	3.2	115 
1993	11	-1.3	2 
1993	12	-3.9	72 
1994	1	-4.3	92 
1994	2	-7.9	18 
1994	3	-1.3	50 
1994	4	4	48 
1994	5	6.7	38 
1994	6	9.1	158 
1994	7	15	66 
1994	8	13.7	168 
1994	9	8.2	114 
1994	10	2.7	190 
1994	11	1.7	132 
1994	12	1.4	78 
1995	1	-0.9	82 
1995	2	-0.3	115 
1995	3	-0.5	80 
1995	4	1.3	110 
1995	5	6.3	89 
1995	6	10.6	115 
1995	7	11.8	62 
1995	8	11.8	105 
1995	9	9	40 
1995	10	6.3	133 
1995	11	-1.3	121 
1995	12	-3.1	128 
1996	1	-4.3	9 
1996	2	-4.7	74 
1996	3	-1.1	59 
1996	4	2.7	15 
1996	5	5.8	43 
1996	6	10	82 
1996	7	11.5	84 
1996	8	15.4	51 
1996	9	7.1	50 
1996	10	5.4	83 
1996	11	-2.7	79 
1996	12	-3.3	125 
1997	1	0.1	105 
1997	2	-1	79 
1997	3	-0.6	180 
1997	4	0.8	206 
1997	5	5.7	73 
1997	6	12.3	100 
1997	7	15.7	31 
1997	8	15.4	63 
1997	9	9.7	246 
1997	10	3.2	244 
1997	11	-0.1	51 
1997	12	-2.1	21 
1998	1	-0.3	87 
1998	2	0.5	172 
1998	3	-1	117 
1998	4	2.4	27 
1998	5	6.6	77 
1998	6	10.8	100 
1998	7	13	77 
1998	8	11.4	196 
1998	9	9.9	30 
1998	10	3.6	111 
1998	11	-2.4	29 
1998	12	-1.4	123 
1999	1	-2.7	62 
1999	2	-1.4	131 
1999	3	-0.2	41 
1999	4	4.2	103 
1999	5	6.8	53 
1999	6	11.8	123 
1999	7	13	173 
1999	8	11.4	49 
1999	9	11.9	37 
1999	10	4.6	109 
1999	11	4.7	65 
1999	12	-4.6	106 
2000	1	1	137 
2000	2	-0.4	108 
2000	3	-0.3	153 
2000	4	4.1	39 
2000	5	9.6	53 
2000	6	9.2	129 
2000	7	12.1	81 
2000	8	11.5	115 
2000	9	9.6	31 
2000	10	7.9	29 
2000	11	3.4	8 
2000	12	-1.7	52 
2001	1	-2.1	40 
2001	2	-5.4	80 
2001	3	-4.6	39 
2001	4	2.6	51 
2001	5	7	87 
2001	6	10.2	77 
2001	7	13.1	193 
2001	8	12.3	142 
2001	9	8.9	85 
2001	10	5.5	63 
2001	11	2.2	241 
2001	12	-1.9	96 
2002	1	-1.8	85 
2002	2	0	115 
2002	3	-0.9	119 
2002	4	5.1	49 
2002	5	10.7	45 
2002	6	14.1	96 
2002	7	14.2	70 
2002	8	16.4	37 
2002	9	9.5	141 
2002	10	1.5	71 
2002	11	-3.1	28 
2002	12	-4.2	76 
2003	1	-2.8	171 
2003	2	-2.6	7 
2003	3	1.6	47 
2003	4	3.9	41 
2003	5	8	83 
2003	6	11.9	81 
2003	7	16.4	61 
2003	8	13.5	190 
2003	9	9.3	81 
2003	10	2.6	120 
2003	11	1.5	21 
2003	12	0.6	210 
2004	1	-3.3	23 
2004	2	-0.4	122 
2004	3	2.1	58 
2004	4	7.3	59 
2004	5	8.6	76 
2004	6	10.9	67 
2004	7	13.6	69 
2004	8	15.7	59 
2004	9	10.7	320 
2004	10	6.1	37 
2004	11	1.1	228 
2004	12	1.1	202 
2005	1	1.6	168 
2005	2	-1.4	106 
2005	3	-1	38 
2005	4	4.7	48 
2005	5	6.9	72 
2005	6	10.6	117 
2005	7	15.5	42 
2005	8	12.4	133 
2005	9	10.2	147 
2005	10	6.9	68 
2005	11	4.3	130 
2005	12	-1.1	179 
2006	1	0	85 
2006	2	-0.5	147 
2006	3	-4.3	42 
2006	4	4.1	54 
2006	5	9.4	85 
2006	6	12	53 
2006	7	15.8	84 
2006	8	17.3	41 
2006	9	12.8	130 
2006	10	6.9	86 
2006	11	3.8	99 
2006	12	4.5	128 
2007	1	-0.5	200 
2007	2	-4.1	70 
2007	3	3.3	66 
2007	4	4.7	95 
2007	5	7.7	71 
2007	6	12.6	26 
2007	7	15.4	137 
2007	8	13.4	191 
2007	9	8.5	166 
2007	10	6	137 
2007	11	1.1	239 
2007	12	0	46 
2008	1	0.4	84 
2008	2	1.2	164 
2008	3	0	89 
2008	4	5.3	19 
2008	5	9.1	53 
2008	6	13.1	106 
2008	7	15.9	59 
2008	8	13.8	103 
2008	9	10.4	90 
2008	10	6.5	94 
2008	11	2.1	192 
2008	12	-0.9	39 
2009	1	-0.9	146 
2009	2	-3.3	108 
2009	3	1.6	68 
2009	4	6.4	35 
2009	5	10.1	98 
2009	6	12	94 
2009	7	15.1	157 
2009	8	14.9	93 
2009	9	10.7	220 
2009	10	3.8	152 
2009	11	3	28 
2009	12	-2.5	74 
2010	1	-7.1	64 
2010	2	-6.1	49 
2010	3	-0.4	161 
2010	4	4.4	70 
2010	5	7.3	88 
2010	6	10.3	124 
2010	7	15.2	92 
2010	8	14.6	48 
2010	9	9.8	99 
2010	10	6.1	138 
2010	11	-3.7	37 
2010	12	-7.9	80 
2011	1	-0.6	125 
2011	2	-2.7	52 
2011	3	0.9	191 
2011	4	6.7	91 
2011	5	9.6	80 
2011	6	13.1	112 
2011	7	14.6	118 
2011	8	14.5	174 
2011	9	11.6	201 
2011	10	7.2	142 
2011	11	4.9	77 
2011	12	0.4	133 
