Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 262798 E, 6566756 N

Elevation of grid point: 3 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5.3	70 
1967	2	-2.4	94 
1967	3	2.9	82 
1967	4	4.2	33 
1967	5	8.7	109 
1967	6	14.1	68 
1967	7	16	53 
1967	8	15.6	99 
1967	9	12.6	83 
1967	10	8.7	283 
1967	11	5.4	104 
1967	12	-1.8	103 
1968	1	-5.3	58 
1968	2	-4.1	67 
1968	3	0.8	56 
1968	4	5.3	63 
1968	5	8.8	62 
1968	6	15.6	95 
1968	7	15.8	44 
1968	8	16.3	39 
1968	9	12.6	76 
1968	10	6.8	147 
1968	11	-0.6	101 
1968	12	-2.5	69 
1969	1	-2.2	152 
1969	2	-6.3	47 
1969	3	-3.5	7 
1969	4	4	77 
1969	5	9.1	76 
1969	6	16.2	50 
1969	7	16.3	56 
1969	8	18.2	77 
1969	9	12.6	88 
1969	10	8.5	44 
1969	11	1.1	141 
1969	12	-2.6	53 
1970	1	-6.1	36 
1970	2	-10.8	39 
1970	3	-1.6	53 
1970	4	1.8	77 
1970	5	10.5	11 
1970	6	17.5	59 
1970	7	14.7	132 
1970	8	15.8	41 
1970	9	10.9	105 
1970	10	7.7	122 
1970	11	1.5	192 
1970	12	0.3	32 
1971	1	-0.9	90 
1971	2	0.2	65 
1971	3	-1.8	70 
1971	4	3.9	26 
1971	5	10	75 
1971	6	13.9	61 
1971	7	16.5	54 
1971	8	14.8	100 
1971	9	11.4	47 
1971	10	8.1	50 
1971	11	2.1	92 
1971	12	3.5	42 
1972	1	-4.7	36 
1972	2	-2.7	52 
1972	3	-0.4	73 
1972	4	4.6	74 
1972	5	10.4	76 
1972	6	13.5	123 
1972	7	17.9	95 
1972	8	14.9	152 
1972	9	10.4	68 
1972	10	7.1	38 
1972	11	3.3	40 
1972	12	4	133 
1973	1	0.4	74 
1973	2	0.7	95 
1973	3	2.9	27 
1973	4	4	62 
1973	5	9.5	110 
1973	6	14.8	46 
1973	7	18.1	93 
1973	8	14.7	72 
1973	9	10.9	89 
1973	10	4.8	34 
1973	11	1.2	94 
1973	12	-0.7	86 
1974	1	1.7	124 
1974	2	1.2	70 
1974	3	1.5	27 
1974	4	6.7	0 
1974	5	11	34 
1974	6	14.9	43 
1974	7	15.2	62 
1974	8	15.3	48 
1974	9	12.6	233 
1974	10	5.7	99 
1974	11	3.6	170 
1974	12	1.8	90 
1975	1	2.2	150 
1975	2	-1.4	30 
1975	3	0.8	32 
1975	4	4.1	40 
1975	5	10.7	50 
1975	6	13.9	15 
1975	7	17.2	61 
1975	8	18.5	43 
1975	9	13	136 
1975	10	8.1	78 
1975	11	4.2	126 
1975	12	3.2	47 
1976	1	-2.5	41 
1976	2	-1.9	53 
1976	3	-1.8	7 
1976	4	4.3	27 
1976	5	10.3	46 
1976	6	14.8	26 
1976	7	18.3	29 
1976	8	17.1	13 
1976	9	10.5	79 
1976	10	6.5	230 
1976	11	3.1	155 
1976	12	-2.5	68 
1977	1	-2.9	134 
1977	2	-6	70 
1977	3	0.4	86 
1977	4	2.4	132 
1977	5	10.7	41 
1977	6	15.1	74 
1977	7	15.8	79 
1977	8	15.5	43 
1977	9	10.4	93 
1977	10	8.5	106 
1977	11	3.4	155 
1977	12	0.3	81 
1978	1	-0.2	81 
1978	2	-6	54 
1978	3	-1.2	135 
1978	4	3.5	22 
1978	5	10.5	26 
1978	6	15.3	35 
1978	7	15.1	116 
1978	8	15.4	132 
1978	9	9.8	96 
1978	10	7.8	36 
1978	11	6	39 
1978	12	-6.1	38 
1979	1	-7	24 
1979	2	-6.9	15 
1979	3	-0.6	129 
1979	4	3.5	70 
1979	5	7.6	99 
1979	6	15.3	58 
1979	7	15.1	86 
1979	8	14.2	87 
1979	9	11.3	52 
1979	10	5.8	89 
1979	11	2.1	181 
1979	12	-1.2	110 
1980	1	-5.1	49 
1980	2	-7.4	64 
1980	3	-2.5	49 
1980	4	4.1	14 
1980	5	11.5	59 
1980	6	15.6	126 
1980	7	17	46 
1980	8	15.5	85 
1980	9	12.2	99 
1980	10	6	163 
1980	11	0.3	75 
1980	12	0.8	82 
1981	1	-2.2	30 
1981	2	-2.4	32 
1981	3	-1.9	112 
1981	4	4	12 
1981	5	11.2	88 
1981	6	12.8	139 
1981	7	16	88 
1981	8	15	21 
1981	9	12.5	87 
1981	10	6.5	171 
1981	11	3	175 
1981	12	-7.1	38 
1982	1	-7.4	42 
1982	2	-2.5	49 
1982	3	1.6	123 
1982	4	5.1	32 
1982	5	9.2	114 
1982	6	14.4	11 
1982	7	17.8	22 
1982	8	16.5	116 
1982	9	12.3	117 
1982	10	7.8	104 
1982	11	4.9	190 
1982	12	1.2	150 
1983	1	3	65 
1983	2	-3.4	19 
1983	3	1.3	76 
1983	4	5.1	61 
1983	5	10	98 
1983	6	13.9	32 
1983	7	17.5	44 
1983	8	16.1	25 
1983	9	12.3	136 
1983	10	8.1	113 
1983	11	3.4	33 
1983	12	0.5	78 
1984	1	-3	141 
1984	2	-2.1	26 
1984	3	-1.3	32 
1984	4	4.3	29 
1984	5	11.7	62 
1984	6	14.6	75 
1984	7	15.4	54 
1984	8	16.2	55 
1984	9	10.2	114 
1984	10	8.9	194 
1984	11	4.3	87 
1984	12	2.3	110 
1985	1	-7.9	61 
1985	2	-8.9	48 
1985	3	-0.8	99 
1985	4	1.9	102 
1985	5	10.3	31 
1985	6	13.9	70 
1985	7	15.4	125 
1985	8	14.6	151 
1985	9	9.3	127 
1985	10	8	60 
1985	11	-0.4	107 
1985	12	-4.1	157 
1986	1	-6.1	121 
1986	2	-7.6	1 
1986	3	-0.1	122 
1986	4	1.9	36 
1986	5	9.7	89 
1986	6	14.7	41 
1986	7	15.5	48 
1986	8	13.1	181 
1986	9	8.5	27 
1986	10	7.3	111 
1986	11	5.5	141 
1986	12	0.4	123 
1987	1	-9.9	26 
1987	2	-3.8	65 
1987	3	-5.2	119 
1987	4	3.7	44 
1987	5	8.7	48 
1987	6	11.2	156 
1987	7	15.5	50 
1987	8	12.7	100 
1987	9	9.8	102 
1987	10	8.1	244 
1987	11	2.1	124 
1987	12	-0.7	38 
1988	1	1.9	159 
1988	2	-0.2	126 
1988	3	-1.6	116 
1988	4	2.7	51 
1988	5	11.2	40 
1988	6	17.2	42 
1988	7	16.2	219 
1988	8	14.7	131 
1988	9	12.5	106 
1988	10	6.2	127 
1988	11	1.1	42 
1988	12	-0.5	47 
1989	1	4.3	20 
1989	2	3.5	75 
1989	3	3.5	126 
1989	4	4.6	85 
1989	5	10.4	21 
1989	6	14.6	49 
1989	7	16.4	68 
1989	8	14	130 
1989	9	11.4	62 
1989	10	7.7	84 
1989	11	3.8	73 
1989	12	-0.2	78 
1990	1	2.2	109 
1990	2	4.3	175 
1990	3	4.4	28 
1990	4	6.1	73 
1990	5	11.4	18 
1990	6	14.8	93 
1990	7	16.1	77 
1990	8	15.7	87 
1990	9	10.6	71 
1990	10	7.3	81 
1990	11	1.4	48 
1990	12	1.1	120 
1991	1	-0.6	100 
1991	2	-3.3	27 
1991	3	1.7	78 
1991	4	4.9	23 
1991	5	9.5	1 
1991	6	11.6	100 
1991	7	17.1	51 
1991	8	16.6	38 
1991	9	11.8	70 
1991	10	7.5	96 
1991	11	4.2	145 
1991	12	3	40 
1992	1	2.1	26 
1992	2	1.2	25 
1992	3	3	77 
1992	4	3.8	66 
1992	5	12	69 
1992	6	17.6	9 
1992	7	16.8	64 
1992	8	14.5	145 
1992	9	11.7	82 
1992	10	4.4	74 
1992	11	2.8	161 
1992	12	1.6	92 
1993	1	1.3	78 
1993	2	0.3	42 
1993	3	0.9	8 
1993	4	5.4	35 
1993	5	12.6	43 
1993	6	13.2	37 
1993	7	14.4	115 
1993	8	13.2	74 
1993	9	9.1	36 
1993	10	5.4	150 
1993	11	0.9	58 
1993	12	-1.3	139 
1994	1	-2	115 
1994	2	-7.3	70 
1994	3	0	93 
1994	4	5.6	62 
1994	5	10.6	11 
1994	6	13.2	65 
1994	7	19	7 
1994	8	16.5	147 
1994	9	10.9	138 
1994	10	6.5	67 
1994	11	4.2	53 
1994	12	3.4	161 
1995	1	-0.2	89 
1995	2	1.9	124 
1995	3	1.9	75 
1995	4	4.5	53 
1995	5	8.8	42 
1995	6	14.3	98 
1995	7	16.5	66 
1995	8	18.2	40 
1995	9	12.3	110 
1995	10	9.9	72 
1995	11	1.8	31 
1995	12	-4	24 
1996	1	-3.8	43 
1996	2	-5.7	33 
1996	3	-0.4	2 
1996	4	4	34 
1996	5	8.1	72 
1996	6	13.4	60 
1996	7	15.5	24 
1996	8	17.7	68 
1996	9	11.4	81 
1996	10	9.5	96 
1996	11	3.3	122 
1996	12	-1.8	44 
1997	1	-2.6	24 
1997	2	0.8	105 
1997	3	2.8	31 
1997	4	4.6	13 
1997	5	8.8	64 
1997	6	15.6	76 
1997	7	18.8	37 
1997	8	20.4	56 
1997	9	14.4	91 
1997	10	7.2	86 
1997	11	3.3	67 
1997	12	0.2	77 
1998	1	0.7	72 
1998	2	2.7	55 
1998	3	1.5	40 
1998	4	4.1	81 
1998	5	10.5	21 
1998	6	13.1	126 
1998	7	15.4	78 
1998	8	15.1	100 
1998	9	13	86 
1998	10	7.6	121 
1998	11	0	58 
1998	12	1.5	58 
1999	1	-0.9	144 
1999	2	-0.5	34 
1999	3	1.3	158 
1999	4	5.9	80 
1999	5	8.9	60 
1999	6	13.6	154 
