Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 418990 E, 7364523 N

Elevation of grid point: 300 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-4.6	348 
1967	2	-1.3	193 
1967	3	0.9	399 
1967	4	1.5	457 
1967	5	6.3	189 
1967	6	9.3	266 
1967	7	11	294 
1967	8	11.8	106 
1967	9	10.5	143 
1967	10	4.6	539 
1967	11	3.6	268 
1967	12	-4.6	180 
1968	1	-4.7	259 
1968	2	-3.3	257 
1968	3	-1	376 
1968	4	2.1	343 
1968	5	4.6	76 
1968	6	9.6	190 
1968	7	10.5	188 
1968	8	10	210 
1968	9	8.6	71 
1968	10	1.8	278 
1968	11	-0.1	275 
1968	12	1.4	466 
1969	1	-3.2	139 
1969	2	-5.2	90 
1969	3	-1.6	328 
1969	4	2.7	121 
1969	5	5.6	18 
1969	6	11.1	129 
1969	7	12.5	319 
1969	8	15.3	24 
1969	9	7.7	525 
1969	10	5.6	559 
1969	11	-1.1	180 
1969	12	-2.2	378 
1970	1	-4.3	131 
1970	2	-6.3	183 
1970	3	-0.6	182 
1970	4	0.9	111 
1970	5	6.5	164 
1970	6	11.3	106 
1970	7	13	294 
1970	8	12.3	261 
1970	9	8.4	247 
1970	10	5.3	485 
1970	11	-0.9	176 
1970	12	0.5	464 
1971	1	-1.2	354 
1971	2	-2.2	226 
1971	3	-4.1	192 
1971	4	1.3	163 
1971	5	6.2	290 
1971	6	10.7	104 
1971	7	11.1	462 
1971	8	11.4	718 
1971	9	7.5	414 
1971	10	4.3	556 
1971	11	-1	387 
1971	12	1.1	530 
1972	1	-1.9	105 
1972	2	-1.7	113 
1972	3	-0.1	268 
1972	4	2.3	161 
1972	5	7.1	42 
1972	6	12.3	90 
1972	7	14	323 
1972	8	11.8	289 
1972	9	7.5	612 
1972	10	5.1	437 
1972	11	1.3	572 
1972	12	2.9	596 
1973	1	1	473 
1973	2	-2.1	248 
1973	3	1.2	500 
1973	4	1	157 
1973	5	5.9	150 
1973	6	10.1	578 
1973	7	13.5	118 
1973	8	9.9	676 
1973	9	7	192 
1973	10	2.2	465 
1973	11	-1.1	442 
1973	12	-3	463 
1974	1	1	421 
1974	2	-0.9	270 
1974	3	0.2	103 
1974	4	2.9	414 
1974	5	7.1	98 
1974	6	11	137 
1974	7	12.3	205 
1974	8	12	253 
1974	9	10.2	281 
1974	10	4.3	88 
1974	11	0.9	19 
1974	12	0	430 
1975	1	-0.8	379 
1975	2	1	439 
1975	3	0.9	222 
1975	4	1.2	220 
1975	5	5.7	211 
1975	6	7.5	300 
1975	7	10.1	323 
1975	8	11.1	321 
1975	9	8.2	694 
1975	10	6.3	553 
1975	11	2.8	412 
1975	12	-0.9	514 
1976	1	-4	434 
1976	2	0.2	385 
1976	3	-1.7	190 
1976	4	0.8	318 
1976	5	7.2	82 
1976	6	9.3	135 
1976	7	11.5	279 
1976	8	10.6	279 
1976	9	5.4	334 
1976	10	4.3	133 
1976	11	1.3	337 
1976	12	-2.6	54 
1977	1	-3.5	203 
1977	2	-4.7	65 
1977	3	-0.2	572 
1977	4	-0.2	85 
1977	5	4.1	95 
1977	6	7.7	305 
1977	7	11.6	159 
1977	8	11.4	233 
1977	9	6.9	496 
1977	10	5.5	538 
1977	11	1.5	359 
1977	12	0.8	318 
1978	1	-3.2	332 
1978	2	-5.6	87 
1978	3	-1.6	181 
1978	4	0.8	142 
1978	5	5.8	199 
1978	6	10.6	111 
1978	7	13.4	95 
1978	8	11.6	122 
1978	9	7.3	290 
1978	10	3.8	600 
1978	11	1.6	576 
1978	12	-5.8	85 
1979	1	-4.8	172 
1979	2	-3.2	332 
1979	3	-0.8	174 
1979	4	1.9	94 
1979	5	5	339 
1979	6	10.1	232 
1979	7	12.4	172 
1979	8	12.2	206 
1979	9	7.1	671 
1979	10	3.8	203 
1979	11	1.2	185 
1979	12	-0.9	270 
1980	1	-3.9	237 
1980	2	-3	225 
1980	3	-1.7	136 
1980	4	2.9	282 
1980	5	5.9	83 
1980	6	12	52 
1980	7	14	31 
1980	8	13.1	91 
1980	9	9	338 
1980	10	3.1	195 
1980	11	-1	263 
1980	12	-3.3	399 
1981	1	-3.1	568 
1981	2	-2.2	247 
1981	3	-4.5	104 
1981	4	1.4	279 
1981	5	7.9	53 
1981	6	7	137 
1981	7	11.1	212 
1981	8	10.6	386 
1981	9	8.5	263 
1981	10	4.8	271 
1981	11	-0.5	253 
1981	12	-6	184 
1982	1	-4.6	274 
1982	2	0.5	295 
1982	3	0.7	404 
1982	4	1.9	462 
1982	5	5.5	246 
1982	6	7.4	77 
1982	7	11.6	706 
1982	8	11.6	212 
1982	9	7.5	504 
1982	10	4.9	257 
1982	11	1.2	298 
1982	12	-0.2	311 
1983	1	-1.1	509 
1983	2	-1.6	231 
1983	3	-1.5	219 
1983	4	3.2	87 
1983	5	7.8	205 
1983	6	8.6	309 
1983	7	11.3	397 
1983	8	9.3	909 
1983	9	8.9	367 
1983	10	3.7	493 
1983	11	-0.9	412 
1983	12	-1.7	522 
1984	1	-3.9	277 
1984	2	-0.4	341 
1984	3	-1.9	184 
1984	4	2.8	237 
1984	5	8.1	203 
1984	6	10	238 
