Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 513099 E, 7427699 N

Elevation of grid point: 150 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-11.6	79 
1967	2	-3.9	47 
1967	3	0.1	73 
1967	4	0.1	48 
1967	5	5.5	12 
1967	6	9.5	55 
1967	7	11	118 
1967	8	11.5	52 
1967	9	8.1	39 
1967	10	0.9	109 
1967	11	1.7	40 
1967	12	-11.6	67 
1968	1	-11.9	49 
1968	2	-10.3	100 
1968	3	-4.2	143 
1968	4	0.8	73 
1968	5	4.1	13 
1968	6	10.2	50 
1968	7	10.6	50 
1968	8	9.1	27 
1968	9	5.7	38 
1968	10	-2.9	87 
1968	11	-4.3	50 
1968	12	-1.2	128 
1969	1	-9.4	24 
1969	2	-9.8	8 
1969	3	-6	67 
1969	4	0.1	46 
1969	5	4.4	17 
1969	6	11.9	40 
1969	7	12.7	105 
1969	8	13.7	19 
1969	9	5.6	89 
1969	10	3.7	195 
1969	11	-7.7	46 
1969	12	-6.4	43 
1970	1	-11.6	45 
1970	2	-13.8	43 
1970	3	-3.4	45 
1970	4	-1.5	17 
1970	5	6.4	18 
1970	6	12.4	37 
1970	7	13.4	142 
1970	8	11.5	58 
1970	9	5.8	63 
1970	10	3.1	104 
1970	11	-5.7	89 
1970	12	-3.6	155 
1971	1	-5.2	134 
1971	2	-7.6	109 
1971	3	-9.5	60 
1971	4	-0.2	40 
1971	5	5.4	44 
1971	6	11.7	56 
1971	7	11.3	64 
1971	8	11.3	169 
1971	9	5.7	110 
1971	10	1.4	189 
1971	11	-5.8	130 
1971	12	-1.9	133 
1972	1	-5.5	23 
1972	2	-6.2	31 
1972	3	-3.1	153 
1972	4	0.4	35 
1972	5	6.6	17 
1972	6	13.6	75 
1972	7	14.4	110 
1972	8	11.1	104 
1972	9	5.8	148 
1972	10	2.9	142 
1972	11	-3	135 
1972	12	0.4	108 
1973	1	-1.7	126 
1973	2	-6.6	124 
1973	3	-1.2	172 
1973	4	-0.8	38 
1973	5	5.8	40 
1973	6	11.3	48 
1973	7	15.1	105 
1973	8	10.1	129 
1973	9	4.4	62 
1973	10	-2.2	166 
1973	11	-7.1	137 
1973	12	-10.3	116 
1974	1	-1.9	65 
1974	2	-5.9	67 
1974	3	-3.5	9 
1974	4	1.3	125 
1974	5	6.5	23 
1974	6	11.7	49 
1974	7	12.9	89 
1974	8	11	58 
1974	9	7.9	112 
1974	10	0.9	33 
1974	11	-3.1	8 
1974	12	-5.1	60 
1975	1	-5	126 
1975	2	-1.4	190 
1975	3	-2	49 
1975	4	-1.5	18 
1975	5	5.7	88 
1975	6	7.9	57 
1975	7	10.7	60 
1975	8	10.7	61 
1975	9	7.3	140 
1975	10	4.3	143 
1975	11	-0.5	105 
1975	12	-5	377 
1976	1	-11.4	186 
1976	2	-3.1	149 
1976	3	-6.6	46 
1976	4	-0.7	57 
1976	5	6.7	13 
1976	6	10.1	28 
1976	7	12.5	68 
1976	8	10	50 
1976	9	2.9	106 
1976	10	1.8	43 
1976	11	-2.4	110 
1976	12	-8.7	21 
1977	1	-9.6	56 
1977	2	-11.2	10 
1977	3	-3.3	108 
1977	4	-2.1	8 
1977	5	3.6	37 
1977	6	8.5	73 
1977	7	12.8	53 
1977	8	10.9	78 
1977	9	5.8	92 
1977	10	2.5	106 
1977	11	-2.6	34 
1977	12	-3.1	129 
1978	1	-9.7	115 
1978	2	-12.1	50 
1978	3	-4.6	13 
1978	4	-0.8	14 
1978	5	5.9	21 
1978	6	11.6	51 
1978	7	14.2	55 
1978	8	11.1	38 
1978	9	5.6	63 
1978	10	1.3	167 
1978	11	-1.2	171 
1978	12	-13.9	48 
1979	1	-11.3	34 
1979	2	-8.7	91 
1979	3	-4.1	31 
1979	4	0	9 
1979	5	5.9	57 
1979	6	11.1	86 
1979	7	13.8	54 
1979	8	12	79 
1979	9	5.6	148 
1979	10	-0.1	62 
1979	11	-2.8	46 
1979	12	-5.2	45 
1980	1	-9.8	94 
1980	2	-9.3	45 
1980	3	-5.7	24 
1980	4	2.4	37 
1980	5	6.1	29 
1980	6	13.1	59 
1980	7	14.9	30 
1980	8	13	77 
1980	9	7.5	70 
1980	10	-0.9	59 
1980	11	-7.1	56 
1980	12	-10	96 
1981	1	-9	228 
1981	2	-7.2	53 
1981	3	-11.2	29 
1981	4	0.1	79 
1981	5	7.1	12 
1981	6	7.4	41 
1981	7	12.2	88 
1981	8	9.9	70 
1981	9	6	75 
1981	10	2.4	28 
1981	11	-6.1	34 
1981	12	-14.2	72 
1982	1	-9.6	127 
1982	2	-1.9	83 
1982	3	-1.8	119 
1982	4	0.7	85 
1982	5	4.9	64 
1982	6	7.2	29 
1982	7	12.7	103 
1982	8	11.9	88 
1982	9	6.5	81 
1982	10	4.2	44 
1982	11	-0.9	56 
1982	12	-2.4	58 
1983	1	-3.7	65 
1983	2	-3.6	54 
1983	3	-3.4	40 
