Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 38645 E, 6605533 N

Elevation of grid point: 1110 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8	252 
1967	2	-4.4	520 
1967	3	-3	1045 
1967	4	-3.2	256 
1967	5	1.1	278 
1967	6	6.1	322 
1967	7	7.4	295 
1967	8	7.9	349 
1967	9	4.9	388 
1967	10	1.4	908 
1967	11	-0.4	433 
1967	12	-5	519 
1968	1	-7.9	589 
1968	2	-8	295 
1968	3	-4.9	796 
1968	4	-2.6	162 
1968	5	1.4	136 
1968	6	7.4	271 
1968	7	8.5	84 
1968	8	9	24 
1968	9	5.6	420 
1968	10	0.6	555 
1968	11	-5.1	159 
1968	12	-6.7	73 
1969	1	-4.4	330 
1969	2	-10.7	114 
1969	3	-9	217 
1969	4	-2.7	178 
1969	5	2.6	86 
1969	6	8.6	212 
1969	7	8.4	338 
1969	8	10.5	70 
1969	9	5	591 
1969	10	1.9	432 
1969	11	-5.2	599 
1969	12	-7.1	165 
1970	1	-8.4	81 
1970	2	-11.7	46 
1970	3	-7.1	279 
1970	4	-5.2	194 
1970	5	3.3	149 
1970	6	9.5	85 
1970	7	6.8	488 
1970	8	8.7	102 
1970	9	3.3	412 
1970	10	0.4	567 
1970	11	-3.8	518 
1970	12	-4.1	433 
1971	1	-4.3	386 
1971	2	-3.3	337 
1971	3	-6.7	229 
1971	4	-2.2	161 
1971	5	2.9	203 
1971	6	6.1	119 
1971	7	8.6	208 
1971	8	7.7	191 
1971	9	4.3	286 
1971	10	0.8	638 
1971	11	-3.8	588 
1971	12	-0.5	681 
1972	1	-7.5	77 
1972	2	-5.7	76 
1972	3	-4.1	187 
1972	4	-2	178 
1972	5	3.8	142 
1972	6	5.8	269 
1972	7	10.3	151 
1972	8	7	339 
1972	9	2.6	138 
1972	10	0.6	297 
1972	11	-2.7	736 
1972	12	-0.8	435 
1973	1	-2.5	251 
1973	2	-4.5	511 
1973	3	-2.7	214 
1973	4	-3.9	333 
1973	5	2	337 
1973	6	6.4	269 
1973	7	10.2	180 
1973	8	6.3	203 
1973	9	3.6	343 
1973	10	-1.8	241 
1973	11	-4.4	755 
1973	12	-5.5	825 
1974	1	-1.5	370 
1974	2	-2.8	283 
1974	3	-4.1	93 
1974	4	-1	3 
1974	5	3.2	96 
1974	6	7	164 
1974	7	6.5	360 
1974	8	6.8	242 
1974	9	4.5	726 
1974	10	-0.5	87 
1974	11	-2.7	456 
1974	12	-2.8	1019 
1975	1	-2.5	847 
1975	2	-5.9	91 
1975	3	-6.8	90 
1975	4	-4.4	109 
1975	5	2.8	121 
1975	6	5.7	99 
1975	7	9.7	181 
1975	8	11.3	247 
1975	9	4.6	700 
1975	10	2	251 
1975	11	-0.5	335 
1975	12	-2.4	903 
1976	1	-6.3	630 
1976	2	-4.8	383 
1976	3	-7.5	342 
1976	4	-2.7	276 
1976	5	2.5	98 
1976	6	5.5	132 
1976	7	9.2	140 
1976	8	9.9	31 
1976	9	3.4	114 
1976	10	0.3	215 
